"question","answer","explanation","difficulty"
"La dilatation des vaisseaux conjonctivaux en tête de méduse est évocatrice d’une fistule carotido-caverneuse.","True","Le document le mentionne explicitement.","Easy"
"Une exophtalmie unilatérale douloureuse avec fièvre évoque d’abord une tumeur.","False","Le document associe fièvre, douleur, inflammation à la cellulite orbitaire, pas aux tumeurs (sauf abcès).","Medium"
"Dans l’exophtalmie basedowienne, le scanner montre un amincissement des muscles oculo-moteurs.","False","Le document précise : « Scanner : épaississement des muscles oculo-moteurs ».","Medium"
"La thrombophlébite suppurée du sinus caverneux complique la fistule carotido-caverneuse.","False","Elle complique la cellulite orbitaire, avec 30% de décès.","Medium"
"Une exophtalmie réductible à la palpation est typique d’une tumeur maligne.","False","Le document associe réductibilité à la méningocèle et aux varices, jamais aux tumeurs malignes.","Medium"
"L’asynergie oculo-palpébrale est spécifique de l’exophtalmie basedowienne.","True","Le document le cite avec +++ dans Basedow.","Medium"
"L’exophtalmie par mucocèle nécessite un bilan ORL.","True","Le document précise : « Mucocèle du sinus frontal qui nécessite un bilan ORL ».","Medium"
"L’hémangiome caverneux de l’adulte est rapidement évolutif.","False","Le document indique : « Hémangiome caverneux de l’adulte, peu évolutif ».","Medium"
"Un souffle à l’auscultation orbitaire est pathognomonique d’une tumeur maligne.","False","Le document associe le souffle à la fistule carotido-caverneuse.","Medium"
"La radiographie standard du crâne est l’examen de première intention dans l’exophtalmie.","False","Le scanner est l’examen de première intention.","Medium"
"L’exophtalmie post-traumatique par hématome peut nécessiter une décompression.","True","Le document indique : « Décompression : si menace sur le nerf optique (hématome) ».","Medium"
"Le rhabdomyosarcome représente 5% des cancers pédiatriques.","True","Le document cite : « 5% des cancers PÉDIATRIQUES ».","Medium"
"La méningocèle orbitaire est une tumeur héréditaire.","False","Le document précise : « congénitale, non héréditaire ».","Medium"
"Le traitement d’une exophtalmie repose uniquement sur le traitement étiologique.","False","Le document décrit aussi un traitement symptomatique (protection oculaire, larmes artificielles).","Medium"
"L’exophtalmie basedowienne peut être associée à une diplopie.","True","Le document mentionne : « Parfois une diplopie ».","Medium"
"La ligne bicanthale au scanner permet de grader l’exophtalmie.","True","Le document indique : « Ligne bicanthale : 1/3 postérieur du globe derrière la ligne, Grade de l’exophtalmie ».","Medium"
"L’exophtalmie par varices orbitaires est augmentée par le décubitus dorsal.","False","Le document précise « tête en bas », donc décubitus ventral ou proclive.","Medium"
"Le traitement de la cellulite orbitaire repose sur une antibiothérapie probabiliste en ambulatoire.","False","Le document insiste sur l’hospitalisation et l’urgence.","Medium"
"La rétraction palpélaire est un diagnostic différentiel de l’exophtalmie.","True","Le document liste : « Rétraction palpébrale (cicatrice de brûlure, Basedow) ».","Medium"
"L’exophtalmie unilatérale chez l’enfant est toujours en rapport avec un kyste dermoïde.","False","De nombreuses étiologies existent : rhabdomyosarcome, gliome, méningocèle, etc.","Medium"
"L’IRM orbitaire peut être indiquée en complément du scanner.","True","Le document indique : « Et/ou IRM en complément du scanner ».","Medium"
"Une exophtalmie unilatérale avec atrophie optique chez l’enfant évoque un gliome du nerf optique.","True","Le document indique : « Unilatérale, axiale, associée à une atrophie optique » pour le gliome.","Medium"
"Le kyste dermoïde provoque toujours une exophtalmie majeure.","False","Le document précise : « L’exophtalmie est rare » pour le kyste dermoïde.","Medium"
"La décompression orbitaire est indiquée en cas de risque de compression du nerf optique par un hématome.","True","Document : « Décompression : si menace sur le nerf optique (hématome) ».","Medium"
"Le lymphome orbitaire nécessite une biopsie pour le diagnostic.","True","Document : « Le diagnostic est histologique par biopsie ».","Medium"
"Un patient avec exophtalmie bilatérale, rétraction palpébrale et asynergie oculo-palpébrale a très probablement une maladie de Horton.","False","C’est le tableau typique de la maladie de Basedow, pas de Horton.","Difficult"
"Une exophtalmie rapidement progressive chez un enfant doit faire suspecter un kyste dermoïde.","False","Le kyste dermoïde est présent dès la naissance et stable ; le rhabdomyosarcome est rapidement évolutif.","Difficult"
"La fistule carotido-caverneuse est toujours traumatique.","False","Le document cite aussi « AVC, HTA ».","Difficult"
"L’adénome pléomorphe de la glande lacrymale n’a aucun potentiel malin.","False","Le document précise : « possèdent un potentiel évolutif malin vers le carcinome ».","Difficult"
"L’exophtalmie basedowienne maligne justifie une radiothérapie orbitaire.","True","Document : « Radiothérapie orbitaire en cas d’exophtalmie maligne de Basedow ».","Difficult"
"La méningocèle est toujours associée à un défect osseux visible à la radiographie.","True","Document : « Radiographie : défect osseux (absence d’os) ».","Difficult"
"Les varices orbitaires sont une urgence chirurgicale systématique.","False","Le document ne mentionne aucune urgence pour les varices, contrairement à la fistule ou à l’hématome.","Difficult"
