"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quelle est la complication de la thrombophlébite suppurée du sinus caverneux citée dans le document ?","Cécité définitive","Décès dans 30%","Hémorragie méningée","Abcès cérébral","2","Le document indique : « Thrombophlébite suppurée du sinus caverneux : décès dans 30% ».","Easy"
"Quel signe à l’inspection des vaisseaux conjonctivaux est évocateur d’une fistule carotido-caverneuse ?","Injections diffuses","Dilatation des vaisseaux en tête de méduse","Chémosis isolé","Hémorragie sous-conjonctivale","2","Le document précise : « dilatation des vaisseaux conjonctivaux “en tête de méduse” » pour la fistule carotido-caverneuse.","Easy"
"Quel examen ophtalmologique permet de visualiser un œdème papillaire dans l’exophtalmie ?","Lampe à fente","Fond d’œil","Mesure de la pression intra-oculaire","Exophtalmométrie","2","Le document indique : « Examen du Fond d’Œil : Œdème papillaire = HTIC/compression du nerf optique ».","Easy"
"Le rhabdomyosarcome orbitaire est une tumeur développée aux dépens de quel tissu ?","Tissu nerveux","Tissu graisseux","Muscle strié","Tissu conjonctif","3","Le document précise : « Rhabdomyosarcome : Tumeur musculaire striée ».","Easy"
"Quelle est la mortalité à 28 jours dans le SDRA ?","Environ 40%","Nous ne sommes pas dans le SDRA mais dans l’exophtalmie.","Question hors document","Question hors document","2","Cette question est hors document. Le document traite de l’exophtalmie, pas du SDRA.","Easy"
"Quel médicament est cité pour la régénération cornéenne dans le traitement symptomatique de l’exophtalmie ?","Collyre antibiotique","Vitamine A pommade ophtalmique","Corticoïdes locaux","Sérum physiologique","2","Le document indique : « Vitamine A pommade ophtalmique (régénère la cornée) ».","Easy"
"Quelle est la localisation préférentielle du kyste dermoïde de l’orbite ?","Angle inféro-interne","Angle supéro-externe","Région rétro-oculaire","Pôle antérieur","2","Le document précise : « siège au niveau de l’angle supéro-externe de l’orbite (queue du sourcil) ».","Easy"
"Quel signe palpatoire peut orienter vers une méningocèle orbitaire ?","Tumeur dure et fixe","Tumeur molle, dépressible, réductible","Tumeur pulsatile","Adénopathie satellite","2","Le document indique : « Tumeur molle, dépressible, variable avec les cris ou la position, réductible » pour la méningocèle.","Easy"
"Quelle est la principale cause d’exophtalmie unilatérale chez l’adulte selon les étiologies listées ?","Maladie de Basedow","Lymphome de l’orbite","Métastases orbitaires","Fistule carotido-caverneuse","3","Le document ne hiérarchise pas clairement, mais les métastases sont citées comme « l’exophtalmie peut être inaugurale » chez l’adulte. Basedow est bilatérale +++, lymphome du sujet âgé.","Medium"
"Expliquez pourquoi une exophtalmie basedowienne peut rester unilatérale alors qu’elle est typiquement bilatérale.","C’est une exception rare mais possible","Le document dit explicitement : « NB : Basedow peut rester unilatérale ».","C’est toujours bilatéral","C’est un diagnostic différentiel","2","Le document précise cette nuance importante : « NB : Basedow peut rester unilatérale ».","Medium"
"Quel est l’intérêt de la ligne bicanthale au scanner cérébral dans l’exophtalmie ?","Mesurer le globe","Évaluer le grade de l’exophtalmie","Visualiser le 1/3 postérieur du globe derrière la ligne","Détecter une fracture","3","Le document indique : « Ligne bicanthale : 1/3 postérieur du globe derrière la ligne » pour le grade.","Medium"
"Pourquoi l’exophtalmie est-elle une urgence diagnostique selon l’introduction ?","À cause de la douleur","À cause du pronostic fonctionnel de l’œil et du pronostic vital","À cause de la fièvre","À cause de la baisse d’acuité visuelle","2","Le document précise : « Diagnostic étiologique : urgence diagnostique » et « Diagnostic de gravité : pronostic fonctionnel de l’œil et pronostic vital en jeu ».","Medium"
"Quel est le mécanisme de l’exophtalmie dans la mucocèle du sinus frontal ?","Compression directe par l’infection","Extension d’une tumeur sinusienne","Refoulement du contenu orbitaire","Thrombophlébite","3","Le document cite « Mucocèle du sinus frontal » parmi les tumeurs à extension orbitaire, donc refoulement.","Medium"
"Pourquoi une exophtalmie post-traumatique peut-elle menacer le nerf optique ?","Par œdème palpébral","Par hématome orbitaire compressif","Par lésion cornéenne","Par infection secondaire","2","Le document évoque « Hématome orbitaire » et « Décompression : si menace sur le nerf optique (hématome) ».","Medium"
"Quelle particularité évolutive distingue l’hémangiome capillaire de l’hémangiome caverneux ?","L’un est malin, l’autre bénin","L’un est chez l’enfant (capillaire), l’autre chez l’adulte (caverneux peu évolutif)","L’un est pulsatile, l’autre non","L’un est bilatéral, l’autre unilatéral","2","Le document précise : « Hémangiome capillaire : une des tumeurs de l’orbite les plus fréquentes chez l’enfant » et « Hémangiome caverneux de l’adulte, peu évolutif ».","Medium"
"Quel est le risque d’une exophtalmie non traitée par compression du nerf optique ?","Cécité réversible","Atrophie optique irréversible","Strabisme","Décollement de rétine","2","Le document indique clairement : « Compression du nerf optique → Risque d’atrophie optique irréversible ».","Medium"
"Pourquoi un scanner cérébral est-il systématique devant une exophtalmie ?","Pour chercher une tumeur cérébrale","Pour la topographie et la nature du processus orbitaire","Pour éliminer un AVC","Pour visualiser le nerf optique uniquement","2","Le document précise : « Scanner centré sur l’orbite systématique […] Topographie et nature du processus orbitaire ».","Medium"
"Quel signe clinique oculaire spécifique de l’exophtalmie basedowienne est décrit comme une asynergie ?","Diplopie","Rétraction palpébrale","Asynergie oculo-palpébrale","Chémosis","3","Le document cite : « Asynergie oculo-palpébrale +++ » dans Basedow.","Medium"
"Quelle est la principale complication infectieuse générale de la cellulite orbitaire engageant le pronostic vital ?","Kératite","Ulcère cornéen","Thrombophlébite suppurée du sinus caverneux (décès 30%)","Abcès palpébral","3","Le document précise : « Thrombophlébite suppurée du sinus caverneux : décès dans 30% ».","Medium"
"Quel est l’intérêt du Doppler orbitaire dans le bilan d’une exophtalmie ?","Chercher une tumeur","Explorer les flux vasculaires, notamment une fistule","Mesurer le globe","Détecter un kyste","2","Le document liste sous « Explorations vasculaires : Doppler orbitaire ».","Medium"
"Pourquoi l’interrogatoire est-il capital dans la démarche étiologique de l’exophtalmie ?","Parce que l’examen clinique est normal","Parce qu’il oriente dans 9/10 des cas","Parce que les examens complémentaires sont inutiles","Parce que l’exophtalmie est toujours douloureuse","2","Le document indique : « Interrogatoire : Important, oriente dans 9/10 ».","Medium"
"Quelle différence essentielle existe entre une exophtalmie axile et une exophtalmie oblique ?","La cause (tumorale vs infectieuse)","La direction de la protrusion du globe","Le caractère unilatéral ou bilatéral","Le caractère inflammatoire","2","Le document liste « Axile (directe) ou oblique » parmi les caractères de l’exophtalmie à l’inspection.","Medium"
"Quel traitement chirurgical est proposé en cas de menace sur le nerf optique par hématome ?","Blépharorraphie","Décompression","Effondrement de la graisse orbitaire","Radiothérapie","2","Le document précise : « Décompression : si menace sur le nerf optique (hématome) ».","Medium"
"Quel est le risque si une exophtalmie basedowienne n’est pas surveillée ?","Carcinome thyroïdien","Atteinte irréversible du nerf optique par compression musculaire","Cécité brutale réversible","Métastases","2","Le scanner montre un épaississement des muscles oculo-moteurs pouvant comprimer le nerf optique.","Medium"
"Quel examen morphologique est le plus précis pour le contenu d’une méningo-encéphalocèle ?","Scanner","IRM","Radiographie standard","Échographie","2","Le document indique : « IRM : évalue le contenu ».","Medium"
"Pourquoi le kyste hydatique orbitaire est-il exceptionnel et cité dans le document ?","Parce qu’il n’existe pas","Parce qu’il est surtout en Afrique du Nord (zone d’endémie)","Parce qu’il est toujours malin","Parce qu’il est bilatéral","2","Le document précise : « Kyste hydatique exceptionnel (surtout en Afrique du Nord) ».","Medium"
"Quel est le mécanisme de l’exophtalmie dans l’exorbitisme ?","Augmentation du volume orbitaire","Diminution du volume orbitaire avec protrusion du contenu","Œdème orbitaire","Tumeur orbitaire","2","Le document indique : « Exorbitisme : avec protrusion du globe et du contenu par diminution du volume orbitaire ».","Medium"
"Quelle tumeur orbitaire de l’adulte nécessite un diagnostic histologique par biopsie selon le document ?","Métastase orbitaire","Lymphome de l’orbite","Mucocèle","Méningiome du sphénoïde","2","Le document précise pour le lymphome : « Le diagnostic est histologique par biopsie ».","Medium"
"Quel type d’exophtalmie est associé au rhabdomyosarcome de l’enfant ?","Axiale, lente, indolore","Non axiale, indolore, inflammatoire, rapidement évolutive","Pulsatile, réductible","Bilatérale, indolore","2","Le document indique : « Non axiale, indolore, inflammatoire et rapidement évolutive ++ » pour le rhabdomyosarcome.","Medium"
"Quel est le pronostic vital de la thrombophlébite suppurée du sinus caverneux compliquant une cellulite orbitaire ?","Décès dans 10%","Décès dans 30%","Décès dans 50%","Guérison sans séquelles","2","Le document précise : « Thrombophlébite suppurée du sinus caverneux : décès dans 30% ».","Medium"
"Un patient de 60 ans présente une exophtalmie unilatérale non axile, indolore, évoluant depuis 6 mois, avec une masse palpable dans l’angle supéro-externe de l’orbite. Quelle est l’étiologie la plus probable ?","Métastase orbitaire","Lymphome orbitaire","Tumeur de la glande lacrymale","Fistule carotido-caverneuse","3","Le document décrit : « Tumeurs de la glande lacrymale : Unilatérale, irréductible, non axile (en bas et en dedans), parfois palpable dans l’angle supéro-externe ».","Difficult"
"Une patiente de 35 ans, basedowienne connue, présente une exophtalmie bilatérale avec rétraction palpébrale. Elle se plaint d’une baisse progressive de l’acuité visuelle. Quel examen est prioritaire ?","Bilan thyroïdien","Scanner orbitaire avec coupes du nerf optique","IRM cérébrale","Échographie orbitaire","2","Le document indique que le scanner montre un épaississement des muscles pouvant comprimer le nerf optique, justifiant une urgence.","Difficult"
"Un enfant de 4 ans présente une exophtalmie unilatérale, non axile, inflammatoire, ayant doublé de volume en 3 semaines. Quel diagnostic faut-il suspecter en premier ?","Gliome du nerf optique","Rhabdomyosarcome","Kyste dermoïde","Hémangiome capillaire","2","Le document précise : « Rhabdomyosarcome : rapidement évolutive ++ » et « la plus fréquente des tumeurs malignes orbitaires de l’enfant ».","Difficult"
"Un patient se présente avec une exophtalmie droite, un chémosis important, des vaisseaux conjonctivaux dilatés en tête de méduse, et un souffle à l’auscultation orbitaire. Quel mécanisme physiopathologique sous-jacent est le plus probable ?","Thrombophlébite du sinus caverneux","Fistule carotido-caverneuse","Cellulite orbitaire","Tumeur de la glande lacrymale","2","L’association « exophtalmie pulsatile (souffle) + tête de méduse » est pathognomonique de la fistule carotido-caverneuse.","Difficult"
"Un patient de 70 ans présente une exophtalmie unilatérale, non inflammatoire, indolore, d’évolution lente. La biopsie orbitaire montre un infiltrat lymphocytaire monomorphe. Quel est le diagnostic selon le document ?","Métastase d’un carcinome","Lymphome de l’orbite","Maladie de Basedow unilatérale","Sarcoïdose orbitaire","2","Le document indique : « Lymphome de l’orbite : sujet âgé, unilatérale, indolore, diagnostic histologique par biopsie ».","Difficult"
"Un patient a une exophtalmie qui augmente quand il se penche en avant ou fait une manœuvre de Valsalva. Quel diagnostic évoquez-vous ?","Fistule carotido-caverneuse","Varices orbitaires","Méningocèle","Hématome orbitaire","2","Le document précise : « Varices orbitaires : exophtalmie variable, augmente à l’effort, Valsalva, tête en bas ».","Difficult"
"Pourquoi l’exophtalmie basedowienne peut-elle justifier une radiothérapie orbitaire selon le document ?","En cas de tumeur maligne","En cas d’exophtalmie maligne de Basedow résistante","En première intention systématique","En cas de compression du nerf optique d’origine infectieuse","2","Le document mentionne : « Radiothérapie orbitaire en cas d’exophtalmie maligne de Basedow ».","Difficult"
"Un patient a une exophtalmie gauche, une ophtalmoplégie, un œdème papillaire au fond d’œil, et des antécédents de cancer du sein. Quel est le mécanisme probable ?","Métastase orbitaire compressive du nerf optique","Cellulite orbitaire","Fistule carotido-caverneuse","Myopie forte","1","Le document indique : « Métastases orbitaires : l’exophtalmie peut être inaugurale, recherche primitive cancers sein, poumon, rein ».","Difficult"
"Quelle est la raison pour laquelle une buphtalmie (glaucome congénital) peut simuler une exophtalmie ?","Par augmentation de la pression intra-oculaire","Par augmentation de la taille du globe (œil de bœuf)","Par rétraction palpébrale","Par œdème cornéen","2","Le document classe la buphtalmie comme diagnostic différentiel, en lien avec l’augmentation de volume du globe.","Difficult"
