"question","answer","explanation","difficulty"
"Expliquez la différence entre une exophtalmie axile et une exophtalmie oblique.","Axile : le globe fait saillie directement vers l’avant, sans déviation. Oblique : la protrusion se fait selon une direction déviée (par exemple en bas et en dedans, comme dans les tumeurs de la glande lacrymale).","Le document distingue ces deux types, et l’exemple des tumeurs lacrymales illustre l’obliquité.","Medium"
"Pourquoi une exophtalmie basedowienne peut-elle rester unilatérale, et quel piège diagnostique cela représente-t-il ?","Le document précise explicitement que Basedow peut rester unilatérale (NB). Le piège est de méconnaître une maladie de Basedow devant une exophtalmie unilatérale et de l’orienter à tort vers une tumeur.","Basé sur la note du document.","Medium"
"Décrivez le mécanisme physiopathologique de l’exophtalmie dans les varices orbitaires.","Les varices orbitaires sont des dilatations veineuses dont le volume augmente lorsque la pression veineuse s’élève (effort, Valsalva, position tête en bas). L’exophtalmie est donc variable, en accordéon, et réductible.","Le document explique la variabilité avec les circonstances.","Medium"
"Pourquoi le scanner est-il l’examen de première intention devant une exophtalmie ?","Car il permet d’apprécier la topographie et la nature du processus orbitaire (tumeur, inflammation, vascularisation, os), avec une bonne résolution spatiale et une rapidité d’exécution. L’IRM est complémentaire pour le contenu.","Le document précise : « Topographie et nature du processus orbitaire ».","Medium"
"Expliquez le lien entre sinusite et exophtalmie.","Une sinusite (ethmoïdale, frontale, maxillaire) peut se compliquer d’une cellulite orbitaire par extension contiguë de l’infection à travers la paroi osseuse ou par voie veineuse. Cela provoque une exophtalmie douloureuse, inflammatoire, fébrile.","Le document cite « Sinusite » comme cause de cellulite orbitaire.","Medium"
"Quel est le risque d’un adénome pléomorphe de la glande lacrymale non traité ?","Il possède un potentiel évolutif malin vers le carcinome. Donc une tumeur bénigne peut devenir maligne.","Le document l’indique explicitement.","Medium"
"Comment l’exophtalmie peut-elle entraîner une baisse de l’acuité visuelle ?","Par deux mécanismes : 1) compression directe du nerf optique (atrophie optique). 2) atteinte cornéenne par exposition (ulcère, perforation).","Le document décrit les deux complications graves.","Medium"
"Pourquoi la fistule carotido-caverneuse est-elle une urgence diagnostique relative ?","Parce qu’elle peut entraîner des complications graves : hypertension veineuse orbitaire, glaucome néovasculaire, baisse d’acuité visuelle par ischémie rétinienne ou atteinte du nerf optique. De plus, elle peut être responsable d’une hémorragie cérébrale.","Basé sur le contexte clinique, bien que le document ne détaille pas, l’exophtalmie pulsatile signe une urgence vasculaire.","Medium"
"Quel examen permet de distinguer une exophtalmie basedowienne d’une tumeur orbitaire ?","Le scanner orbitaire montre un épaississement des muscles oculo-moteurs (caractéristique de l’orbitopathie basedowienne) sans masse tumorale. La tumeur se présente comme une lésion occupant de l’espace.","Le document mentionne l’épaississement musculaire dans Basedow.","Medium"
"Pourquoi une simple baisse d’acuité visuelle sans douleur peut être le seul signe d’une compression du nerf optique ?","La compression du nerf optique évolue insidieusement, l’atrophie optique est indolore. L’acuité visuelle baisse progressivement et de façon irréversible si non traitée.","Basé sur le concept d’atrophie optique irréversible.","Medium"
"Quel est le pronostic de la thrombophlébite suppurée du sinus caverneux et quelle en est la cause ?","Le pronostic est redoutable : décès dans 30% des cas. Elle complique une cellulite orbitaire d’origine infectieuse (sinusite, infection cutanée, dentaire).","Le document donne le chiffre et l’étiologie.","Medium"
"Décrivez l’aspect clinique d’une exophtalmie par fistule carotido-caverneuse.","Exophtalmie unilatérale, pulsatile (souffle à l’auscultation), avec chémosis important, dilatation des vaisseaux conjonctivaux en tête de méduse, parfois réductible.","Le document détaille ces signes.","Medium"
"Pourquoi l’exophtalmie post-traumatique peut-elle nécessiter une décompression chirurgicale ?","Un hématome orbitaire post-traumatique peut comprimer le nerf optique à l’intérieur du cône orbitaire, menaçant la vision. La décompression permet de libérer le nerf.","Le document associe « Décompression : menace nerf optique (hématome) ».","Medium"
"Quelle est la différence fondamentale entre une exophtalmie et un exorbitisme ?","Exophtalmie = augmentation du volume du contenu orbitaire. Exorbitisme = diminution du volume du contenant (orbite osseuse trop petite) avec protrusion du contenu normal.","Le document le définit ainsi.","Medium"
"Expliquez pourquoi une exophtalmie peut être inaugurale d’un cancer.","Les métastases orbitaires (sein, poumon, rein) peuvent se révéler par une exophtalmie unilatérale, parfois avant même les signes généraux ou la découverte de la tumeur primitive.","Le document mentionne « l’exophtalmie peut être inaugurale ».","Medium"
"Un patient a une exophtalmie droite non axile déviée en bas et en dedans. Quelle structure est probablement touchée et pourquoi ?","La glande lacrymale, située dans l’angle supéro-externe. Une tumeur de la glande lacrymale refoule le globe vers le bas et en dedans.","Le document précise : « non axile (en bas et en dedans) » pour les tumeurs de la glande lacrymale.","Medium"
"Quel est le risque d’utiliser des larmes artificielles seules chez un patient avec exophtalmie et ulcère cornéen ?","Insuffisant. L’ulcère cornéen nécessite un traitement plus agressif : vitamin A pommade, voire blépharorraphie si échec. Les larmes artificielles sont une protection de première intention, non curative d’un ulcère.","Le document hiérarchise les traitements.","Medium"
"Comparez l’exophtalmie du rhabdomyosarcome et celle du gliome du nerf optique chez l’enfant.","Rhabdomyosarcome : rapidement évolutive, inflammatoire, non axile, maligne. Gliome : évolution lente, non inflammatoire, axile, bénigne mais grave, souvent associée à une atrophie optique.","Le document décrit les deux.","Medium"
"Pourquoi une exophtalmie unilatérale chez un adulte de 70 ans sans douleur ni inflammation doit faire évoquer un lymphome ?","Le lymphome orbitaire survient chez le sujet âgé, évolue lentement, est indolore, non inflammatoire, et le diagnostic est histologique.","Le document le précise.","Medium"
"Expliquez le mécanisme de l’exophtalmie dans la mucocèle du sinus frontal.","La mucocèle est une collection de mucus dans un sinus frontal, qui augmente de volume, érode la paroi osseuse de l’orbite et refoule le contenu orbitaire vers l’avant.","Le document cite la mucocèle comme cause ORL.","Medium"
"Un patient présente une exophtalmie gauche, un souffle orbitaire, et des antécédents d’AVC. Quel diagnostic et quel examen ?","Fistule carotido-caverneuse (spontanée sur HTA ou AVC). Examen : angiographie ou doppler orbitaire.","Le document mentionne AVC, HTA comme causes.","Medium"
"Quel est le rôle du fond d’œil dans l’exophtalmie ?","Rechercher un œdème papillaire (signe de compression du nerf optique ou d’HTIC) ou des plis rétiniens de compression.","Le document liste ces deux anomalies.","Medium"
"Pourquoi l’exophtalmie basedowienne peut-elle être responsable d’une diplopie ?","L’épaississement des muscles oculo-moteurs (inflammatoire) limite leur excursion et déséquilibre la motricité oculaire, provoquant une diplopie.","Le document mentionne diplopie et épaississement musculaire.","Medium"
"Un patient présente une exophtalmie droite, une rougeur conjonctivale, une fièvre à 39°C, et des antécédents de sinusite récente. Quel diagnostic et quel traitement ?","Cellulite orbitaire compliquant une sinusite. Traitement : hospitalisation en urgence, antibiothérapie à large spectre IV, scanner orbitaire, drainage si abcès.","Le document décrit cellulite orbitaire, fièvre, sinusite comme cause.","Medium"
"Expliquez le concept de « réductibilité » d’une exophtalmie et donnez deux étiologies.","Réductible = le globe peut être repoussé dans l’orbite par palpation douce. Exemples : méningocèle (tumeur molle), varices orbitaires (vascularite). Les tumeurs solides sont irréductibles.","Le document mentionne réductibilité pour méningocèle et varices.","Difficult"
"Un patient de 45 ans, sans antécédent, présente une exophtalmie bilatérale modérée, une rétraction palpébrale, et un œdème papillaire au fond d’œil. Pourquoi l’œdème papillaire est-il un signe de gravité dans ce contexte basedowien ?","L’œdème papillaire indique une compression du nerf optique par les muscles oculo-moteurs hypertrophiés dans l’orbitopathie basedowienne. C’est une urgence car l’atrophie optique irréversible peut survenir rapidement.","Le document indique que la compression du nerf optique est une complication grave.","Difficult"
"Comparez la prise en charge chirurgicale d’une exophtalmie basedowienne avec complications cornéennes versus complications du nerf optique.","Cornée : blépharorraphie (fermeture palpébrale) si échec traitement médical. Nerf optique : décompression orbitaire (par effondrement de la graisse ou ablation d’un fragment osseux).","Le document distingue les deux indications.","Difficult"
"Pourquoi une biopsie est-elle nécessaire devant un lymphome orbitaire alors que l’IRM peut être évocatrice ?","L’IRM peut montrer une masse infiltrative, mais le diagnostic différentiel avec une pseudotumeur inflammatoire ou une métastase est impossible sans histologie. Le traitement (chimiothérapie/radiothérapie) diffère.","Basé sur l’indication de biopsie du document.","Difficult"
"Un enfant de 6 ans a une exophtalmie unilatérale axile avec atrophie optique et taches café au lait. Quel diagnostic et quelle complication ?","Gliome du nerf optique associé à une neurofibromatose de type 1 (Von Recklinghausen). La complication : l’atrophie optique est irréversible, et la tumeur peut s’étendre au chiasma.","Le document associe gliome à Von Recklinghausen et atrophie optique.","Difficult"
"Expliquez pourquoi une exophtalmie par varices orbitaires augmente à la manœuvre de Valsalva.","La manœuvre de Valsalva augmente la pression intrathoracique, ce qui diminue le retour veineux cave supérieur, augmente la pression veineuse centrale et donc la pression dans les veines orbitaires, gonflant les varices.","Mécanisme physiopathologique dérivé des données du document.","Difficult"
"Un patient de 70 ans, porteur d’un adénome pléomorphe non traité de la glande lacrymale depuis 15 ans, développe une exophtalmie rapidement progressive et des douleurs. Que suspecter ?","Transformation maligne en carcinome (potentiel malin évolutif). L’exophtalmie devient rapidement progressive et douloureuse.","Le document mentionne le potentiel malin de l’adénome pléomorphe.","Difficult"
"Pourquoi la mesure de la pression intra-oculaire peut-elle être anormale dans l’exophtalmie basedowienne ?","L’épaississement des muscles oculo-moteurs peut comprimer le globe à l’origine d’une hypertonie oculaire, en particulier dans le regard vers le haut (élévation).","Document mentionne « mesure de la pression intra-oculaire » dans l’examen.","Difficult"
"Un patient a une exophtalmie unilatérale, un chémosis, des vaisseaux en tête de méduse, et une baisse d’acuité visuelle brutale. Quel diagnostic et quel mécanisme de la baisse d’acuité ?","Fistule carotido-caverneuse. Mécanisme : hypertension veineuse orbitaire → stase rétinienne → ischémie rétinienne → baisse d’acuité visuelle.","Basé sur la physiopathologie vasculaire.","Difficult"
"Pourquoi une exophtalmie non inflammatoire et indolore chez un adulte jeune doit faire évoquer une maladie de Basedow même si elle est unilatérale ?","Parce que Basedow peut être unilatérale (document le précise) et l’absence d’inflammation l’oriente vers une cause endocrinienne plutôt qu’infectieuse. Le bilan thyroïdien s’impose.","Document : NB Basedow peut rester unilatérale.","Difficult"
"Un patient avec exophtalmie basedowienne et rétraction palpébrale a une hyperthyroïdie équilibrée mais l’exophtalmie progresse. Quel traitement spécifique ?","Radiothérapie orbitaire en cas d’exophtalmie maligne de Basedow (progressive malgré l’équilibre thyroïdien). Corticothérapie orale possible selon les recommandations, mais le document cite la radiothérapie.","Document mentionne radiothérapie pour exophtalmie maligne de Basedow.","Difficult"
"Expliquez pourquoi l’exophtalmie d’une fistule carotido-caverneuse peut être réductible.","La compression manuelle du globe peut diminuer temporairement le flux à travers la fistule, réduisant la pression veineuse et le volume orbitaire. Mais elle réapparaît rapidement.","Mécanisme déduit des données.","Difficult"
"Quel est l’intérêt de la recherche d’une adénopathie dans l’examen clinique d’une exophtalmie ?","Orienter vers une cause tumorale (métastase, lymphome, rhabdomyosarcome) ou infectieuse (tuberculose, infection).","Le document liste adénopathie dans la palpation.","Difficult"
"Un patient a une exophtalmie bilatérale, une buphtalmie (œil de bœuf), et une pression intra-oculaire élevée. Pourquoi ne s’agit-il pas d’une vraie exophtalmie ?","C’est un diagnostic différentiel : buphtalmie par glaucome congénital. L’augmentation de volume du globe lui-même simule une exophtalmie, mais l’orbite est normale.","Document : diagnostic différentiel.","Difficult"
"Pourquoi une exophtalmie par méningocèle est-elle réductible et variable avec les cris chez l’enfant ?","La méningocèle contient du LCR en communication avec les espaces sous-arachnoïdiens. Les cris augmentent la pression intracrânienne → hernie plus volumineuse → exophtalmie majorée. La réductibilité est due à la mobilité de la hernie.","Le document mentionne « variable avec les cris ».","Difficult"
"Un patient de 50 ans a une exophtalmie gauche, un myosis, un ptosis, et une anhidrose faciale gauche. Quel diagnostic et quel lien avec l’exophtalmie ?","Syndrome de Claude Bernard-Horner (par atteinte sympathique). Mais ce syndrome donne une enophtalmie, pas une exophtalmie. Donc cette situation clinique ne correspond pas à une exophtalmie vraie.","Piège : Horner = enophtalmie (contraire). Le document ne mentionne pas Horner car pas de cause d’exophtalmie.","Difficult"
"Expliquez le mécanisme de l’exophtalmie dans l’abcès orbitaire par rapport à la cellulite orbitaire.","Cellulite : inflammation diffuse sans collection → exophtalmie modérée, œdème. Abcès : collection purulente localisée → effet de masse majeur → exophtalmie sévère, douleur intense, risque de compression du nerf optique.","Le document distingue abcès comme complication.","Difficult"
"Quelle est l’importance de l’examen ORL dans une exophtalmie unilatérale ?","Rechercher une sinusite chronique, une tumeur du cavum, une mucocèle, ou une extension tumorale sinusienne.","Le document mentionne examen ORL.","Difficult"
