"question","answer","explanation","difficulty"
"Un patient a une néphropathie interstitielle aiguë immuno-allergique à un AINS. Peut-on lui prescrire un autre AINS plus tard ?","Non, contre-indication définitive de la classe de molécule car le mécanisme est immuno-allergique non dose-dépendant.","Le document le précise.","Difficult"
"Un patient sous aminosides depuis 4 jours présente une oligurie. Quelle est la conduite immédiate et quel argument médico-légal ?","Arrêt des aminosides. Le dosage sérique après 2 injections avant la 3ème aurait dû être réalisé (obligation médico-légale).","Le document le précise.","Difficult"
"Quel est le risque de l'association AINS + IEC chez un patient âgé déshydraté ?","IRA fonctionnelle sévère (AINS ferme l'AA, IEC ouvre l'AE, déshydratation diminue le débit sanguin rénal → triple risque).","Le document décrit l'interaction.","Difficult"
"Un patient sous allopurinol développe une IRA avec protéinurie à 0,5g/24h, leucocyturie stérile, éosinophilie sanguine à 800/mm3. Quel diagnostic et quel traitement ?","Néphrite interstitielle aiguë immuno-allergique à l'allopurinol. Traitement : arrêt définitif de l'allopurinol + corticothérapie.","Le diagnostic repose sur le tableau immuno-allergique.","Difficult"
"Un patient sous ténofovir depuis 3 ans a une créatinine progressive à 180 µmol/l, une protéinurie à 0,6g/24h. Quelle est la néphropathie la plus probable ?","Néphropathie tubulo-interstitielle chronique au ténofovir.","Le document classe ténofovir dans toxicité tubulo-interstitielle chronique.","Difficult"
"Un patient migraineux traité par dérivés de l'ergotamine depuis 5 ans a une créatinine à 250 µmol/l, des douleurs lombaires. L'échographie montre une urétéro-hydronéphrose bilatérale. Quel diagnostic ?","Fibrose rétropéritonéale induite par l'ergotamine, comprimant les uretères.","Le document le précise.","Difficult"
"Quel est le mécanisme de la néphropathie du lithium et son évolution ?","Atteinte des tubules distaux et collecteurs → insuffisance de réponse à l'ADH → diabète insipide néphrogénique. Risque d'évolution vers l'IRC.","Le document l'explique.","Difficult"
"Quelle est l'évolution d'une néphropathie interstitielle aiguë immuno-allergique non traitée par corticoïdes ?","Autonomisation de l'inflammation → insuffisance rénale terminale (IRT) en quelques mois (environ 3 mois).","Le document le précise.","Difficult"
"Un patient sous gemcitabine développe une anémie hémolytique mécanique, une thrombopénie et une IRA. Quel diagnostic ?","Microangiopathie thrombotique induite par la gemcitabine.","Le document classe gemcitabine dans microangiopathie thrombotique.","Difficult"
"Quel est le message principal du document concernant la prescription médicamenteuse en IRC ?","''STRICTEMENT INDIQUE, sinon strictement contre-indiqué''.","Le document donne ce principe.","Difficult"
"Quel est le principe de Galien cité dans le document ?","''Primum non nocere'' (d'abord ne pas nuire).","Le document le mentionne.","Easy"
"Quel est le tableau clinique de la nécrose tubulaire aiguë toxique selon le document ?","Oligo-anurie en quelques jours à quelques semaines, ni protéinurie ni hématurie glomérulaire (les cellules nécrosées tombent et bouchent la lumière).","Le document le décrit.","Medium"
"Quels sont les signes rénaux de la néphropathie interstitielle aiguë immuno-allergique ?","IR rapide (qq jours ou semaines < 3 semaines), protéinurie faible (<1g/L), leucocyturie sans germe, éosinophilurie (pathognomonique), parfois hématurie.","Le document les liste.","Medium"
"Quels sont les signes extra-rénaux des néphropathies interstitielles aiguës immuno-allergiques ?","Prurit, rash, arthralgies, cytolyse, éosinophilie, conjonctivite.","Le document les liste.","Medium"
"Quelle est l'indication de la corticothérapie dans les néphropathies médicamenteuses ?","Uniquement dans les néphropathies interstitielles aiguës immuno-allergiques (car non codifié, selon le cas).","Le document le précise.","Difficult"
"Quel est le risque de l'association AINS + diurétiques chez un sujet âgé ?","Majoration du risque d'IRA fonctionnelle par hypovolémie (diurétiques) + vasoconstriction afférente (AINS).","Le document évoque l'association.","Difficult"
"Pourquoi les IEC sont-ils contre-indiqués en cas de sténose bilatérale des artères rénales ?","Car le DFG du rein sténosé dépend de l'angiotensine II qui maintient la pression de filtration (vasoconstriction efférente). L'IEC lève cette vasoconstriction, entraînant une chute du DFG.","Le document mentionne la CI relative.","Difficult"
"Quelle est la durée minimale de surveillance après introduction d'un néphrotoxique ?","Non spécifiée mais ''durée minimale'' et ''surveillance stricte clinique et biologique''.","Le document le mentionne.","Medium"
"Quels sont les 2 types d'atteinte glomérulaire médicamenteuse et leur réversibilité ?","LGM (AINS, interféron) : réversible en quelques jours/semaines. GEM (sels d'or, D-pénicillamine) : régression lente de la protéinurie après arrêt.","Le document les distingue.","Medium"
"Quelle est la particularité de la néphropathie des analgésiques sur le plan anatomique ?","Nécrose papillaire (la chair tombe, bouche les voies urinaires). TDM : petits reins, contours irréguliers (reins bosselés ou en fleur fanée).","Le document le décrit.","Medium"
"Quel est le mécanisme de la toxicité des AINS sur l'équilibre vasculaire rénal ?","Ils inhibent les prostaglandines qui sont des vasodilatateurs compensateurs. En situation de stress (IC, déshydratation), la vasoconstriction afférente devient prédominante.","Le document l'explique.","Difficult"
"Pourquoi les patients atteints de myélome sont-ils à risque de néphropathie médicamenteuse ?","Car la myélome multiple fragilise le rein (tubulopathie myélomateuse) et majore le risque de toxicité des produits de contraste et autres néphrotoxiques.","Le document cite myélome parmi les FDR.","Medium"
"Quel est le délai de survenue de l'IRA dans les NIA immuno-allergiques ?","Quelques jours à quelques semaines (< 3 semaines).","Le document le précise.","Medium"
"Quelle est la différence entre la NTA toxique et la NIA immuno-allergique sur le plan urinaire ?","NTA : oligo-anurie, pas de leucocyturie (sauf secondaire). NIA : leucocyturie stérile, éosinophilurie, protéinurie faible.","Le document permet la distinction.","Difficult"
"Pourquoi la volémie efficace est-elle diminuée dans l'insuffisance cardiaque malgré une hypervolémie ?","Car le débit cardiaque est bas (défaut de pompe), donc la part de la volémie qui perfuse efficacement les organes est réduite.","Le document l'explique.","Difficult"
"Quelle est la conséquence de l'hyperstimulation du SRAA dans l'insuffisance cardiaque ?","Vasoconstriction efférente (pour maintenir le DFG), rétention hydrosodée (aggravant l'IC), HTA.","Le document l'évoque.","Difficult"
"Pourquoi les AINS sont-ils particulièrement dangereux dans l'insuffisance cardiaque ?","Car le rein d'IC dépend des prostaglandines pour maintenir sa vasodilatation afférente. Les AINS suppriment cette compensation → IRA fonctionnelle.","Le document l'explique.","Difficult"
"Quelle est la conduite à tenir devant une suspicion de néphropathie médicamenteuse selon le document ?","Arrêt du médicament suspect ou imputable.","Le document le précise.","Easy"
