"question","option1","option2","option3","option4","answer","explanation","difficulty"
"La lithotritie extracorporelle par ondes de choc est indiquée pour quels types de calculs ?","Calculs pigmentaires","Calculs radiopaques","Calculs cholestéroliques dans vésicule fonctionnelle","Calculs du cholédoque","3","Le document : 'calculs cholestéroliques situés dans une vésicule fonctionnelle'","Medium"
"Quelle est l’inconvénient majeur de la cholecystostomie ?","Mortalité élevée","Calcul laissé en place","Cicatrice inesthétique","Réintervention fréquente","2","Le document : 'Inconvénient = calcul laissé en place'","Medium"
"Quel est le pourcentage de cultures positives après 8 jours d’évolution d’une cholécystite aiguë ?","25%","50-80%","80-95%",">95%","2","Le document : '50-80% des cas après 8 jours'","Medium"
"Dans le diagnostic différentiel des formes typiques de cholécystite aiguë, laquelle de ces pathologies n’est PAS mentionnée ?","Appendicite aiguë sous-hépatique","Pancréatite aiguë","Diverticulite sigmoïdienne","Ulcère perforé","3","Le document liste appendicite sous-hépatique, pancréatite, ulcère perforé, colique néphrétique, hépatite alcoolique, périhépatite, pneumopathie. Pas de diverticulite.","Medium"
"Quel est le traitement de la colique hépatique selon le document ?","Urgence médicale avec hospitalisation, analgésiques, antispasmodiques, parfois opiacés","Chirurgie en urgence","Antibiothérapie seule","Dissolution des calculs","1","Le document : 'Le traitement de la colique hépatique : Urgence médicale nécessitant une hospitalisation, Associe analgésiques et antispasmodique, Recours aux opiacés parfois nécessaire'","Medium"
"Chez le sujet jeune, pourquoi le traitement médical de la lithiase est-il contre-indiqué ?","Parce qu’il est trop coûteux","Parce qu’il n’est jamais définitif","Parce qu’il a trop d’effets secondaires","Parce qu’il nécessite une hospitalisation","2","Le document : 'Chez le sujet jeune, le traitement médical est contre-indiqué dans la mesure où il n’est jamais définitif'","Medium"
"Quel est le traitement initial médical de la cholécystite aiguë (avant chirurgie) ?","A jeun, perfusion, correction hydro-électrolytique, antalgique, antibiotique IV","Antibiothérapie orale et repos","Cholécystectomie d’urgence","Lithotritie","1","Le document liste ces 5 éléments.","Medium"
"Quelle est la voie d’abord chirurgicale préférentielle pour la cholécystectomie ?","Laparotomie médiane","Incision sous-costale droite","Laparoscopie","Lombotomie","3","Le document : 'Si possible : Par laparoscopie'","Medium"
"Qu’est-ce que la cholecystendèse ?","Ouverture de la vésicule à la peau avec évacuation des calculs","Ablation de la vésicule","Drainage simple de la vésicule","Fragmentation des calculs in situ","1","Le document : 'La cholecystendèse : elle associe à la précédente intervention l’évacuation des calculs par l’ouverture de la vésicule'","Difficult"
"Quelles sont les deux méthodes utilisées chez les malades très âgés et fatigués ne supportant pas l’anesthésie générale ?","Cholecystostomie et cholecystendèse","Cholecystectomie et lithotritie","Traitement médical seul","Abstention thérapeutique","1","Le document : 'En cas de malades très âgé et fatigué, ne supportant pas une anesthésie générale, ces deux méthodes peuvent être utilisées' (cholecystostomie et cholecystendèse)","Difficult"
"Quel est le pourcentage de lithiase associée à la cholécystite aiguë ?","Plus de 90%","Environ 75%","Environ 50%","Moins de 30%","1","Le document : 'en relation avec une lithiase dans plus de 90%'","Easy"
"Quel est l’aspect échographique en cas de phlegmon vésiculaire ?","Paroi fine","Paroi dédoublée","Présence de cône d’ombre","Dilatation de la VBP","2","Le document : 'Dédoublée en cas de phlégmon vésiculaire'","Medium"
"La RASP (radiographie de l’abdomen sans préparation) montre des calculs :","Dans la majorité des cas","Exceptionnellement (selon leur nature)","Jamais","Uniquement en urgence","2","Le document : 'La RASP montre exceptionnellement des calculs (selon leur nature)'","Medium"
