"question","answer","explanation","difficulty"
"L'hépatite alcoolique aiguë chez un cirrhotique peut déclencher une encéphalopathie en 2-3 jours.","True","Document : 'Hépatite alcoolique (cirrhotique et continue à boire -> hépatite alcoolique aiguë -> 2-3 j après : Encéphalopathie hépatique)'.","Medium"
"Le stade 3 de West Haven est un coma calme avec signes pyramidaux.","True","Document le confirme.","Medium"
"Le stade 4 de West Haven conserve l'astérixis.","False","Disparition de l'asterixis.","Medium"
"L'ictère de la cirrhose est toujours à bilirubine conjuguée pure.","False","Mixte (BL par IHC, BC par cholestase).","Medium"
"La bilirubine libre augmente par insuffisance hépatocellulaire.","True","Document : 'incapacité du foie à transformer BL en BC'.","Medium"
"La bilirubine conjuguée augmente par compression des voies biliaires par les nodules.","True","Document le précise.","Medium"
"Les nodules de régénération sont bien vascularisés et fonctionnels.","False","Non fonctionnels, perte de connexion.","Difficult"
"Le syndrome hépato-rénal de type 1 a une survie plus longue que le type 2.","False","Type 1 : 15 jours, type 2 : 6 mois, donc type 2 plus long.","Difficult"
"L'hyponatrémie chez le cirrhotique est due à une perte de sodium.","False","Due à une rétention d'eau libre (hyperhydratation globale).","Difficult"
"Le wash-out au TDM est une prise de contraste tardive.","False","C'est une disparition rapide du contraste (hypodense au temps portal).","Difficult"
"L'alpha-foeto-protéine >400 ng/ml est pathognomonique du CHC.","False","Évocateur mais confirmation par PBH.","Difficult"
"La ponction biopsie hépatique transjugulaire permet de biopsier même en cas d'ascite.","True","Document indiqué en cas d'ascite.","Difficult"
"La cirrhose d'origine alcoolique donne une augmentation des ALAT plus que des ASAT.","False","ASAT > ALAT.","Difficult"
"La maladie de Wilson se manifeste par une baisse de la cuprurie.","False","La cuprurie est élevée (élimination urinaire).","Difficult"
"Dans l'hémochromatose, la ferritinémie est basse.","False","Élevée (>500).","Difficult"
"La cirrhose biliaire primitive est plus fréquente chez l'homme.","False","Femmes d'âge moyen.","Difficult"
"Le syndrome hépato-pulmonaire répond à l'oxygénothérapie.","Non précisé","Le document ne le dit pas.","Difficult"
"Le score MELD est utilisé pour la priorisation en transplantation hépatique.","Non précisé","Le document ne le dit pas explicitement, mais c'est connu.","Difficult"
"L'ascite cirrhotique peut être infectée par des germes anaérobies.","False","BGN, E. Coli.","Difficult"
"La gastropathie d'hypertension portale peut être responsable d'hémorragie digestive.","True","Document cite 'gastrite (gastropathie d'HTP)' comme mécanisme d'hémorragie.","Difficult"
"Le cancer primitif du foie complique 10% des cirrhoses selon le document.","True","'Touche ~ 10% des cirrhotiques'.","Difficult"
