"question","answer","explanation","difficulty"
"Expliquez le mécanisme de l'ictère dans la cirrhose décompensée.","Ictère mixte : d'une part, incapacité du foie à transformer la bilirubine libre (BL) en bilirubine conjuguée (BC) par insuffisance hépatocellulaire ; d'autre part, compression des voies biliaires par les nodules de régénération entraînant une cholestase et une élévation de la BC.","Document.","Medium"
"Quelle est la différence entre l'ascite cirrhotique et l'ascite tuberculeuse sur le plan biochimique et cytologique ?","Ascite cirrhotique : transsudat, protides <25 g/l, pauvre en cellules. Ascite tuberculeuse : exsudat, protides >30 g/l, riche en lymphocytes.","Document.","Medium"
"Quel est le rôle du fibroactitest et de l'élastométrie dans le bilan non invasif de la fibrose ?","Le fibroactitest mesure l'activité nécrotico-inflammatoire (score A) et la fibrose (score F) sur sang. L'élastométrie (fibroscan) mesure la vitesse de propagation d'une onde, corrélée à la fibrose (N=5 Kpa, fibrose extensive à partir de 7,9 Kpa).","Document.","Medium"
"Décrivez les quatre stades de l'encéphalopathie hépatique selon West Haven.","Stade 1 : astérixis, désorganisation du cycle nycthéméral. Stade 2 : confusion, désorientation spatio-temporelle, ralentissement psychomoteur. Stade 3 : coma calme avec signes pyramidaux. Stade 4 : coma sans signes de focalisation, disparition de l'astérixis.","Document.","Medium"
"Quels sont les facteurs déclenchants de l'encéphalopathie hépatique cités dans le document ? (Citez-en cinq)","Hémorragie digestive, hépatite alcoolique, barbituriques, benzodiazépines, infection, traumatisme chirurgical, hyponatrémie, constipation.","Document.","Medium"
"Quelle est l'importance de la natrémie chez le cirrhotique décompensé ?","La natrémie permet de distinguer : normale = hyperhydratation extracellulaire simple ; hypernatrémie = hyperhydratation extracellulaire + déshydratation intracellulaire ; hyponatrémie = hyperhydratation globale (extracellulaire + intracellulaire), extrêmement grave.","Document.","Medium"
"Pourquoi l'insuffisance rénale est-elle gravissime chez le cirrhotique ?","Parce que même une insuffisance rénale fonctionnelle (syndrome hépato-rénal) a un pronostic très sombre (survie de 15 jours à 6 mois) et qu'elle complique la prise en charge de l'ascite et de l'encéphalopathie.","Document : 'gravissime'.","Medium"
"Quel est l'aspect TDM typique du carcinome hépato-cellulaire ?","Lésion hypodense au temps portal (wash-out) : après injection, la lésion se rehausse puis devient hypodense par rapport au parenchyme au temps portal.","Document.","Medium"
"Quels sont les signes endocriniens de l'insuffisance hépatocellulaire chez l'homme et chez la femme ?","Homme : diminution de la pilosité, finesse des téguments, gynécomastie. Femme : aménorrhée, stérilité.","Document.","Medium"
"Quel est le bilan biologique de l'insuffisance hépatocellulaire ?","TP diminuée (ou facteur V), albumine abaissée, cholestérolémie abaissée, bilirubine libre augmentée.","Document.","Medium"
"Quel est le profil électrophorétique évocateur de cirrhose ?","Hypergamma-globulinémie avec bloc bêta-gamma.","Document.","Medium"
"Quelles sont les étiologies de cirrhose à rechercher chez une femme jeune (20-30 ans) ?","Hépatite auto-immune (anticorps anti-LKM1, anti-nucléaires, anti-muscle lisse).","Document.","Medium"
"Quelles sont les étiologies de cirrhose à rechercher chez une femme d'âge moyen (30-50 ans) ?","Cholangite biliaire primitive (anticorps anti-mitochondrie M2).","Document.","Medium"
"Quels sont les trois médicaments pouvant donner une hépatite médicamenteuse chronique selon le document ?","Amiodarone, alpha-méthyl dopa, méthotrexate.","Document.","Medium"
"Qu'est-ce que la cirrhose cardiaque et quel est son mécanisme ?","Cirrhose due à une insuffisance cardiaque droite prolongée. Le foie est ferme, douloureux au début, puis devient indolore avec bord inférieur tranchant, et il n'y a plus de reflux hépato-jugulaire.","Document.","Medium"
"Quels sont les critères du syndrome métabolique associé à la NASH ? (Citez trois parmi cinq)","Obésité abdominale, HTA, hypertriglycéridémie, diabète, taux de HDL-cholestérol bas.","Document.","Medium"
"Expliquez la différence entre le score de Child-Pugh et le score MELD.","Child-Pugh utilise des paramètres cliniques (ascite, encéphalopathie) et biologiques (bilirubine, albumine, TP) pour classer la gravité. MELD utilise la créatininémie, la bilirubine, l'INR et la notion de dialyse, plus objectif et utilisé pour la priorisation en transplantation.","Document.","Medium"
"Quelle est la survie à 3 mois pour un MELD < 20 et pour un MELD > 20 ?","MELD < 20 : survie 90% ; MELD > 20 : survie 60%.","Document.","Medium"
"Pourquoi la ponction biopsie hépatique n'est-elle pas systématique devant une cirrhose évidente ?","Parce que le diagnostic peut être porté sur des arguments cliniques, biologiques, échographiques et endoscopiques, sans nécessité de biopsie si le tableau est typique. La biopsie est indiquée en cas de doute ou pour une étiologie précise.","Document : 'non systématique si clinique évocateur'.","Medium"
"Quel est le risque d'une hyponatrémie chez un cirrhotique et pourquoi ?","L'hyponatrémie est extrêmement grave car elle correspond à une hyperhydratation globale (œdèmes + surcharge hydrique intracellulaire), pouvant précipiter une encéphalopathie hépatique et aggraver le pronostic.","Document.","Medium"
"Quels sont les deux types de varices œsophagiennes observées à l'endoscopie ?","Varices œsophagiennes et varices cardio-tubérositaires (gastriques).","Document.","Medium"
"Quelle est la place de l'alpha-foeto-protéine dans le dépistage du CHC ?","L'AFP est un marqueur sérique. Un taux >400 ng/ml est très évocateur de CHC, mais la confirmation nécessite une imagerie (TDM avec wash-out) ou une biopsie.","Document.","Medium"
"Expliquez le mécanisme de la thrombopénie dans la cirrhose.","La thrombopénie est due à l'hypersplénisme secondaire à la splénomégalie (hypertension portale). La rate hypertrophiée séquestre les plaquettes.","Document : 'Thrombopénie expliqué par l'hypersplénisme'.","Medium"
"Quels sont les signes échographiques de dysmorphie hépatique dans la cirrhose ?","Atrophie du lobe droit et hypertrophie du lobe gauche (dysmorphie).","Document (cité dans le chapitre BH mais applicable à la cirrhose en général).","Medium"
"Quel est le mode de contamination de l'ascite dans l'infection spontanée ?","Par translocation des germes de l'intestin (E. coli) vers le liquide d'ascite.","Document.","Medium"
"Quel est le rôle de la laparoscopie dans le diagnostic de la tuberculose péritonéale ?","Elle visualise des granulations blanchâtres au niveau du péritoine.","Document.","Medium"
"Qu'est-ce que le syndrome hépato-rénal fonctionnel ?","C'est une insuffisance rénale survenant chez un cirrhotique décompensé, sans lésion rénale organique, réversible théoriquement par transplantation hépatique, mais de très mauvais pronostic.","Document.","Difficult"
"Un patient cirrhotique Child-Pugh C présente une créatininémie à 150 µmol/l, une natrémie à 125 mEq/l, et une ascite abondante. Quel diagnostic suspectez-vous et pourquoi ?","Syndrome hépato-rénal (probable type 1) associé à une hyponatrémie de dilution. La créatinine >130, ascite, absence d'autre cause, sédiment normal sont des arguments. L'hyponatrémie aggrave le pronostic.","Document critères SHR et hyponatrémie.","Difficult"
"Un patient cirrhotique alcoolique se présente avec une hématémèse. Après ligature des varices, il devient confus, désorienté, avec un astérixis. Quel est le stade de l'encéphalopathie et quel facteur a déclenché ?","Stade 2 (confusion, désorientation). Facteur déclenchant : l'hémorragie digestive.","Document stade 2 et facteurs.","Difficult"
"Un patient a un TP à 40%, une albumine à 25 g/l, une bilirubine à 60 µmol/l, une ascite modérée, et une encéphalopathie stade 2. Calculez son score Child-Pugh et son stade.","Bilirubine >50 = 3 pts, albumine <28 = 3 pts, TP <40 = 3 pts, ascite modérée (lame? abondante?) modérée = 2 pts? Le document donne 'lame' = 2 pts, 'abondante' = 3 pts. Ascite modérée = 2 pts. Encéphalopathie stade 2 = 2 pts (minime). Total = 3+3+3+2+2 = 13 points, stade C.","Document Child-Pugh.","Difficult"
"Un patient cirrhotique a une AFP à 800 ng/ml et une échographie montrant un nodule de 4 cm. Quel est le diagnostic probable et quel examen est nécessaire pour confirmer ?","Carcinome hépato-cellulaire probable. La confirmation se fait par ponction biopsie hépatique du nodule.","Document.","Difficult"
"Un patient cirrhotique éthylique a des ASAT à 120 U/L, ALAT à 60 U/L, GGT à 400 U/L, VGM à 105 fL. Quelle étiologie est la plus probable et pourquoi ?","Cirrhose alcoolique. Arguments : ASAT>ALAT, GGT très élevée, macrocytose (VGM élevé).","Document.","Difficult"
"Un patient a une cirrhose, une ascite, une créatinine à 140, une protéinurie à 0,3 g/24h, et après remplissage, la créatinine monte à 160. Quel diagnostic ?","Syndrome hépato-rénal (critères : créatinine >130, absence d'amélioration, pas de protéinurie significative).","Document.","Difficult"
"Expliquez pourquoi l'hyponatrémie est grave chez le cirrhotique et comment elle survient.","L'hyponatrémie est due à une rétention d'eau libre par sécrétion inappropriée d'ADH (due à l'hypovolémie efficace). Elle entraîne une hyperhydratation intracellulaire (œdème cérébral) pouvant conduire à une encéphalopathie, et elle est associée à un mauvais pronostic.","Document : 'hyperhydratation globale, extrêmement grave'.","Difficult"
"Un patient cirrhotique a une ascite, une fièvre à 39°C, des douleurs abdominales. La ponction d'ascite montre 500 PNN/mm3, protides 22 g/l. Quel est le diagnostic ?","Infection spontanée du liquide d'ascite (PNN >250, protides <25).","Document.","Difficult"
"Un patient cirrhotique a une ascite, une fièvre, des douleurs, mais la ponction d'ascite montre 200 PNN/mm3, protides 35 g/l, lymphocytes 80%. Quel diagnostic évoquer ?","Tuberculose péritonéale (exsudat lymphocytaire, protides >30).","Document.","Difficult"
"Quel est le risque d'une hépatite aiguë alcoolique chez un cirrhotique éthylique ?","Déclenchement d'une encéphalopathie hépatique en 2-3 jours.","Document.","Difficult"
"Pourquoi le facteur V est-il préféré au TP en cas d'ictère important ?","Parce que le TP peut être diminué par d'autres causes (carence en vitamine K), alors que le facteur V est strictement hépatosynthétisé et reflète mieux la fonction hépatique.","Document : 'TP diminuée (si ictère important, TP diminuée donc évaluer à partir du facteur V)'.","Difficult"
"Un patient cirrhotique a une bilirubine totale à 100 µmol/l avec une fraction libre à 60 et conjuguée à 40. Expliquez cet ictère mixte.","Libre élevée par insuffisance hépatocellulaire (défaut de conjugaison). Conjuguée élevée par compression des voies biliaires par les nodules de régénération (cholestase).","Document.","Difficult"
"Quelle est la place de l'endoscopie dans la prise en charge de la cirrhose ?","L'endoscopie digestive haute permet le diagnostic des varices œsophagiennes et gastriques, et la ligature endoscopique est un traitement des varices en cas d'hémorragie ou en prophylaxie secondaire.","Document.","Difficult"
"Quel est l'intérêt de la biopsie hépatique transjugulaire ?","Permet de réaliser une biopsie chez les patients ayant des troubles de l'hémostase (TP <50%, plaquettes <100 000) ou une ascite, contre-indiquant la voie transpariétale.","Document.","Difficult"
"Un patient cirrhotique a une ascite réfractaire et une créatinine à 130. Pourquoi ne faut-il pas prescrire des diurétiques puissants ?","Risque d'aggravation de l'insuffisance rénale et de déclenchement d'un syndrome hépato-rénal.","Non explicitement dit mais déduit de la gravité.","Difficult"
"Quels sont les deux principaux scores pronostiques de la cirrhose cités ?","Child-Pugh et MELD.","Document.","Difficult"
"Un patient cirrhotique a un score MELD à 25. Quelle est sa probabilité de survie à 3 mois ?","60% (car >20).","Document.","Difficult"
"Quel est le risque d'une prise de benzodiazépines chez un cirrhotique ?","Déclenchement d'une encéphalopathie hépatique.","Document.","Difficult"
"Pourquoi la cirrhose alcoolique donne-t-elle une macrocytose ?","Par carence en folates, toxique direct sur l'érythropoïèse, ou augmentation du VGM liée à l'alcool.","Document le mentionne mais n'explique pas.","Difficult"
"Quel est le traitement de l'encéphalopathie hépatique ?","Non détaillé dans le document, mais les principes incluent la suppression du facteur déclenchant, lactulose, rifaximine.","Document ne le donne pas.","Difficult"
"Un patient cirrhotique a une ascite, une hyponatrémie à 120 mEq/l, une encéphalopathie stade 2. Quel est le risque d'une correction rapide de la natrémie ?","Myélinose centro-pontine.","Non mentionné dans le document.","Difficult"
"Quelle est la différence entre la cirrhose biliaire primitive et la cirrhose biliaire secondaire ?","Primitive : auto-immune, anticorps anti-mitochondrie M2. Secondaire : obstruction chronique des voies biliaires (lithiase, tumeur).","Document.","Difficult"
"Quel est le rôle de la splénectomie dans la cirrhose ?","Indiquée en cas d'hypersplénisme sévère ou d'hypertension portale non contrôlée (associée à ligature de la veine gastrique gauche).","Document (dans BH mais principe général).","Difficult"
"Pourquoi la cirrhose cardiaque entraîne-t-elle une disparition du reflux hépato-jugulaire ?","Parce que le foie devient fibreux et rigide, ne se laisse plus déformer par la pression jugulaire.","Document.","Difficult"
"Quel est le pronostic du syndrome hépato-pulmonaire ?","Non précisé dans le document, mais il aggrave la qualité de vie et la survie.","Document non explicite.","Difficult"
"Quels sont les deux types de cirrhose d'origine biliaire ?","Cholangite biliaire primitive et cirrhose biliaire secondaire (obstruction chronique).","Document.","Difficult"
"Quel est l'intérêt de la mesure de l'albumine dans le score de Child-Pugh ?","L'albumine reflète la fonction de synthèse hépatique, abaissée dans l'insuffisance hépatocellulaire.","Document.","Difficult"
"Pourquoi le TP est-il un marqueur de l'IHC ?","Car les facteurs de coagulation (sauf facteur VIII) sont synthétisés par le foie.","Document.","Difficult"
"Un patient cirrhotique a un TP à 35%, une albumine à 20 g/l, une bilirubine à 80, une ascite abondante et un coma stade 4. Quel est son score Child-Pugh ?","TP<40=3, albumine<28=3, bilirubine>50=3, ascite abondante=3, encéphalopathie stade4 = 3 (coma). Total 15 = C.","Document.","Difficult"
"Quel est le risque de l'hypertension porto-pulmonaire ?","Insuffisance cardiaque droite, décès.","Document.","Difficult"
