"question","answer","explanation","difficulty"
"Quelle est la posologie de la ceftriaxone en curatif après la première dose ?","50 mg/kg/j.","Document: 'Ceftriaxone 50 mg/kg/j après la 1ère dose'","Medium"
"Quelle est la posologie du céfotaxime en cas de méningite associée au purpura fulminans ?","200 mg/kg/j.","Document: '200mg/kg/j si méningite associée'","Medium"
"Quels sont les traitements non conventionnels pour combattre la cascade inflammatoire ?","Immunothérapie et hémofiltration.","Document: 'Combattre la cascade inflammatoire : immunothérapie, hémofiltration'","Medium"
"Quels sont les traitements non conventionnels pour traiter les anomalies de l'hémostase ?","Antithrombine, protéine C, activateur du plasminogène (rTPA), TFPI, échanges plasmatiques, sangsues (hirudine).","Document: 'Traiter les anomalies de l'hémostase : antithrombine, protéine C, activateur du plasminogène (rTPA), TFPI, échanges plasmatiques, sangsues (Hirudine)'","Medium"
"Un enfant de 8 ans a un purpura nécrotique de 4 mm, une fièvre à 40°C, une tachycardie, une pression artérielle normale. Quelle est la conduite à tenir immédiate ?","Remplissage 20 ml/kg de SSI, ceftriaxone 50 mg/kg IV, transfert en réanimation. Même si TA normale, c'est une urgence.","Document: 'Dès hypotension = traitement très en retard' donc ne pas attendre l'hypotension ; appliquer CAT immédiate","Difficult"
"Un patient sous rifampicine prophylactique depuis 3 mois développe un nouveau cas dans la communauté. Quelle alternative proposer ?","Ceftriaxone ou ciprofloxacine dose unique.","Document: 'Si IIM répétées dans la communauté (Rifampicine depuis plus de 10 j et 5 mois) : Ceftri ou Cipro dose unique'","Difficult"
"Quel est le pronostic fonctionnel du purpura fulminans chez les survivants ?","Plus de 6% nécessitent une amputation ou une chirurgie plastique reconstructrice.","Document: 'Plus de 6% des survivants nécessitent une amputation ou un geste de chirurgie plastique et reconstructrice'","Medium"
"Quelle est l'incidence du purpura fulminans chez les enfants de moins de 15 ans ?","1,2 cas pour 100 000 enfants.","Document: '1,2 cas pour 100.000 enfants 15 ans'","Easy"
"Quelle est la particularité de l'hypertension artérielle dans le purpura fulminans ?","Elle peut être présente au début, mais dès l'hypotension, le traitement est très en retard.","Document: 'Hypertension (au début, ou tension normale. Dès hypotension : =traitement très en retard)'","Medium"
"Quel est le traitement de la spiramycine en prophylaxie chez l'enfant ?","750 000 UI/kg x2/j pendant 5 jours.","Document: 'Spiramycine : 750.000 UI/Kg x2/j si enfant (5 jours)'","Medium"
"Quel est le traitement du sepsis sévère dans le purpura fulminans ?","Remplissage 20 ml/kg de SSI, oxygénothérapie.","Document: 'Traitement du sepsis sévère : remplissage 20 ml/kg de SSI, O2'","Medium"
"Quels sont les inotropes utilisés dans le traitement du choc septique ?","Adrénaline, noradrénaline, dopamine.","Document: 'inotropes (adrénaline à dose continue en PSE, noradrénaline, dopamine)'","Medium"
"Quelle est l'utilité de la biopsie cutanée dans le purpura fulminans ?","En dernière intention : culture et PCR pour identification du germe.","Document: 'Biopsie cutanée en dernière intention : culture et PCR'","Medium"
"Quel est le traitement non conventionnel pour induire une vasodilatation ?","Prostacycline, nitroprussiate de sodium, bloc sympathique, nitroglycérine crème.","Document: 'Induire une vasodilatation : prostacycline, nitroprussiate de sodium, bloc sympathique, nitroglycérine crème'","Medium"
"Un enfant de 3 ans présente un purpura extensif, des marbrures, un TRC allongé. La TA est normale. S'agit-il d'un sepsis sévère ?","Oui, signes de sepsis sévère (marbrures, TRC allongé) même sans hypotension.","Document: 'Signes de sepsis sévère : marbrures, TRC allongé'","Medium"
"Quels sont les deux éléments qui définissent le purpura fulminans en plus du purpura nécrotique ?","CIVD ou choc septique (sepsis sévère persistant après 2 remplissages).","Document: 'CIVD ou choc septique (sepsis sévère persistant après 2 remplissages)'","Medium"
"Pourquoi l'âge de 12 mois est-il un signe de gravité surajoutée ?","Les nourrissons ont une réserve physiologique limitée et un risque plus élevé de décompensation rapide.","Document: 'Âge 12 mois' dans signes de gravité","Difficult"
"Quel est le risque de ne pas faire de remplissage avant le transfert ?","Aggravation du choc hypovolémique et défaillance multiviscérale.","Document: Le remplissage fait partie de la CAT immédiate","Medium"
"Un patient a un purpura pétéchial non extensif, un état général correct, une CRP normale. Peut-on éliminer une origine bactérienne ?","Oui, évoquer une origine virale.","Document: 'Discuter d'une origine virale si, et seulement si : Purpura pétéchial et non extensif ... Bilan inflammatoire normal'","Difficult"
