"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel est le paramètre gazométrique typique de l'asthme aigu grave ?","Hypoxie ou diminution de PaO2, normo ou hypercapnie","Hyperoxie, hypocapnie","Acidose métabolique","Alcalose respiratoire","1","Le document : 'Gaz du sang : Hypoxie ou diminution de PaO2, Normo ou hypercapnie (PaCO2)'.","Medium"
"Quels sont les critères d'un bon contrôle de l'asthme selon le tableau ?","Aucun des critères (symptômes <2x/semaine, pas de réveil nocturne, BD secours <2x/semaine, pas de limitation)","1-2 critères","3-4 critères","Symptômes quotidiens","1","Le document : 'Bon contrôle : AUCUNE DE CES CRITERES' (les 4 critères étant symptômes >2x/semaine, réveil nocturne, BD secours >2x/semaine, limitation).","Medium"
"Quel est le pourcentage de variation nycthémérale du DEP dans l'asthme persistant sévère ?","< 20%","20-30%","> 30%","> 50%","3","Le document donne '> 30%' pour persistant sévère.","Medium"
"Quel est l'objectif principal du traitement de fond de l'asthme ?","Stopper la crise","Obtenir un bon contrôle des symptômes, réduire les exacerbations, préserver le capital pulmonaire","Guérir définitivement l'asthme","Éviter les corticoïdes","2","Le document liste ces trois buts.","Medium"
"Quels sont les trois types de corticostéroïdes inhalés selon les doses ?","Faibles, moyennes, fortes","Faibles, élevées","Minimes, modérées, maximales","Doses pédiatriques, adultes","1","Le document donne : 'Faibles doses : 250µg/jour, Moyennes doses : 500µg/jour, Fortes doses : > 500µg/jour'.","Medium"
"Quelle est la fréquence de surveillance et d'adaptation du traitement de fond ?","Tous les mois","Tous les 3 à 6 mois","Tous les ans","À chaque crise","2","Le document : 'adapter le traitement de fond tous les 3 à 6 mois'.","Medium"
"Quelle est la condition pour envisager l'arrêt du traitement de fond ?","2 ans de suivi + 1 an asymptomatique à faible dose + EFR normal","1 an de suivi","Absence de crise pendant 6 mois","EFR normal seul","1","Le document : 'Suivi de 2 ans au minimum + 1 an asymptomatique à faible dose + EFR normal'.","Medium"
"Quel est le signe clinique de gravité lors de l'auscultation d'un asthme aigu grave ?","Râles sibilants","Diminution ou abolition des MV, silence auscultatoire","Freinage expiratoire","Wheezing audible","2","Le document : 'Diminution ou abolition des MV, silence auscultatoire' dans l'AAG.","Medium"
"Quel est le terrain à risque d'asthme aigu grave ?","Âge entre 4 et 10 ans","Jeune âge < 4 ans ou adolescent","Âge > 10 ans","Âge < 1 an","2","Le document : 'Terrain : Jeune âge < 4 ans ou adolescent'.","Medium"
"Quelle est la particularité de la toux équivalent d'asthme ?","Toux avec sibilances","Toux à répétition nocturne, à l'effort, sans sibilances","Toux grasse matinale","Toux productive","2","Le document : 'Toux à répétition à prédominance nocturne, Manifestation à l’effort, Sans sibilances, sans freinage'.","Medium"
"Quel est l'objectif de la préservation du capital pulmonaire ?","Éviter l'asthme à vie","Permettre une activité physique","Réduire les corticoïdes","Améliorer l'observance","1","Le document : 'Préserver le capital pulmonaire (pas d’asthme à vie)'.","Medium"
"Quel est le nombre minimum de symptômes pour définir un mauvais contrôle de l'asthme ?","1","2","3","4","3-4","Le document : 'Mauvais contrôle : 3-4 CRITERES'.","Medium"
"Quelle est la fréquence des symptômes nocturnes dans l'asthme persistant modéré ?","< 2 fois par mois","> 2 fois par mois","> 1 fois par semaine","Quotidiens","3","Le document donne pour persistant modéré : 'Symptômes nocturnes > 1 fois par semaine'.","Medium"
"Quel est le pourcentage de VEMS dans l'asthme persistant modéré ?","> 80%","< 80%","< 60%","< 50%","2","Le document : 'EFR : VEMS ou DEP < 80%' pour persistant modéré.","Medium"
"Quelle est l'indication des antileucotriènes dans l'asthme persistant sévère ?","En première intention","En association avec CSI et BDLA","En monothérapie","En traitement de la crise","2","Le document : 'Sévère : CSI + BDLA + antileucotriènes'.","Medium"
"Quelle est la conduite à tenir en cas de reprise des symptômes même légers après arrêt du traitement ?","Reprendre la corticothérapie inhalée","Attendre que les symptômes s'aggravent","Donner des corticoïdes oraux","Refaire un bilan allergologique","1","Le document : 'avec reprise de corticothérapie inhalée dès reprise des symptômes même légères'.","Difficult"
"Un enfant a des symptômes d'asthme 3 fois par semaine, des réveils nocturnes 2 fois par mois, utilise son bronchodilatateur de secours 4 fois par semaine et a une limitation des activités. Quel est son niveau de contrôle ?","Bon contrôle","Contrôle partiel","Mauvais contrôle","Non évaluable","3","Il a 3-4 critères (symptômes>2/semaine, BD secours>2/semaine, limitation). Selon le tableau, c'est mauvais contrôle.","Difficult"
"Un enfant a un VEMS à 70% de la valeur théorique, des symptômes quotidiens, des réveils nocturnes >1 fois par semaine, une variation nycthémérale du DEP à 25%. Quel est le stade de sévérité de sa maladie asthmatique ?","Intermittent","Persistant léger","Persistant modéré","Persistant sévère","3","VEMS<80% (70%), symptômes quotidiens, réveils >1/semaine, variation 25% (20-30%) -> persistant modéré selon le tableau.","Difficult"
"Un enfant de 3 ans a eu 3 épisodes de bronchiolite. Quel diagnostic peut être évoqué selon le document ?","Asthme du nourrisson","Mucoviscidose","Dysplasie broncho-pulmonaire","RGO","1","Le document : 'Asthme du nourrisson : 3 épisodes de bronchiolite avant 12 mois'.","Difficult"
"Lors d'une crise d'asthme aigu grave, quel signe auscultatoire est le plus alarmant ?","Râles sibilants","Freinage expiratoire","Silence auscultatoire","Wheezing","3","Le document cite 'Diminution ou abolition des MV, silence auscultatoire' comme signe de gravité.","Difficult"
"Un enfant asthmatique sous traitement de fond a des symptômes 1 fois par semaine, aucun réveil nocturne, utilise son bronchodilatateur 1 fois par semaine, pas de limitation. Quel est son niveau de contrôle ?","Bon contrôle","Contrôle partiel","Mauvais contrôle","Non classable","2","Il a 1 critère (symptômes 1x/semaine <2x mais la question dit 1 fois par semaine, ce qui est <2? Attention: le tableau dit 'au moins 2 fois par semaine' pour le critère. Donc 1 fois par semaine n'est pas un critère. Aucun réveil, BD secours 1 fois (<2), pas de limitation -> aucun critère -> bon contrôle. Mais vérifions: 'Symptôme d’asthme dans la journée au moins 2 fois par semaine' est un critère. Ici 1 fois, donc non. Donc bon contrôle.","Difficult"
"Quel est le risque de l'hypercapnie dans l'asthme aigu grave ?","Elle est sans danger","Elle précède l'arrêt respiratoire","Elle améliore la dyspnée","Elle est normale","2","L'hypercapnie témoigne d'une hypoventilation sévère, signe de gravité extrême.","Difficult"
"Un enfant de 7 ans a un VEMS à 85%, des symptômes 2 fois par semaine, des réveils nocturnes 3 fois par mois, une variation DEP à 25%. Quel traitement de fond est indiqué ?","CSI faible dose","CSI moyenne dose","CSI + BDLA","CSI + BDLA + antileucotriènes","1","Symptômes 2x/semaine = persistant léger (1 fois par semaine ? 2 fois >1, donc plutôt persistant modéré? Le tableau: persistant léger = 1 fois par semaine, modéré = quotidien. 2 fois par semaine se situe entre. Mais VEMS>80% (85%) -> léger. Réveils >2x/mois. Selon la classification, on prend l'item le plus sévère. Ici réveils >2x/mois (persistant léger a >2x/mois ? Non, léger: >2x/mois ? Le tableau: persistant léger a '> 2 fois par mois' pour symptômes nocturnes, modéré a '> 1 fois par semaine'. 3 fois par mois = >2x/mois mais <1x/semaine, donc persistant léger. Donc asthme persistant léger -> CSI.","Difficult"
