"question","answer","explanation","difficulty"
"Comment classe-t-on la sévérité de la maladie asthmatique chronique selon le document ?","En 4 stades : intermittent, persistant léger, persistant modéré, persistant sévère, selon la fréquence des symptômes, symptômes nocturnes, VEMS/DEP et variation nycthémérale.","Le document présente le tableau de classification.","Medium"
"Quels sont les critères de bon contrôle de l'asthme ?","Aucun des quatre critères suivants : symptômes diurnes ≥2x/semaine, réveil nocturne lié à l'asthme, utilisation de bronchodilatateur de secours ≥2x/semaine, limitation des activités liée à l'asthme.","Le document donne le tableau de contrôle.","Medium"
"Quelle est la prise en charge non médicamenteuse de la maladie asthmatique ?","Éducation à l'hygiène de vie, pratique de sports adaptés, observance thérapeutique (traitement de crise et de fond).","Le document mentionne ces moyens.","Medium"
"Quelles sont les doses de corticostéroïdes inhalés (béclometasone) selon la sévérité ?","Faibles doses : 250 µg/j, moyennes doses : 500 µg/j, fortes doses : > 500 µg/j.","Le document donne ces chiffres.","Medium"
"Quel est le traitement de fond selon le stade de persistance ?","Léger : CSI. Modéré : CSI + BDLA. Sévère : CSI + BDLA + antileucotriènes.","Le document l'indique.","Medium"
"Quelle est la durée minimale de suivi avant d'envisager l'arrêt du traitement de fond ?","2 ans de suivi minimum, dont 1 an asymptomatique à faible dose, avec EFR normal.","Le document le précise.","Medium"
"Quels sont les diagnostics différentiels de l'asthme chez l'enfant ?","Corps étranger, trachéobronchomalacie, dyskinésie ciliaire, mucoviscidose, dysplasie broncho-pulmonaire, RGO, insuffisance cardiaque.","Le document les liste.","Medium"
"Expliquez la différence entre la toux équivalent d'asthme et la crise d'asthme classique.","La toux équivalent d'asthme se manifeste par une toux à répétition, prédominance nocturne, déclenchée par l'effort, mais sans sibilances ni freinage expiratoire.","Le document décrit cette forme clinique.","Medium"
"Quels sont les signes de gravité clinique de l'asthme aigu grave ?","Difficulté à parler/tousser, polypnée ou pause respiratoire, thorax bloqué, mise en jeu des muscles accessoires, diminution/abolition des MV (silence auscultatoire), cyanose, signes d'hypercapnie (HTA, tachycardie, sueurs, somnolence).","Le document les détaille.","Medium"
"Un enfant a des symptômes 2 fois par semaine, des réveils nocturnes 3 fois par mois, un VEMS à 85%. Quel est son stade de sévérité et quel traitement de fond ?","Symptômes 2x/semaine >1x/semaine → persistant léger? Attention: persistant léger = 1x/semaine, modéré = quotidien. 2x/semaine se rapproche plus de persistant léger. VEMS>80% (85%) → léger. Réveils >2x/mois (3x) → léger aussi (car modéré a >1x/semaine). Donc asthme persistant léger → CSI seul.","Basé sur la classification.","Medium"
"Quels sont les quatre critères évaluant le contrôle de l'asthme ?","1. Symptômes diurnes ≥2x/semaine. 2. Réveil nocturne lié à l'asthme. 3. Utilisation de bronchodilatateur de secours ≥2x/semaine. 4. Limitation des activités liée à l'asthme.","Le document les liste.","Medium"
"Pourquoi l'hypercapnie est‑elle un signe de gravité dans l'asthme aigu grave ?","L'hypercapnie témoigne d'une hypoventilation alvéolaire sévère par obstruction bronchique majeure, indiquant une fatigue respiratoire imminente et un risque d'arrêt respiratoire.","Raisonnement basé sur la physiopathologie.","Medium"
"Quel est l'objectif de la préservation du capital pulmonaire dans l'asthme ?","Éviter l'évolution vers un asthme persistant à vie, c'est-à-dire prévenir les lésions irréversibles des bronches (remodelage).","Le document : 'pas d’asthme à vie'.","Medium"
"Comment évolue la fréquence des symptômes nocturnes selon la sévérité de l'asthme ?","Intermittent : <2x/mois. Persistant léger : >2x/mois. Persistant modéré : >1x/semaine. Persistant sévère : fréquents.","Le document donne ces données.","Medium"
"Quelle est la conduite à tenir en cas de reprise des symptômes après arrêt du traitement de fond ?","Reprendre la corticothérapie inhalée dès l'apparition des symptômes, même légers, sans attendre.","Le document : 'reprise de corticothérapie inhalée dès reprise des symptômes même légères'.","Medium"
"Un enfant de 8 ans a un VEMS à 65%, des symptômes quotidiens, des réveils nocturnes 2 fois par semaine, une variation DEP à 35%. Quel est son stade et son traitement ?","Stade : persistant sévère (VEMS<60%? 65% est >60% donc modéré? Revoir: persistant sévère = VEMS<60% ; modéré = VEMS<80%. Ici 65% est <80% mais >60% donc modéré. Mais symptômes quotidiens, réveils >1/semaine, variation >30% (35%) → sévère pour la variation. Selon la règle 'l’enfant est classé dans le stade correspondant à l’item le plus sévère', variation >30% = sévère. Donc persistant sévère. Traitement : CSI + BDLA + antileucotriènes.","Classification par l'item le plus sévère.","Difficult"
"Un enfant a un score de PRAM à 6. Quelle est la sévérité de sa crise et quelle prise en charge ?","Score 6 = modéré (4-7). Prise en charge : bronchodilatateurs, corticostéroïdes systémiques, hospitalisation possible selon la réponse.","Basé sur score PRAM.","Difficult"
"Quel est le risque d'un silence auscultatoire lors d'une crise d'asthme ?","Le silence auscultatoire traduit une obstruction bronchique extrême avec très peu de débit d'air, signe de gravité majeure précédant l'arrêt respiratoire.","Le document le classe dans l'AAG.","Difficult"
"Un enfant de 10 ans a des symptômes d'asthme 1 fois par semaine, des réveils nocturnes 1 fois par mois, un VEMS à 90%, une variation DEP à 15%. Quel traitement de fond ?","Persistant léger (symptômes 1x/semaine, réveils >2x/mois? 1 fois par mois = <2x/mois, donc intermittent? Attention: intermittent a symptômes <1x/semaine. Ici 1x/semaine = limite. Selon le tableau, persistant léger = 1 fois par semaine. Donc CSI.","Difficult"
"Un nouveau-né prématuré oxygéno-dépendant de 30 jours présente une dyspnée sibilante. Quel diagnostic différentiel évoquer ?","Dysplasie broncho-pulmonaire (survenant chez le prématuré oxygéno-dépendant après 28 jours).","Le document cite la dysplasie broncho-pulmonaire.","Difficult"
"Un enfant de 6 ans a une toux nocturne isolée sans sibilances, déclenchée par l'effort. Quel diagnostic probable ?","Toux équivalent d'asthme.","Le document décrit cette forme.","Difficult"
"Quel est le pourcentage d'enfants asthmatiques qui développent un asthme persistant à vie si le capital pulmonaire n'est pas préservé ?","Non précisé dans le document. Le document dit 'pas d’asthme à vie' comme objectif, mais sans chiffre.","Difficult"
"Un enfant asthmatique sous traitement de fond a 2 réveils nocturnes par semaine, utilise son bronchodilatateur 3 fois par semaine, n'a pas de symptômes diurnes ni de limitation. Quel est son niveau de contrôle ?","Deux critères présents : réveil nocturne (≥1) et BD secours ≥2x/semaine (3). Donc contrôle partiel (1-2 critères).","Selon le tableau.","Difficult"
"Quel est le seuil de variation nycthémérale du DEP pour un asthme persistant modéré ?","20-30%.","Le document le donne.","Difficult"
"Un enfant de 4 ans a une première crise d'asthme sévère. Quels examens complémentaires sont indiqués selon le document ?","Radiographie thoracique (première crise), gaz du sang (si AAG), recherche de corps étranger. L'EFR n'est pas réalisable à 4 ans.","Basé sur les indications.","Difficult"
"Quel est le rôle des antileucotriènes dans l'asthme persistant sévère ?","Ils sont ajoutés en troisième ligne, en association avec les CSI et les BDLA.","Le document : 'Sévère : CSI + BDLA + antileucotriènes'.","Difficult"
"Un enfant a un asthme persistant modéré bien contrôlé depuis 2 ans. Son VEMS est normal. Peut-on arrêter le traitement ?","Non, car il faut 1 an asymptomatique à faible dose (et non sous traitement plein). Il faut d'abord réduire à faible dose pendant 1 an sans symptômes, puis envisager l'arrêt.","Basé sur les critères d'arrêt.","Difficult"
"Quelle est la différence entre l'asthme intermittent et l'asthme persistant léger en termes de symptômes nocturnes ?","Asthme intermittent : symptômes nocturnes <2 fois par mois. Asthme persistant léger : >2 fois par mois.","Le tableau le montre.","Difficult"
"Un enfant de 9 ans a une crise d'asthme avec polypnée, tirage, wheezing, SaO2 à 92%. Quel score PRAM approximatif ?","Probablement modéré (4-7).","Difficult"
"Quel est le traitement de la crise d'asthme aigu grave selon le document ?","Le document ne détaille pas le traitement de la crise dans ce texte, il se concentre sur la PEC de la maladie asthmatique chronique.","Difficult"
"Un enfant asthmatique a un DEP à 60% de la valeur théorique, des symptômes quotidiens, des réveils nocturnes fréquents. Quel stade ?","Persistant sévère (DEP<60%).","Selon le tableau.","Difficult"
"Quel est l'effet de l'hyperventilation sur la PaCO2 dans l'asthme ?","L'hyperventilation initiale entraîne une hypocapnie. L'hypercapnie survient lors de l'épuisement.","Raisonnement physiologique.","Difficult"
"Un enfant de 7 ans a une VEMS à 75%, des symptômes 4 fois par semaine, des réveils nocturnes 2 fois par semaine. Quel traitement de fond ?","Persistant modéré (VEMS<80%, symptômes >1x/semaine mais pas quotidiens? 4x/semaine = quasi quotidien. Réveils >1x/semaine. VEMS<80%. Donc modéré → CSI + BDLA.","Difficult"
"Quel est le rôle de l'éducation thérapeutique dans la prise en charge de l'asthme ?","Améliorer l'observance, la technique d'inhalation, l'éviction des facteurs déclenchants, et la reconnaissance des signes de gravité.","Le document mentionne 'Educatif par hygiène de vie, sports adaptés, Observance thérapeutique'.","Medium"
"Un enfant a une toux nocturne depuis 3 semaines, sans sibilances. Quel examen peut aider au diagnostic ?","Test de réversibilité aux β-2-mimétiques ou EFR si possible.","Basé sur le diagnostic positif.","Medium"
"Quelle est la surveillance recommandée après l'arrêt du traitement de fond ?","Surveillance tous les 3 à 6 mois, avec reprise de corticothérapie inhalée dès la reprise des symptômes.","Le document le précise.","Difficult"
