"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel type d'atteinte tubulaire est observé dans les obstructions urinaires prolongées et l'hypercalcémie ?","Atteinte du tube proximal","Atteinte du tube distal","Atteinte de la médullaire/papille","Atteinte glomérulaire","2","Le document précise : ''Atteinte du tube distal (par obstruction urinaire, hypercalcémie...)''.","Easy"
"Quel type d'atteinte tubulaire est observé dans les métaux lourds et le myélome ?","Atteinte du tube proximal","Atteinte du tube distal","Atteinte de la médullaire/papille","Atteinte vasculaire","1","Le document indique : ''Atteinte du tube proximal (due aux métaux lourds, myélome, maladies immunologiques)''.","Easy"
"Quel type d'atteinte tubulaire est observé dans les analgésiques et la drépanocytose ?","Atteinte du tube proximal","Atteinte du tube distal","Atteinte de la médullaire/papille","Atteinte glomérulaire","3","Le document précise : ''Atteinte prédominante de la médullaire/papille (par des analgésiques, drépanocytose...)''.","Easy"
"Quel est le pronostic de la NTIC selon le document ?","Evolution rapide vers l'IRC","Evolution très lente vers l'IRC","Récupération complète","Guérison spontanée","2","Le document indique : ''Evolution très lente vers IRC''.","Easy"
"Quel est le traitement de la NTIC en cas de perte de sel selon le document ?","Restriction hydrique","Donner du sel","Diurétiques","IEC","2","Le document précise : ''Traitement : Donner du sel si trop de perte''.","Easy"
"Quel aspect histologique est décrit comme ''image de tubulite'' ?","Franchissement de la membrane basale tubulaire par les lymphocytes (surtout CD8+)","Prolifération mésangiale","Épaississement de la membrane basale glomérulaire","Dépôts sous-endothéliaux","1","Le document explique : ''Les lymphocytes (surtout cytotoxiques CD8+) franchissent la membrane basale tubulaire (=> image de ''tubulite'')''.","Medium"
"Quel est le rôle de l'ostéopontine dans la NTIC selon le document ?","Favorise la fibrose","Diminue l'inflammation","Active le complément","Inhibe les lymphocytes","1","Le document indique : ''Monocytes et macrophages vont augmenter la production de molécules d'adhésion (en particulier l'ostéopontine) favorisant la fibrose''.","Medium"
"Quel aspect des cellules épithéliales est observé dans les tubes atrophiés de la NTIC ?","Cellules hypertrophiées","Cellules aplaties, bordures en brosse disparues, membranes basales épaissies","Cellules normales","Prolifération cellulaire","2","Le document décrit : ''Au niveau des tubes atrophiés, les cellules épithéliales sont aplaties, les bordures en brosse ont disparu, les membranes basales sont épaissies''.","Medium"
"Quel aspect est observé dans les tubes dilatés de la NTIC ?","Cellules aplaties","Cellules épithéliales hypertrophiées, lumières remplies de cylindres hyalins ou épithéliaux","Atrophie complète","Nécrose","2","Le document précise : ''Au niveau des tubes dilatés, les cellules épithéliales sont hypertrophiées, les lumières sont remplies de cylindres hyalins ou épithéliaux''.","Medium"
"Quel aspect glomérulaire est observé dans la NTIC selon le document ?","Glomérule de type ischémique avec anse capillaire collabée, MB épaissie, ou lésion de type hyalinose segmentaire et focale","Glomérule prolifératif","Glomérule extra-membraneux","Glomérule normal","1","Le document décrit cet aspect.","Medium"
"Quels dépôts immuns sont observés en immunofluorescence dans la NTIC ?","Dépôts linéaires d'IgG","Dépôts d'IgM, IgA, C3, C4, rarement IgG, à disposition mésangiale, focale","Dépôts d'IgA mésangiaux","Dépôts de C3 uniquement","2","Le document précise : ''Dépôts d'IgM, IgA, C3, C4, rarement IgG, à disposition mésangiale, focale''.","Medium"
"Quelle anomalie métabolique est citée comme cause de NTIC (34%) ?","Hypercalcémie chronique, hyperuricémie chronique, oxalose, hypokaliémie chronique","Diabète, obésité","Hyperthyroïdie","Hyperparathyroïdie primitive","1","Le document liste ces anomalies métaboliques.","Medium"
"Quels sont les trois médicaments les plus utilisés cités comme causes de NTIC ?","Lithium, tétracycline périmée, plomb","Aspirine (3g longue durée), AINS, paracétamol","Ciclosporine, tacrolimus, amphotéricine","Allopurinol, oméprazole, cisplatine","2","Le document liste Aspirine, AINS, Paracétamol parmi ''Les plus utilisés''.","Medium"
"Quelle maladie systémique est associée à une hypercalcémie et des adénopathies médiastinales dans la NTIC ?","Sarcoïdose","Lupus","Syndrome de Sjögren","Amylose","1","Le document précise : ''Sarcoïdose (hypercalcémie, adénopathie ++ médiastinal, arthralgie)''.","Medium"
"Quel type de diabète peut survenir dans l'atteinte de la médullaire/papille ?","Diabète sucré","Diabète insipide néphrogénique (polyurie polydipsie sans hyperglycémie)","Diabète gestationnel","Diabète de type 2","2","Le document indique : ''Diabète insipide néphrogénique (polyurie polydipsie sans hyperglycémie) - Satria simba ny lieu d'action an'ny ADH''.","Medium"
"Quel est le pH urinaire dans l'atteinte du tube distal ?","PH < 5,5","PH > 6 (alcalin)","PH normal","PH < 4,5","2","Le document précise : ''PH urinaire > 6 (élévation = alcalin)'' pour l'atteinte du tube distal.","Medium"
"Quel est le pH urinaire dans l'atteinte du tube proximal ?","PH urinaire élevé","PH urinaire bas","PH normal","PH < 5","1","Le document indique : ''PH urinaire élevé'' pour l'atteinte du tube proximal.","Medium"
"Quelle est l'anomalie électrolytique dans l'atteinte du tube distal ?","Hypokaliémie","Acidose et hyperkaliémie","Hypernatrémie","Hypocalcémie","2","Le document précise : ''Acidose et hyperkaliémie'' pour l'atteinte du tube distal.","Medium"
"Quelle est l'anomalie électrolytique dans l'atteinte du tube proximal liée à la baisse de réabsorption du bicarbonate ?","Acidose par baisse de réabsorption du bicarbonate","Alcalose","Hyperkaliémie","Hypernatrémie","1","Le document l'indique.","Medium"
"Quel est l'aspect histologique de l'infiltrat cellulaire dans la NTIC ?","Prédominance de neutrophiles","Prédominance de lymphocytes (surtout CD8+), macrophages, rares plasmocytes, neutrophiles ou éosinophiles","Prédominance d'éosinophiles","Prédominance de plasmocytes","2","Le document décrit l'infiltrat.","Medium"
"Quelles sont les trois causes médicamenteuses de NTIC issues du groupe ''Les moins utilisés'' selon le document ?","Lithium, tétracycline périmée, plomb, cadmium, arsenic, champignon (ochratoxine), néphropathie des Balkans","Aspirine, paracétamol, AINS","Oméprazole, lansoprazole, allopurinol","Ciclosporine, tacrolimus, cisplatine","1","Le document liste ces 7 causes dans ''Les moins utilisés''.","Difficult"
"Quelle est la particularité de la leucocyturie dans la NTIC ?","Leucocyturie avec nitrites positifs (infection urinaire)","Leucocyturie stérile (pyurie stérile) sans infection","Leucocyturie absente","Leucocyturie avec hématurie","2","Le document précise : ''Leucocyturie, pyurie stérile'' et ''leucocyturie positive sans infection urinaire (nitrite (-))''.","Difficult"
"Quel est le mécanisme de la natriurèse importante dans la NTIC et sa conséquence clinique ?","Le sel attire l'eau avec lui -> déshydratation et TA basse","Le sel est retenu -> HTA","Le sel est normalement éliminé","Le sel est réabsorbé en excès","1","Le document explique : ''Natriurèse importante (-> déshydratation car le sel attire l'eau avec lui -> TA basse)''.","Difficult"
"Pourquoi la polyurie et la nycturie sont-elles présentes dans la NTIC ?","Par diminution du pouvoir de concentration urinaire","Par augmentation du DFG","Par polydipsie primaire","Par hyperglycémie","1","Le document l'indique : ''Polyurie et nycturie (dues à la diminution du pouvoir de concentration urinaire)''.","Difficult"
"Quel est le mécanisme de la déshydratation extracellulaire dans la NTIC ?","Natriurèse importante (perte de sel) -> l'eau suit le sel -> déshydratation","Anorexie","Vomissements","Diarrhée","1","Le document associe natriurèse et déshydratation.","Difficult"
"Quel est le risque d'une prise d'allopurinol en l'absence de crise de goutte selon le document ?","Néphropathie tubulo-interstitielle chronique","Hépatite","Anémie","Rash cutané","1","Le document met en garde spécifiquement sur l'allopurinol.","Difficult"
"Quelles sont les quatre maladies kystiques/héréditaires citées comme causes de NTIC ?","Polykystose rénale, maladie kystique de la médullaire, maladie de Wilson, drépanocytose","Maladie d'Alport, syndrome de Gitelman","Maladie de Cushing, syndrome de Conn","Polykystose hépatique, maladie de Caroli","1","Le document liste ces causes.","Difficult"
