"question","answer","explanation","difficulty"
"Quels sont les facteurs de gravité biologique de l’ictère ?","BT > 310 µmol/l (terme) ou >200 (prématuré) ; BNL > 0,8 µmol/l ; BIE > 15 µmol/l ; pH, glycémie, albuminémie, GR diminués.","Diagnostic de gravité – Biologie.","Medium"
"Comment évalue-t-on l’efficacité du traitement de l’ictère à bilirubine libre ?","Par la modification de la courbe de bilirubinémie : vitesse de décroissance selon le pallier de traitement (photothérapie uniface, tunnel, exsanguinotransfusion). Passage au pallier suivant si insuffisant.","Prise en charge – Évaluer l’efficacité.","Medium"
"Quel est le risque de l’atrésie des voies biliaires non traitée ?","Cirrhose biliaire, hypertension portale, syndrome hémorragique, décès.","Introduction.","Medium"
"Citez deux infections maternelles pouvant causer un ictère néonatal.","Infection maternelle cervico-vaginale, urinaire ou générale (sérologies : toxoplasmose, rubéole, CMV, etc.).","Diagnostic positif – Anamnèse.","Medium"
"Quelle est la conduite à tenir devant un ictère avec selles décolorées ?","Urgence : échographie abdominale pour rechercher une atrésie des voies biliaires.","Diagnostic étiologique.","Medium"
"La photothérapie est-elle efficace sur l’ictère conjugué ?","Non, elle est indiquée uniquement pour l’ictère à bilirubine libre.","Prise en charge – Indications.","Medium"
"Quels sont les trois paliers thérapeutiques pour l’ictère libre ?","Photothérapie conventionnelle (uniface), photothérapie intensive (tunnel), exsanguinotransfusion (plus albumine accessoirement).","Prise en charge – Évaluer l’efficacité.","Difficult"
"Expliquez le cycle entéro-hépatique et son rôle dans l’ictère néonatal.","La bilirubine conjuguée excrétée dans l’intestin est déconjuguée par la bêta-glucuronidase (absence de flore bactérienne) et réabsorbée, augmentant le pool de bilirubine.","Physiopathologie.","Difficult"
"Quel est le mécanisme de l’ictère par hypoxie hépatique ?","L’hypoxie (souffrance fœtale aiguë) entraîne une atteinte hépatique diminuant la conjugaison de la bilirubine.","Diagnostic étiologique – SFA.","Difficult"
"Pourquoi la prématurité est-elle un facteur de risque d’ictère sévère ?","Immaturité hépatique plus marquée, moindre captation et conjugaison, risque plus élevé d’ictère nucléaire à des seuils plus bas.","Diagnostic de gravité.","Difficult"
"Citez trois causes d’ictère à bilirubine conjuguée d’origine métabolique.","Galactosémie, tyrosinémie, mucoviscidose, déficit en α1-antitrypsine.","Diagnostic étiologique – Ictère conjugué.","Difficult"
"Quel est le rôle du nursing dans la prise en charge de l’ictère ?","Favoriser l’alimentation, l’hydratation, la thermorégulation, et la surveillance clinique.","Prise en charge – Dans tous les cas.","Medium"
"Comment confirmer le diagnostic d’ictère au lait maternel ?","Arrêt transitoire de l’allaitement maternel : la bilirubinémie baisse significativement, puis remonte à la reprise.","Prise en charge – Indications.","Medium"
"Quelle est la valeur seuil de bilirubine totale pour définir l’ictère sévère à terme ?","> 310 µmol/l.","Diagnostic de gravité – Biologie.","Medium"
"Le déficit en G6PD est-il héréditaire ? Oui ou non ? Justifiez.","Oui, c’est une anomalie constitutionnelle liée à l’X, responsable d’hémolyse aiguë.","Document : ''Hémolyses constitutionnelles : déficit en G6PD''.","Medium"
"Pourquoi l’exsanguinotransfusion permet-elle de baisser rapidement la bilirubinémie ?","Elle remplace le sang du nouveau-né par du sang donneur, éliminant directement la bilirubine circulante et les anticorps.","Mécanisme non détaillé, mais implicite.","Difficult"
"Quels sont les signes cliniques de l’immunisation fœto-maternelle sévère ?","Ictère précoce + pâleur, hépato-splénomégalie, anasarque fœto-placentaire, mort fœtale in utero.","Diagnostic étiologique – Immunisation.","Difficult"
"Quel traitement étiologique peut être proposé pour une infection urinaire révélée par un ictère ?","Antibiothérapie adaptée après prélèvement (ECBU).","Prise en charge – Ictère conjugué.","Medium"
"Pourquoi l’ictère néonatal est-il plus fréquent chez les prématurés ?","Immaturité hépatique plus sévère, réserves faibles, moindre capacité de conjugaison, risque accru.","Introduction.","Easy"
