"question","answer","explanation","difficulty"
"Le zona touche préférentiellement l'enfant.","False","'Adule après 50 ans +++'","Easy"
"L'éruption du zona est bilatérale.","False","'unilatérale en hémi-ceinture'","Easy"
"Le zona ophtalmique est une urgence.","True","'URGENCE'","Easy"
"Le syndrome de Ramsay Hunt associe zona géniculé et paralysie faciale.","True","'éruption dans le zone de Ramsay Hunt, paralysie faciale périphérique'","Easy"
"L'algie post-zostérienne dure moins d'un mois.","False","'douleur pus d’un mois après l’éruption'","Easy"
"Les verrues cutanées sont dues à HPV.","True","'Infection cutanées à HPV'","Easy"
"Les verrues plantaires sont indolores.","False","'Douleur +++'","Easy"
"Le molluscum contagiosum est dû à un poxvirus.","True","'poxvirus MCV'","Easy"
"Les lésions de molluscum sont ombiliquées.","True","'ombiliquées'","Easy"
"Les condylomes acuminés sont des MST.","True","'MST'","Easy"
"Les HPV 16 et 18 sont à risque de cancer.","True","'Transformation en cancer spinocellulaire (HPV 16,18)'","Easy"
"La varicelle congénitale peut entraîner des malformations.","True","'risque d’embryopathie (malformation poly viscérale)'","Easy"
"Le zona ne peut pas transmettre la varicelle.","False","'Un zona peut transmettre une varicelle'","Medium"
"L'herpès cataménial est lié aux menstruations.","True","'Menstruation (herpès cataménial)'","Medium"
"L'herpès chez le VIH+ est souvent atypique et chronique.","True","'Atypique, chronique, extensive'","Medium"
"Le traitement curatif de l'herpès génital récurrent diminue la douleur significativement.","False","'diminuent le délai de guérison de 1 – 2 jours – mais pas la durée de la douleur'","Medium"
"Le traitement préventif de l'herpès génital récurrent est indiqué pour plus de 6 récurrences par an.","True","'Utilisée si plus de 6 récurrence par an'","Medium"
"La varicelle est contagieuse 3 jours avant l'éruption.","True","'débute 3 j avant l’éruption'","Medium"
"La varicelle hémorragique est une forme grave de l'immunodéprimé.","True","'Immunodéprimé : varicelle grave hémorragique'","Medium"
"Le zona ophtalmique touche le nerf V2.","False","'Zona ophtalmique (V1)'","Medium"
"La kératite est une complication du zona ophtalmique.","True","'kératite'","Medium"
"L'algie post-zostérienne est sensible aux antalgiques classiques.","False","'peu sensible aux antalgique'","Medium"
"Les verrues vulgaires siègent sur les zones de traumatisme.","True","'Zone de traumatisme : mais, doigts, genoux'","Medium"
"Les verrues plantaires interrompent les dermatoglyphes.","True","'Interruption des dermatoglyphes'","Medium"
"Le molluscum contagiosum disparaît spontanément en 6 mois chez l'enfant immunocompétent.","True","'Durée des lésions : 6 mois, puis disparition spontané'","Medium"
"Les condylomes acuminés peuvent se transformer en carcinome épidermoïde.","True","'Transformation en cancer spinocellulaire'","Medium"
"Les koïlocytes sont des cellules caractéristiques des condylomes plans cervicaux.","True","'Au frottis ou biopsie : koïlocytes'","Medium"
"L'herpès thoracique est identique au zona.","False","'simule en zona' mais différent","Medium"
"La varicelle chez le nouveau-né est grave.","True","'Varicelle néo-natale : atteinte multi viscérales graves'","Medium"
"Le traitement de l'herpès par aciclovir topique est de première intention.","False","'à titre de connaissance' (peu efficace)","Medium"
"La posologie de l'aciclovir pour primo-infection génitale est 400 mg x 2/j.","False","'200 mg x 5/j'","Medium"
"L'herpès digital est indolore.","False","'douleur +++' non dit explicitement mais implicite","Medium"
"La méningo-encéphalite herpétique associe des troubles psychiatriques.","True","'trouble psychiatrique et de la conscience'","Medium"
"Le syndrome de Ramsay Hunt associe une paralysie faciale centrale.","False","'paralysie faciale périphérique'","Medium"
"Le zona cervico-occipital correspond aux racines C1-C3.","True","'De C1 à C3 : zona cervico-occipital'","Medium"
"Le zona des membres peut entraîner une paralysie du SPE (steppage).","True","'paralyse du SPE (région anatomique) (steppage)'","Medium"
"La varicelle est plus grave chez l'enfant que chez l'adulte.","False","'adulte : tableau très bruyant... pneumopathie'","Medium"
"L'immunodépression est un facteur favorisant la récurrence herpétique.","True","'Immunodépression (VIH, traitements immunosuppresseurs)'","Medium"
"L'herpès néonatal peut être généralisé avec atteinte neurologique.","True","'Formes généralisé : ... neurologique grave'","Medium"
"La varicelle donne des cicatrices systématiquement.","False","'Sans cicatrice (sauf si grattage)'","Medium"
"Le zona intercostal est la forme la plus fréquente.","True","'TDD : zone intercostale de l’adulte'","Medium"
"Les verrues planes sont épaisses et hyperkératosiques.","False","'Papules planes, 1-2 mm d’épaisseur'","Medium"
"Le molluscum contagiosum est plus fréquent chez l'adulte sexuellement actif.","True","'adulte sexuellement actifs homme> femmes'","Medium"
"Les condylomes acuminés sont également appelés crêtes de coq.","True","'= crêtes de coq'","Medium"
"L'herpès disséminé touche les viscères.","True","'Atteinte poly viscérale : foies, reins surrénale, poumons'","Medium"
"La primo-infection à HSV1 chez l'adulte est rare.","True","'rarement chez l’adulte'","Medium"
"L'herpès génital chez la femme donne des douleurs mictionnelles.","True","'Miction très douloureuse'","Medium"
"Le cytodiagnostic de Tzank est spécifique de l'herpès.","False","Il est positif aussi pour VZV","Medium"
"L'herpès peut être diagnostiqué par PCR.","True","'PCR'","Medium"
"Le valaciclovir est une forme pro-drug de l'aciclovir.","True","Connu, mais document le cite","Medium"
"La varicelle peut être compliquée d'une surinfection à staphylocoque.","True","'Surinfection : strepto, staph'","Medium"
"Le zona ophtalmique peut entraîner une névrite optique.","True","'névrite optique'","Medium"
"L'algie post-zostérienne est plus fréquente chez le sujet jeune.","False","'sujet âgées : risque importante'","Medium"
"Les verrues plantaires sont souvent douloureuses à la marche.","True","'Douleur +++'","Medium"
"Les condylomes plans cervicaux sont visibles à l'œil nu.","False","'à la colposcopie'","Medium"
"Le molluscum contagiosum peut être auto-inoculé.","True","'Auto-inoculation'","Medium"
"L'herpès peut être responsable d'une rectite chez l'immunodéprimé.","True","'Rectite douloureuse'","Medium"
"La varicelle peut donner une atteinte oculaire.","True","'Atteinte oculaire : kérato-conjonctivite'","Medium"
"Le zona rachidien peut entraîner des troubles moteurs.","True","'Zona rachidien avec trouble moteur'","Medium"
"La fasciite nécrosante est un diagnostic différentiel du zona.","True","'Fasciite nécrosante'","Difficult"
"L'herpès thoracique en bande est dû à VZV.","False","Il est dû à HSV, simule un zona","Difficult"
"La réactivation herpétique est due à une réinfection exogène dans la majorité des cas.","False","'Réinfection exogène (exceptionnelle)'","Difficult"
"L'herpès néonatal généralisé a un bon pronostic.","False","'séquelle...' et mortalité élevée","Difficult"
"Le traitement de l'herpès par aciclovir topique est efficace sur la douleur.","False","Non mentionné comme efficace","Difficult"
"La varicelle maligne est due à une souche particulière.","False","Elle est liée à l'immunodépression","Difficult"
"Le zona ophtalmique touche le nerf maxillaire.","False","'V1' (nerf ophtalmique)","Difficult"
