"question","answer","explanation","difficulty"
"Qu'est-ce que l'algie post-zostérienne et quel terrain est le plus à risque ?","Douleur persistant plus d'un mois après l'éruption, peu sensible aux antalgiques. Plus fréquente chez le sujet âgé.","Document.","Medium"
"Comment différencier cliniquement un zona d'un herpès thoracique ?","Le zona est dû à VZV, l'herpès thoracique à HSV. Cliniquement, ils sont similaires (éruption en bande). Le diagnostic différentiel repose sur la virologie ou la clinique (récidives, contexte).","Document.","Medium"
"Quels sont les diagnostics différentiels du zona ?","Infection à HSV, dermatite phyto-allergique, dermatite de contact allergique, impétigo bulleux, fasciite nécrosante.","Document.","Medium"
"Décrivez les verrues plantaires.","Plaque à surface rugueuse, points marron-noirs, interruption des dermatoglyphes, douleur à la marche. Confluence possible en verrue mosaïque.","Document.","Medium"
"Décrivez le molluscum contagiosum typique.","Papules de 1-2 mm ou nodules de 5-10 mm, blanc nacré ou couleur peau normale, ombiliquées, siégeant sur tous les sites, auto-inoculation.","Document.","Medium"
"Décrivez les condylomes acuminés.","Lésions charnues, pédiculées, roses ou rouges vif, en crêtes de coq ou chou-fleur, siégeant sur la région ano-génitale. MST.","Document.","Medium"
"Quel est le risque des condylomes à HPV 16 et 18 ?","Transformation en cancer spinocellulaire, dysplasie cervicale.","Document.","Medium"
"Expliquez le mécanisme de la réactivation herpétique.","Après primo-infection, le virus reste latent dans les ganglions rachidiens sensitifs. Sous l'effet de facteurs déclenchants (immunodépression, stress, etc.), le virus sort de sa latence, chemine le long des fibres nerveuses sensitives et atteint la peau, provoquant une récurrence.","Document.","Difficult"
"Expliquez la coexistence d'éléments d'âge différent dans la varicelle.","La varicelle se caractérise par 2 à 3 poussées successives de vésicules sur plusieurs jours. Ainsi, on observe simultanément des macules, des vésicules, des pustules et des croûtes d'âges différents.","Document.","Difficult"
"Pourquoi le zona ophtalmique est-il une urgence ?","Car il peut entraîner une kératite, une uvéite ou une névrite optique pouvant aboutir à une cécité définitive.","Document.","Difficult"
"Quel est le mécanisme de l'algie post-zostérienne ?","Douleur neuropathique due à l'inflammation et aux lésions du ganglion sensitif et des fibres nerveuses lors de la réactivation du VZV.","Document.","Difficult"
"Pourquoi l'herpès chez l'immunodéprimé est-il plus grave ?","Car l'immunodépression permet une multiplication virale incontrôlée, des lésions extensives, chroniques, atypiques, avec risque de dissémination viscérale (pneumonie, méningo-encéphalite).","Document.","Difficult"
"Quelle est la différence entre l'impétigo bulleux et l'herpès ?","L'impétigo bulleux est dû à staphylocoque, donne des bulles flasques puis des croûtes jaunâtres (miel), sans vésicules en bouquet. L'herpès donne des vésicules groupées.","Document.","Difficult"
"Quel est le pronostic de l'herpès néonatal généralisé ?","Grave, avec séquelles neurologiques et mortalité élevée.","Document.","Difficult"
"Pourquoi les AINS sont-ils contre-indiqués dans l'herpès ?","Ils peuvent aggraver l'infection virale et augmenter le risque de surinfection bactérienne.","Document (implicite).","Difficult"
"Quelle est la place du frottis de Tzank dans le diagnostic de l'herpès ?","C'est un examen rapide, peu coûteux, montrant des cellules ballonisantes de Unna. Il est positif pour l'herpès et le zona.","Document.","Difficult"
"Expliquez le cycle de réactivation du VZV dans le zona.","Lors de la varicelle, le virus gagne les ganglions sensitifs via les fibres nerveuses et y reste latent. Sous l'effet d'une baisse de l'immunité, le virus se réactive, se multiplie dans le ganglion, puis descend le long du nerf sensitif pour atteindre la peau, provoquant une éruption unilatérale métamérique.","Document.","Difficult"
"Quel est l'intérêt du traitement préventif de l'herpès génital ?","Diminuer le nombre et l'intensité des récidives, améliorer la qualité de vie, réduire la contagiosité.","Document.","Difficult"
"Comment la varicelle se distingue-t-elle de l'impétigo ?","La varicelle donne des vésicules sur fond érythémateux, des éléments d'âge différent, un prurit intense, une topographie débutant au cuir chevelu. L'impétigo donne des croûtes méllicériques, pas de vésicules en bouquet.","Document.","Difficult"
"Quelle est la particularité des verrues plantaires par rapport aux verrues vulgaires ?","Les verrues plantaires sont douloureuses à la marche, ont des points marron-noirs, interrompent les dermatoglyphes, et peuvent confluer en verrue mosaïque.","Document.","Difficult"
"Pourquoi les condylomes acuminés sont-ils une MST ?","Car ils se transmettent par contact sexuel et siègent sur la région ano-génitale.","Document.","Easy"
"Quel est le traitement de l'herpès néonatal ?","Aciclovir IV à la posologie de 250 mg/m2/8h.","Document.","Medium"
"Quelle est la complication de l'herpès génital chez la femme pouvant nécessiter un sondage ?","Rétention urinaire par dysurie.","Document.","Medium"
"Quelle est la fréquence des récurrences herpétiques ?","Variable, de quelques semaines à plusieurs années après la primo-infection.","Document.","Medium"
"Quel est le diagnostic différentiel de l'herpès digital ?","Panaris bactérien.","Document.","Easy"
"Quel est le virus du molluscum contagiosum ?","Poxvirus MCV.","Document.","Easy"
"Quel est l'aspect des vésicules de varicelle ?","Claires, puis pustuleuses.","Document.","Easy"
"Quel est le nom du syndrome de zona géniculé avec paralysie faciale ?","Syndrome de Ramsay Hunt.","Document.","Easy"
"Quelle est la durée de contagiosité de la varicelle ?","De 3 jours avant l'éruption jusqu'à la chute des croûtes.","Document.","Medium"
"Quel est le risque de l'herpès chez le VIH+ ?","Lésions chroniques, étendues, atypiques, rectite, ulcérations orales, éruption varioliforme.","Document.","Medium"
"Quelle est la différence entre le zona et l'herpès thoracique ?","L'herpès thoracique est dû à HSV, le zona à VZV. Cliniquement similaires.","Document.","Difficult"
"Quel est le traitement de l'algie post-zostérienne ?","Non détaillé dans le document, mais antalgiques neuropathiques (gabapentine, etc.).","Document.","Medium"
"Quelle est la forme clinique de l'herpès chez le sujet immunodéprimé ?","Atypique, chronique, extensive, localisation inhabituelle (péri-anale, ulcérations profondes).","Document.","Medium"
"Quel est le mécanisme de la surinfection herpétique du Kaposi-Juliusberg ?","Dissémination du HSV sur une peau lésée par dermatite atopique.","Document.","Difficult"
"Quel est l'intérêt de la PCR dans l'herpès ?","Diagnostic de certitude, typage, quantification.","Document.","Medium"
"Quelle est la localisation des verrues planes ?","Visage, dos des mains. Non dit explicitement, mais connue.","Document.","Medium"
"Quel est le facteur favorisant commun à la varicelle grave et au zona ?","Immunodépression.","Document.","Easy"
"Quel est le traitement des condylomes acuminés ?","Non détaillé dans le document.","Document.","Easy"
"Quelle est la différence entre une verrue plantaire et un cor ?","La verrue interrompt les dermatoglyphes, le cor non.","Document.","Medium"
"Quel est le virus responsable de l'herpès ?","HSV1 et HSV2.","Document.","Easy"
"Quel est le réservoir du VZV ?","Humain.","Document.","Easy"
