"question","answer","explanation","difficulty"
"Quelles sont les quatre causes de chylothorax chez l'enfant ?","Lésions du canal thoracique après chirurgie cardio-thoracique, cardiopathies congénitales, anomalie lymphatique congénitale, tumeurs compressives du médiastin.","Document: 'Causes du chylothorax'","Medium"
"Quel est le traitement de la pleurésie tuberculeuse ?","Protocole national antituberculeux (2RHZ - 4RH) associé à des corticoïdes (1 mg/kg pendant 1 mois).","Document: 'Pleurésie tuberculeuse : traitement selon le protocole national : 2RHZ - 4RH corticoïdes : 1mg/kg (1mois)'","Medium"
"Quels sont les trois rôles de l'échographie pleurale ?","Apprécier l'épaississement de la plèvre, rechercher un cloisonnement, guider la ponction si épanchement de faible abondance, différencier épanchement et masse solide.","Document: 'Echographie pleurale'","Medium"
"Quelles sont les causes d'un liquide pleural à prédominance lymphocytaire ?","Tuberculose, virale, vascularite, lymphome, néoplasie, sarcoïdose.","Document: 'A prédominance lymphocytaire'","Medium"
"Quelle est la valeur du glucose dans le liquide pleural orientant vers une étiologie spécifique et quelles sont ces étiologies ?","Glucose < 4 mmol/l : épanchement para-pneumonique, tuberculose, épanchements malins et rhumatoïdes.","Document: 'Taux de glucose : si < 4mmol/l'","Medium"
"Quels sont les traitements des pleurésies purulentes ?","Drainage et antibiothérapie.","Document: 'Pleurésies purulentes : drainage, antibiothérapie'","Medium"
"Un enfant présente une douleur thoracique gauche, une matité de la base gauche, abolition du murmure vésiculaire. La radiographie montre une opacité homogène de la base à limite supérieure floue. Quel est le diagnostic et quel examen confirme ?","Diagnostic : pleurésie (épanchement pleural). Confirmation : échographie pleurale ou ponction pleurale.","Document: signes cliniques et radiologiques","Medium"
"Un patient a un épanchement pleural abondant avec déviation médiastinale controlatérale. Quelle est la prise en charge immédiate ?","Ponction évacuatrice (indication thérapeutique).","Document: 'Epanchement volumineux perturbant la mécanique ventilatoire -> ponction évacuatrice'","Medium"
"Quelles sont les causes d'un liquide pleural hémorragique (séro-hématique) ?","Hémopathie, tumeurs, embolie pulmonaire, tuberculose.","Document: 'Pleurésie hémorragique : Causes : hémopathie, tumeurs, embolie pulmonaire, tuberculose'","Medium"
"Quel est l'aspect cytologique et bactériologique d'une pleurésie purulente ?","Cytologie : > 10 000 GB/mm3, PNN altérés ; Bactériologie : présence de germes à l'examen direct.","Document: '10.000 GB/mm3, PNN altérés ; Présence de germes à l’examen direct'","Medium"
"Un enfant de 5 ans a une pneumopathie lobaire droite. À J3, il devient dyspnéique, avec matité de la base droite. Que suspectez-vous et quel examen ?","Épanchement pleural para-pneumonique. Examen : radiographie thoracique (décubitus latéral) ou échographie pleurale.","Document: 'Epanchement para pneumonique d’une pneumopathie'","Medium"
"Quelle est la particularité de l'épanchement para-pneumonique non compliqué ?","De faible abondance, ponction blanche (aspect citrin), disparaît en quelques jours avec le traitement de la pneumopathie.","Document: 'De faible abondance, ponction blanche ; L’épanchement disparaît en quelques jours'","Difficult"
"Un patient sous chimiothérapie pour lymphome développe un épanchement pleural lymphocytaire. Quelle est l'étiologie la plus probable ?","Atteinte pleurale du lymphome (néoplasie).","Document: 'Néoplasie' dans prédominance lymphocytaire","Difficult"
"Un nouveau-né opéré d'une atrésie de l'œsophage présente un épanchement pleural lactescent. Quel diagnostic et quel examen biochimique ?","Chylothorax post-chirurgical. Examen biochimique : triglycérides élevés, présence de chylomicrons.","Document: 'Chylothorax : riche en triglycérides et chylomicrons ; Causes : lésions du canal thoracique après chirurgie'","Difficult"
"Un enfant a une pleurésie avec liquide citrin, protéines 25 g/l, LDH normales. Quel type d'épanchement et quelles étiologies ?","Transsudat. Étiologies : insuffisance cardiaque, hépatique, rénale, syndrome néphrotique, syndrome cave.","Document: 'protides < 30g/l : transsudat'","Difficult"
"Un enfant a une pleurésie avec liquide séro-hématique, protéines 45 g/l, glucose 3 mmol/l, LDH élevées. Quelle orientation étiologique ?","Exsudat. Glucose < 4 mmol/l oriente vers para-pneumonique, tuberculose, tumeur ou rhumatoïde. L'aspect hémorragique peut être une tumeur ou une tuberculose.","Document: 'Glucose <4 : para-pneumonique, tuberculose, malin, rhumatoïde' ; 'Pleurésie hémorragique : hémopathie, tumeurs, embolie, tuberculose'","Difficult"
"Quel est le rôle de la TDM thoracique dans le bilan d'une pleurésie ?","Évaluer le parenchyme sous-jacent (atélectasie, abcès, fistule broncho-pleurale) et préciser une pleurésie enkystée (scissurale, épiphrénique, médiastinale).","Document: 'TDM : Evaluer le parenchyme pulmonaire sous-jacent ; Préciser une pleurésie enkystée'","Medium"
"Quelles sont les causes d'un hémothorax ?","Traumatismes thoraciques, fracture de côte, blessures pulmonaires.","Document: 'Hémothorax : Causes : traumatismes thoracique, fracture de conte, blessures pulmonaires'","Medium"
"Un enfant a une dyspnée, une cyanose, un déplacement des bruits du cœur. Quel est le degré de gravité ?","Signes de mauvaise tolérance (épanchement abondant ou compressif).","Document: 'Signes de mauvaise tolérance : Déplacements des bruits du coeur, Tachypnée ou dyspnée, Cyanose, Mauvaise hémodynamique'","Medium"
"Quel est le traitement d'une pleurésie transsudative ?","Traitement de la cause (insuffisance cardiaque, hépatique, rénale, etc.).","Document: 'Pleurésies transsudatives : traitement de la cause'","Medium"
"Quels sont les signes radiologiques d'un épanchement de moyenne abondance ?","Opacité à limite supérieure imprécise, concave en dedans, remontant dans le creux axillaire.","Document: 'Epanchement de moyenne abondance : opacité à limite supérieure imprécise, concave en dedans, remontant dans le creux axillaire'","Medium"
"Quel est l'intérêt de la cytologie pleurale ?","Différenciation cellulaire (prédominance PNN, lymphocytes, etc.) orientant vers l'étiologie.","Document: 'Cytologie pleurale : différenciation cellulaire +++'","Medium"
"Un enfant de 10 ans a une pleurésie avec notion de contage tuberculeux, IDR positive. Quel est le diagnostic et quel examen de confirmation ?","Pleurésie tuberculeuse. Confirmation : biopsie pleurale (foyers giganto-cellulaires et nécrose).","Document: 'Tuberculose : notion de contage, IDR + ; confirmation par biopsie pleurale'","Difficult"
"Quels sont les signes de mauvaise tolérance d'une pleurésie chez l'enfant ?","Déplacements des bruits du cœur, tachypnée ou dyspnée, cyanose, mauvaise hémodynamique.","Document: 'Signes de mauvaise tolérance'","Easy"
"Quelle est la différence entre une pleurésie hémorragique et un hémothorax ?","Pleurésie hémorragique : liquide rosé/rouge, ne coagule pas. Hémothorax : liquide sanglant, coagule.","Document: 'Pleurésie hémorragique : ne coagule pas ; Hémothorax : coagule'","Medium"
"Un enfant a un épanchement pleural clair avec protéines à 28 g/l. Quel est le diagnostic et quelle étiologie rechercher ?","Transsudat. Rechercher une cause mécanique : insuffisance cardiaque, hépatique, rénale, syndrome néphrotique.","Document: 'protides < 30g/l : transsudat ; origine mécanique'","Medium"
"Quels sont les trois types d'épanchements pleuraux selon l'abondance radiologique ?","Faible abondance (comblement cul de sac), moyenne abondance (opacité concave), abondant (opacité quasi-totale).","Document: description radiologique","Medium"
"Pourquoi réalise-t-on une TDM devant une pleurésie ?","Pour évaluer le parenchyme pulmonaire sous-jacent (abcès, fistule) et préciser une pleurésie enkystée.","Document: 'TDM : Evaluer le parenchyme pulmonaire sous-jacent ; Préciser une pleurésie enkystée'","Medium"
"Un enfant a une pleurésie avec liquide purulent, germes à l'examen direct. Quel est le diagnostic et le traitement ?","Empyème (pleurésie purulente). Traitement : drainage pleural + antibiothérapie adaptée.","Document: 'Pleurésie purulente : drainage, antibiothérapie'","Medium"
