"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel est le taux de fistule anastomotique ?","Inférieure à 5%","10%","15%","20%","1","Le document : 'Fistule anastomotique : inférieure à 5%'","Easy"
"Quelle est la définition de T4 selon TNM ?","Atteinte de la sous-séreuse","Atteinte de la musculeuse","Envahissant les organes de voisinage","Atteinte de la séreuse","3","Le document : 'T4 : envahissant les organes de voisinage'","Medium"
"Quel est le nombre minimum de ganglions à prélever pour évaluer le statut ganglionnaire ?","8 minimum","12 minimum","6 minimum","15 minimum","1","Le document : 'Au moins 12 ganglions prélevés (8minimum)' → donc 8 minimum","Medium"
"Quels sont les signes fonctionnels du cancer du sigmoïde ?","Hémorragie digestive basse, douleurs abdominales vagues, trouble du transit","Dysphagie, vomissements","Ictère, fièvre","Dysurie, hématurie","1","Le document : 'Troubles fonctionnels : Hémorragie digestive basse, Douleurs abdominales vagues, Trouble du transit'","Medium"
"Quels sont les signes généraux (AEG) du cancer du colon ?","Anémie, amaigrissement, asthénie, anorexie","Fièvre élevée, frissons","Douleur thoracique, dyspnée","Céphalées, vomissements","1","Le document : 'Altération de l’état général (anémie, amaigrissement, asthénie, anorexie)'","Medium"
"Quel examen d’imagerie est utilisé si la coloscopie est incomplète ?","Lavement baryté","Coloscanner","Scanner thoracique","IRM","2","Le document : 'coloscanner (si coloscopie incomplète)'","Medium"
"Quel est le stade IIIA selon la classification TNM ?","T1-T2/N1/M0","T3-T4/N1/M0","Tout T/N2/M0","Tis","1","Le document : 'Stade IIIA : T1-T2/N1/M0'","Medium"
"Quel est le stade IIIC ?","T3-T4/N1/M0","Tout T/N2/M0","T1-T2/N1/M0","T4/N0/M0","2","Le document : 'Stade IIIC : tout T/N2/M0'","Medium"
"Quelle fistule est la plus fréquente dans le cancer du colon ?","Sigmoïdo-vésical (fécalurie)","Colo-utérin","Colo-cutannée","Recto-vaginale","1","Le document : 'Fistule (le plus souvent sigmoïdo-vésical: fécalurie et infections urinaires récidivantes)'","Medium"
"Quel facteur protecteur non alimentaire est cité ?","Activités physiques régulières","Tabac","Alcool","Sédentarité","1","Le document : 'Facteurs protecteurs : activités physiques régulières (accélère le péristaltisme)'","Medium"
"Quel traitement hormonal est protecteur ?","Traitement hormonal substitutif pendant plus de 10 ans","Contraceptifs oraux","Corticoïdes","Insuline","1","Le document : 'traitement hormonal substitutif pendant plus de 10 ans'","Medium"
"Quel est le risque lié à l’excès calorique ?","Protéine de viande rouge, graisses saturées, obésité","Fibres alimentaires","Légumes","Poisson","1","Le document : 'Excès caloriqe (protéine de viande rouge, graisses saturées), obésité'","Medium"
"Quelle est la définition de R0 en chirurgie ?","Résection macroscopiquement complète avec marge saine microscopiquement","Résection passant par la tumeur au microscope","Résection macroscopiquement tumorale","Marge tumorale positive","1","Le document : 'R0 (où on est sûr qu’on ne passe pas dans la tumeur)'","Medium"
"Que signifie R1 ?","Résection macroscopiquement saine mais microscopiquement tumorale","Résection macroscopiquement tumorale","Marge saine","Résection incomplète","1","Le document : 'R1 (on a pensé qu’on est à distance de la tumeur, mais au microscope : la résection passe par la tumeur)'","Medium"
"Quelle est l’intervention de Hartmann ?","Résection + colostomie sans rétablissement","Résection + anastomose","Colostomie seule","Résection endoscopique","1","Le document : 'Intervention de Hartmann (résection + colostomie)'","Medium"
"Quel est le traitement d’une tumeur superficielle Tis ou T2 ?","Résection endoscopique (mucosectomie)","Chirurgie d’emblée","Chimiothérapie","Radiothérapie","1","Le document : 'Tumeurs superficielles Tis ou T2 : résection endoscopique (mucosectomie)'","Medium"
"Que faire en cas de cancer synchrone (droit et gauche) ?","Colectomie subtotale","Résection segmentaire","Colostomie","Chimiothérapie seule","1","Le document : 'Cancer synchrone : colectomie subtotale'","Medium"
"Quel est le traitement d’un cancer colique perforé ?","Résection colique sans rétablissement (colostomie)","Résection avec anastomose","Colostomie seule","Suture de la perforation","1","Le document : 'Résection colique sans rétablissement (= avec colostomie)'","Medium"
"Quelle est la surveillance coloscopique après traitement curatif ?","6 mois, 1 an, 3 ans, puis tous les 5 ans","Tous les ans","Tous les 2 ans","Aucune","1","Le document : 'Coloscopie à 6 mois, 1 an, 3 ans, tous les 5 ans'","Medium"
"Quel est le délai de récidive le plus fréquent ?","Dans 2 ans","Dans 5 ans","Dans 1 an","Dans 10 ans","1","Le document : 'Récidive dans 2 ans'","Medium"
"Quel est le traitement des cancers métastatiques hépatiques résécables ?","Métastasectomie en 2ème temps après résection de la primitive","Chimiothérapie exclusive","Radiothérapie","Transplantation hépatique","1","Le document : 'Primitive et métastase résécables : métastasectomie en 2ème temps'","Medium"
"Quelle est la valeur prédictive de l’élévation de l’ACE ?","Récidive","Guérison","Bonne réponse","Mauvaise réponse","1","Le document : 'élévation de l’ACE = récidive'","Medium"
"Quel est le pourcentage de survie à 5 ans ?","50-60%","30-40%","70-80%","90%","1","Le document : 'Survie à 5 ans : 50 - 60%'","Medium"
"Quel est le groupe à risque très élevé ?","PAF (Maladie de Lynch) et HNPCC","ATCD d’adénome","MICI","Âge > 50 ans","1","Le document : 'Risque très élevé : PAF(Maladie de Lynch) et HNPCC'","Medium"
"Quel est le rôle de l’aspirine et des AINS ?","Facteurs protecteurs sur les polypes","Facteurs de risque","Sans effet","Néfastes","1","Le document : 'Aspirine et AINS sur les polypes' comme protecteurs","Medium"
"Quelle est la définition de T3 ?","Atteinte de la sous-séreuse ou séreuse","Atteinte de la musculeuse","Atteinte de la sous-muqueuse","Envahissement des organes voisins","1","Le document : 'T3 : sous-séreuse ou séreuse'","Difficult"
"Quelle est la définition de N2 ?","4 ganglions ou plus","1 à 3 ganglions","Pas de ganglions","Plus de 10 ganglions","1","Le document : 'N2 : 4' (sous-entendu 4 ganglions ou plus)","Difficult"
"Quel est le stade IIB ?","T4/N0/M0","T3/N0/M0","T1-T2/N0/M0","Tout T/N2/M0","1","Le document : 'Stade IIB : T4/N0/M0'","Difficult"
"Quel est le stade IIIB ?","T3-T4/N1/M0","T1-T2/N1/M0","Tout T/N2/M0","T4/N0/M0","1","Le document : 'Stade IIIB : T3-T4/N1/M0'","Difficult"
"Quelle est la particularité de l’extension lymphatique ?","Pas de saut de puce (épicolique, paracolique, intermédiaires et centraux)","Saut de puce possible","Contiguïté uniquement","Hématogène précoce","1","Le document : 'pas de saut de puce'","Difficult"
"Quel est le traitement d’un cancer en occlusion par endoprothèse ?","Endoprothèse colique d’attente puis chirurgie","Colostomie définitive","Chirurgie en urgence","Chimiothérapie","1","Le document : 'endoprothèse colique d’attente (stunt pour améliorer l’état général du patient puis chirurgie)'","Difficult"
"Quelle est la technique pour une perforation diastatique ?","Colectomie subtotale sans rétablissement","Résection segmentaire avec anastomose","Colostomie seule","Suture simple","1","Le document : 'Ou colectomie subtotale sans rétablissement (en cas de perforation diastatique)'","Difficult"
"Quelle est la fréquence de l’adénocarcinome colloïde ou mucineux ?","17%","73%","4%","6%","1","Le document : 'Colloïde ou mucineux (17%)'","Difficult"
"Quelle est la fréquence de l’adénocarcinome anaplasique ?","4%","17%","73%","6%","1","Le document : 'Anaplasique (4%)'","Difficult"
"Quel est le pourcentage d’adénocarcinome lieberkhunien ?","73%","17%","4%","94%","1","Le document : 'Lieberkhunien (73%)'","Difficult"
