"question","answer","explanation","difficulty"
"Quelle est l'indication de la chirurgie conservatrice dans le néphroblastome ?","La chirurgie conservatrice est indiquée dans les néphroblastomes sur rein unique et les néphroblastomes bilatéraux.","Le document : ''La chirurgie conservatrice : dans les NB sur rein unique et les NB bilatéraux''.","Medium"
"Quels sont les éléments du bilan d'extension loco-régional du néphroblastome ?","Échographie et TDM pour rechercher des adénopathies (rares), une atteinte des organes de voisinage (foie, colon, duodénum, pancréas, rate - exceptionnelle), et une thrombose de la veine rénale et de la veine cave.","Le document : ''Bilan d'extension loco-régional''.","Medium"
"Quelles sont les localisations métastatiques à rechercher et par quels examens ?","Pulmonaires (radiographie thorax), hépatiques (échographie et scanner), osseuses et cérébrales.","Le document : ''Recherche de métastases : pulmonaires (RX thorax), hépatiques (écho et scanner), osseuses et cérébrales''.","Medium"
"Expliquez la prise en charge d'un néphroblastome bilatéral synchrone.","On fait le diagnostic préopératoire par échographie et TDM. La chirurgie conservatrice est indiquée pour préserver le parenchyme rénal.","Le document : ''Le NB bilatéral : Le diagnostic préopératoire, dans les formes synchrones (écho, TDM) : on fait la chirurgie conservatrice''.","Medium"
"Quel est l'intérêt de la négativité des marqueurs VMA-HVA-Dopamine ?","Leur négativité permet de débuter le traitement sans avoir de confirmation histologique (car ils sont positifs dans les neuroblastomes, principal diagnostic différentiel).","Le document : ''La négativité des marqueurs biologiques VMA-HVA-Dopamine : traitement sans avoir de confirmation histologique+++''.","Medium"
"Un enfant de 3 ans présente une augmentation rapide du volume abdominal. À l'examen, tumeur ferme lisse indolore. Échographie : masse solide intra-rénale. Marqueurs VMA-HVA négatifs. Quel est le diagnostic le plus probable et quelle est la prise en charge initiale ?","Diagnostic : néphroblastome (tumeur de Wilms). Prise en charge initiale : bilan d'extension (TDM abdominale, radiographie thorax, recherche de métastases). Selon la présence ou non de métastases : si non métastatique, chirurgie d'emblée (néphrectomie totale élargie) puis chimiothérapie ; si métastatique, chimiothérapie puis chirurgie.","Le document : diagnostic clinique et imagerie, traitement selon formes.","Difficult"
"Un enfant a un néphroblastome anaplasique. Quel est le pronostic selon la classification ?","Le néphroblastome anaplasique est classé parmi les formes défavorables, donc de mauvais pronostic.","Le document : ''Les formes défavorables : NB anaplasique''.","Difficult"
"Pourquoi la néphrectomie totale élargie est-elle réalisée par voie transpéritonéale ?","Pour permettre une exploration complète de la cavité abdominale, vérifier l'extension aux organes de voisinage, rechercher des adénopathies, et contrôler les vaisseaux rénaux. Le document précise l'incision transversale transpéritonéale.","Basé sur le document : ''incision transversale, transpéritonéale''. Raisonnement clinique.","Difficult"
"Un enfant présente une hémi-hypertrophie corporelle. Quel est son risque vis-à-vis du néphroblastome et quelle surveillance proposer ?","Il fait partie de la population à risque de néphroblastome. Une surveillance par échographie abdominale régulière est recommandée (détection précoce).","Le document : ''Population à risque : hémi-hypertrophie corporelle''.","Difficult"
"Quelle est la différence entre un néphroblastome synchrone et asynchrone ?","Synchrone : les tumeurs apparaissent en même temps sur les deux reins. Asynchrone : une tumeur apparaît sur un rein, puis plus tard sur l'autre rein.","Le document : ''peut être synchrone ou asynchrone (miaraka mipoitra na mipoitra ny iray dia manaraka ny iray avy eo)''.","Difficult"
