"question","answer","explanation","difficulty"
"Citez deux complications du décubitus prolongé dans l'érythrodermie.","Escarres, dénutrition, cachexie, complications thromboemboliques.","'Escarre liées à l’alitement prolongé, Dénutrition, Cachexie, Complication thromboembolique'.","Medium"
"Quel est l'aspect clinique de l'érythrodermie dans la gale norvégienne ?","Érythrodermie 'farineuse', crouteuse et hyperkératosique.","'Erythrodermie « farineuse », Crouteuse et hyperkératosique'.","Medium"
"Quelle est la particularité de l'érythrodermie chez le nourrisson de plus de 3 mois ?","Les étiologies sont les mêmes que chez l'adulte, mais dominées par la dermatite atopique.","'Nourrisson > 3 mois et un enfant : Etiologie idem à l’adulte, Mais dominés par dermatite atopique'.","Medium"
"Quel est le pourcentage d'érythrodermies sans cause identifiée ?","10 à 15% des cas.","'10 – 15% des cas : pas de cause retrouvé, à surveiller'.","Medium"
"Quel examen permet d'identifier l'étiologie histologique de l'érythrodermie ?","La biopsie cutanée avec examen anatomo-pathologique.","'Biopsie cutanée : anapath, identification de l’étiologie'.","Medium"
"Quels sont les signes d'atteinte des phanères dans l'érythrodermie évoluant depuis plusieurs semaines ?","Chute des cheveux, sourcils et cils, ongles dystrophiques avec croissance ralentie, lignes de Beau, voire chute de l'ongle.","'chute des cheveux, sourcils et cils, ongle dystrophique et de croissance ralentie : linge de Beau, voire chute de l’ongle'.","Medium"
"Quelle est la différence clinique entre l'érythrodermie et l'exanthème morbilliforme ?","L'exanthème a une évolution plus aiguë et ne s'accompagne pas de trouble de la dysrégulation thermique cutanée, alors que l'érythrodermie est prolongée et s'accompagne de troubles thermiques.","'Exanthème : évolution plus aigue, Pas de trouble de dysrégulation cutanée thermiques'.","Difficult"
"Un patient développe une érythrodermie 8 jours après l'introduction de carbamazépine. Quel est le diagnostic le plus probable ?","Toxidermie érythrodermique (effet indésirable médicamenteux).","'Délai d’apparition moyen : 7 – 21 jours' et 'carbamzépine +++'.","Difficult"
"Quels sont les trois germes responsables des infections cutanées compliquant l'érythrodermie ?","Staphylocoque, virus herpès, varicelle-zona.","'infection cutanée à staphylocoque, à virus herpès, ou varicelle –zona'.","Difficult"
"Expliquez pourquoi la déshydratation peut entraîner une défaillance rénale dans l'érythrodermie.","La déperdition hydro-électrolytique majeure réduit le volume plasmatique efficace, entraînant une hypoperfusion rénale et une insuffisance rénale fonctionnelle.","'déperdition hydro-électrolytique d’où Décompensation ... rénale' (mécanisme logique déduit).","Difficult"
"Quel est le pronostic de l'épidermolyse staphylococcique du nouveau-né ?","Urgence vitale, potentiellement mortelle.","'Tableau de bébé « ébouillanté », fièvre, AEG, urgence vitale'.","Difficult"
"Quel est l'intérêt de l'électrophorèse des protéines sériques dans le bilan de l'érythrodermie ?","Rechercher une gammapathie monoclonale ou un syndrome inflammatoire chronique pouvant orienter vers une hémopathie.","'Bilan inflammatoire : ... électrophorèse des protéines sérique' (interprétation médicale standard).","Difficult"
"Un nourrisson de 2 semaines a une érythrodermie avec décollement cutané extensif, fièvre et altération de l'état général. Quel diagnostic suspectez-vous ?","Epidermolyse staphylococcique du nouveau-né (bébé ébouillanté).","'Epidermolyse staphylococcique du nouveau-né : Tableau de bébé « ébouillanté », fièvre, AEG, urgence vitale, vaste décollement épidémique'.","Difficult"
"Quels sont les deux syndromes lymphomateux cutanés responsables d'érythrodermie ?","Mycosis fongoïde et syndrome de Sézary.","'mycosis fongoïde (= lymphome cutané T épidermotrope) et sd de Sézary (forme leucémique)'.","Easy"
"Quel est le délai d'apparition du DRESS syndrome par rapport à la toxidermie classique ?","Le DRESS apparaît plus tard (4-6 semaines) alors que la toxidermie classique apparaît en 7-21 jours.","Document.","Medium"
"Quels sont les signes généraux possibles de l'érythrodermie ?","AEG (altération de l'état général), fièvre, dysrégulation thermique.","'AEG fébrile sont possibles', 'dysrégulation cutanée thermique'.","Easy"
"Pourquoi la biopsie cutanée est-elle importante dans l'érythrodermie ?","Elle permet d'identifier l'étiologie (ex: spongiose de l'eczéma, acanthose du psoriasis, infiltrat lymphomateux).","'identification de l’étiologie'.","Medium"
"Quel est le risque d'une biopsie cutanée chez un patient érythrodermique ?","Risque infectieux, retard de cicatrisation, mais le document ne le mentionne pas explicitement. La question est basée sur le document uniquement : le document ne cite pas de risque, donc la réponse doit se limiter à ce qui est dit. Je reformule : le document ne mentionne pas de risque.","Le document ne donne pas de risque.","Difficult"
"Quelles sont les quatre principales causes d'érythrodermie chez l'adulte selon le 'take home messages' ?","Psoriasis, dermatite atopique (eczéma), lymphomes cutanés, lichen plan, réaction médicamenteuse (toxidermie).","'Principale cause : psoriasis, dermatite atopique, lymphomes cutané, lichen plan, réaction médicamenteuse (toxidermie)'.","Easy"
"Quel est le signe ophtalmologique de l'érythrodermie pouvant nécessiter une protection cornéenne ?","Ectropion des paupières (exposition cornéenne).","'ectropion des paupières'.","Medium"
"Quelle est la particularité de l'érythème dans l'érythrodermie ?","Il est généralisé, violacé aux points déclives, d'intensité variable d'un jour à l'autre.","'violacé aux points déclives, intensité variable d’un jour à l’autre'.","Medium"
"Quel est le traitement de première intention d'une érythrodermie ?","Hospitalisation immédiate pour prise en charge symptomatique (rééquilibration hydro-électrolytique, soins cutanés, prévention des complications) et recherche étiologique.","'prise en charge hospitalière immédiate (thérapeutique et recherche étiologique)'.","Medium"
"Un patient érythrodermique a des frissons et une fièvre à 40°C. Doit-on systématiquement traiter une infection ?","Non, car la fièvre et les frissons sont habituels dans l'érythrodermie. Il faut rechercher des signes de sepsis et réaliser des hémocultures en interprétant les contaminations possibles.","'Diagnostic de sepsis difficile : fièvre et frissons habituels dans l’érythrodermies'.","Difficult"
"Quel est le rôle de la biopsie cutanée dans le diagnostic étiologique de l'érythrodermie ?","Elle permet de visualiser les lésions histologiques caractéristiques : spongiose pour l'eczéma, acanthose et microabcès de Munro pour le psoriasis, infiltrat lymphomateux pour le mycosis fongoïde, etc.","Le document dit 'identification de l’étiologie'.","Medium"
