question, answer, explanation, difficulty
"Expliquez le mécanisme de l'aménorrhée dans une tumeur hypophysaire à prolactine.", "La prolactine inhibe la sécrétion de GnRH et potentialise l'effet inhibiteur de la dopamine", "Document : Adénome à prolactine > 100ng/ml", "Medium"
"Quelle est la conduite diagnostique si test aux progestatifs négatif chez une patiente non ménopausée ?", "Doser FSH, LH, œstradiol, prolactine et réaliser une échographie pelvienne", "Document : test aux progestatifs puis dosages hormonaux", "Medium"
"Pourquoi une aménorrhée secondaire doit-elle faire rechercher des signes de dysthyroïdie ?", "Car l'hypothyroïdie ou l'hyperthyroïdie peuvent perturber l'axe gonadotrope", "Document liste signes dysthyroïdiens dans examen clinique", "Medium"
"Quel est l'intérêt de l'IRM hypophysaire dans le bilan d'une hyperprolactinémie ?", "Rechercher un micro ou macroadénome hypophysaire sécrétant de la prolactine", "Document : 'IRM' pour anomalies au niveau du cerveau", "Medium"
"Expliquez pourquoi une patiente ménopausée précoce peut bénéficier d'un traitement hormonal substitutif.", "Pour prévenir ostéoporose et symptômes vasomoteurs, en l'absence de contre-indication", "Document : 'Traitement substitutif oestro-progestatif'", "Medium"
"Quelle est la séquence diagnostique devant une aménorrhée secondaire après exclusion de grossesse ?", "Interrogatoire, examen clinique, test aux progestatifs, échographie, dosages hormonaux, hystéroscopie si besoin, IRM", "Document structure la démarche", "Medium"
"Pourquoi l'hystéroscopie n'est-elle pas le premier examen à réaliser ?", "Car invasive, précédée par tests non invasifs (test de grossesse, échographie, test aux progestatifs)", "Document : hystéroscopie si test de grossesse négatif", "Easy"
"Quel est le risque de ne pas traiter une hyperprolactinémie symptomatique ?", "Galactorrhée persistante, aménorrhée, ostéoporose, et si macroadénome → compression chiasmatique", "Document : céphalées, troubles visuels", "Difficult"
"Comment différencier une aménorrhée d'origine haute (hypothalamique) d'une origine basse ovarienne ?", "Dosage FSH/LH : haute = basse ou normale ; basse ovarienne = élevée", "Document le précise indirectement", "Medium"
"Expliquez le mécanisme d'une aménorrhée secondaire par sténose cicatricielle du col.", "Obstruction mécanique basse empêchant l'écoulement des règles malgré un endomètre fonctionnel", "Document : sténose cicatricielle", "Medium"
"Quels sont les deux éléments à rechercher chez une patiente aménorrhéique avec indice de masse corporelle bas ?", "Anorexie mentale ou dénutrition (maladie générale)", "Document : anorexie, dénutrition", "Easy"
"Pourquoi une aménorrhée peut-elle être réversible après arrêt des oestroprogestatifs chez certaines patientes ?", "Par reprise spontanée de l'axe après effet contraceptif", "Document : 'Post pillules : progestatifs macrodosés' comme cause hypothalamique réversible", "Medium"
"Quel traitement antiprolactinique est préférable en cas d'adénome hypophysaire ?", "Cabergoline (efficace, mieux tolérée que bromocriptine)", "Document cite les deux, non précisé", "Difficult"
"Expliquez le syndrome de Sheehan : pourquoi l'hypophyse est-elle vulnérable après un accouchement hémorragique ?", "Augmentation physiologique de taille de l'hypophyse pendant grossesse, plus vulnérable à l'ischémie", "Document non détaillé mais implication clinique", "Difficult"
"Quel est l'objectif de l'échographie pelvienne après un test de grossesse négatif ?", "Mesurer l'endomètre, visualiser ovaires, rechercher kyste ou hypotrophie", "Document : 'Morphologie et structure des ovaires, de l'endomètre'", "Medium"
"Pourquoi les patientes sous neuroleptiques doivent-elles être surveillées sur le plan gynécologique ?", "Risque d'hyperprolactinémie iatrogène → aménorrhée, galactorrhée, ostéoporose", "Document : hyperprolactinémie iatrogène aux neuroleptiques", "Medium"
"Quel bilan étiologique minimum devant une aménorrhée secondaire avec test de grossesse négatif ?", "Interrogatoire, examen clinique, test aux progestatifs, FSH, LH, œstradiol, prolactine, échographie", "Document le suggère", "Medium"
"Pourquoi une aménorrhée secondaire psychogène est-elle réversible après prise en charge du stress ?", "Levée de l'inhibition hypothalamique de la sécrétion de GnRH", "Document : psychogène dans aménorrhées hypothalamiques", "Difficult"
