"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Le vaccin anti-hépatite B est un exemple de :","Vaccin vivant atténué","Vaccin inactivé","Anatoxine","Vaccin sous-unitaire protéique","4","Document: 'Sous-unitaires (antigènes purifiés) : Protéiques : anti-hépatite B'","Easy"
"Le vaccin anti-Hib est un exemple de :","Vaccin polysaccharidique","Vaccin conjugué","Vaccin vivant atténué","Anatoxine","2","Document: 'Conjugué : anti-Hib'","Easy"
"Quel est le risque des vaccins vivants atténués chez les immunodéprimés ?","Aucun risque","Possibilité de réversion de pathogène","Ils sont plus efficaces","Ils sont contre-indiqués uniquement chez la femme enceinte","2","Document: 'Possibilité de réversion de pathogène chez les immunodéprimés (VIH)'","Medium"
"Pourquoi les vaccins inactivés nécessitent-ils plusieurs doses ?","Car ils sont moins chers","Car la première dose sensibilise juste le système immunitaire","Car ils ont plus d'effets secondaires","Car ils sont mal conservés","2","Document: 'Nécessite l'administration de plusieurs doses : la 1ère dose sensibilise juste le système immunitaire'","Medium"
"Quel est le rôle des adjuvants dans un vaccin ?","Stimuler la réaction immunitaire en intensité et/ou durée","Conserver le vaccin","Stabiliser le vaccin","Neutraliser les toxines","1","Document: 'Substances capables de stimuler la réaction immunitaire en termes d'intensité et/ou de durée'","Easy"
"Quel est un exemple d'adjuvant ?","Thiomersal","Sels d'aluminium","Néomycine","Chlorure de magnésium","2","Document: 'Ex : sels d'aluminium (phosphate d'aluminium potassique, sulfate d'aluminium potassique)'","Medium"
"Quel est le rôle des conservateurs dans les vaccins ?","Stimuler l'immunité","Stabiliser le vaccin","Inactiver le virus, neutraliser les toxines, prévenir les infections secondaires","Augmenter la durée de vie du vaccin","3","Document: 'Substances chimiques ajoutées aux vaccins inactivés ou sous-unitaires afin d'inactiver le virus, neutraliser les toxines bactériennes et prévenir les infections secondaires graves'","Medium"
"Quel est un exemple de conservateur ?","Chlorure de magnésium","Sulfate de magnésium","Thiomersal","Lactose-sorbitol","3","Document: 'Ex : thiomersal, dérivés phénolés'","Medium"
"Quel est le rôle des stabilisants ?","Stimuler l'immunité","Maintenir l'efficacité du vaccin pendant le stockage","Inactiver le virus","Neutraliser les toxines","2","Document: 'Permettent de maintenir l'efficacité du vaccin pendant son stockage'","Easy"
"Quel est un exemple de stabilisant ?","Néomycine","Phosphate d'aluminium","Chlorure de magnésium","Thiomersal","3","Document: 'Ex : chlorure de magnésium (MgCl2), sulfate de magnésium (MgSO4), lactose-sorbitol et le sorbitol-gélatine'","Medium"
"Quelle est une indication du vaccin contre l'hépatite B chez l'enfant ?","Enfants avant l'entrée en collectivité","Voyageurs en zone d'endémie","Personnes âgées","Femmes enceintes","1","Document: 'Enfants avant l'entrée en collectivité'","Medium"
"Quelle est une indication du vaccin contre la grippe chez l'enfant ?","Insuffisance respiratoire, bronchopathie chronique","Allergie aux œufs","Immunodépression sévère","Âge < 6 mois","1","Document: 'Insuffisance respiratoire, bronchopathie chronique (BPCO, dysplasie bronchopulmonaire)'","Medium"
"Quelle est une indication du vaccin contre le pneumocoque ?","Splénectomisés, drépanocytaires homozygotes","Nourrissons de moins de 6 semaines","Femmes enceintes","Personnes âgées de plus de 80 ans","1","Document: 'Splénectomisés, drépanocytaires homozygotes, syndrome néphrotique, infection à VIH'","Medium"
"Quel vaccin est proscrit chez les personnes infectées par le VIH ?","Tétanos","Polio","Rubéole et BCG","Diphtérie","3","Document: 'Personnes infectées par VIH : Proscrire rubéole et BCG'","Medium"
"Quel vaccin est possible chez une personne VIH+ si CD4 > 200/mm3 ?","BCG","Rubéole","Fièvre jaune","ROR","3","Document: 'Fièvre jaune si CD4 200/mm3'","Medium"
"Quelle est une contre-indication des vaccins vivants atténués ?","Allergie aux œufs","Immunodépression et femme enceinte","Fièvre modérée","Antécédent de convulsion","2","Document: 'Contre-indications : Vaccins vivants atténués : immunodépression, femme enceinte'","Easy"
"Que signifie MAPI ?","Maladie Aiguë Post-Infection","Manifestations Adverses Post-Immunisation","Maladie Associée aux Protéines Immunitaires","Manifestation Allergique Primaire","2","Document: 'MANIFESTATIONS ADVERSES POST-IMMUNISATION = MAPI'","Easy"
"Une réaction liée à un défaut de qualité du vaccin est une catégorie de :","MAPI","Contre-indication","Effet secondaire bénin","Réaction allergique","1","Document: 'Réaction liée à un défaut de qualité du vaccin'","Medium"
"Une réaction liée à une erreur de vaccination est une catégorie de :","MAPI","Immunité collective","Réponse primaire","Adjuvant","1","Document: 'Réaction liée à une erreur de vaccination'","Medium"
"Quel est l'âge de la première dose du BCG et polio 0 à Madagascar ?","Naissance (avant 14 jours)","6 semaines","9 mois","14 semaines","1","Document: 'Naissance (avant 14 jours) : BCG-polio 0'","Easy"
"Quel est l'âge de la première dose du DTCP HepB Hib-1 Rota-1 PCV10-1 ?","Naissance","6 semaines","10 semaines","14 semaines","2","Document: '6 semaines : DTCP HepB Hib-1 Rota-1 PCV10-1'","Easy"
"Quel est l'âge de la deuxième dose du DTCP HepB Hib-2 Rota-2 PCV10-2 ?","6 semaines","10 semaines","14 semaines","9 mois","2","Document: '10 semaines : DTCP HepB Hib-2 Rota-2 PCV10-2'","Easy"
"Quel est l'âge de la troisième dose du DTCP HepB Hib-3 PCV10-3 ?","10 semaines","14 semaines","9 mois","Naissance","2","Document: '14 semaines : DTCP HepB Hib-3 PCV10-3'","Easy"
"Quel est l'âge du vaccin anti-rougeoleux à Madagascar ?","6 semaines","9 mois","14 semaines","Naissance","2","Document: '9 mois : Anti-rougeoleux'","Easy"
"Quel type de réaction locale peut survenir après un vaccin inactivé ?","Douleur, infiltration dans les 3 premiers jours","Lésion suppurée à 3-12 semaines","Adénite satellite","BCGite","1","Document: 'Vaccins inactivés : réaction précoce durant les 3 premiers jours : douleur, infiltration'","Medium"
"Quel type de réaction locale peut survenir après le BCG ?","Douleur immédiate","Lésion suppurée + adénite satellite entre 3ème-12ème semaine","Éruption cutanée","Convulsion","2","Document: 'BCG : réaction différée entre 3ème-12ème semaine : lésion suppurée + adénite satellite (BCGite)'","Medium"
"Quand survient la fièvre après un vaccin inactivé ?","Entre 5ème-11ème jour","Durant les 3 premiers jours","Après 2 semaines","Aucune fièvre","2","Document: 'Vaccins inactivés : précoce durant les 3 premiers jours'","Medium"
"Quand survient la fièvre après un vaccin vivant (rougeole, fièvre jaune) ?","Durant les 3 premiers jours","Entre 5ème-11ème jour","Après 1 mois","Jamais","2","Document: 'Vaccins vivants (rougeole, fièvre) : différée entre 5ème-11ème jour'","Medium"
"Quelle complication neurologique peut survenir après les vaccins coqueluche ou rougeole ?","Encéphalite","Convulsions hyperthermiques","Méningite","Paralysie","2","Document: 'Convulsions hyperthermiques : vaccins coqueluche, rougeole'","Medium"
"Quel vaccin peut provoquer une parotidite ou une réaction méningée ?","Anti-rougeoleux","Anti-ourlien","Anti-rubéoleux","BCG","2","Document: 'Parotidite, réaction méningée (anti-ourlien)'","Medium"
"Quels vaccins peuvent provoquer des arthralgies chez l'adulte ?","BCG et polio","Rubéole et hépatite B","ROR et DTCP","Fièvre jaune","2","Document: 'Arthralgies chez l'adulte (vaccins rubéole, hépatite B)'","Medium"
"Quelle est la première dose protectrice des vaccins vivants atténués ?","La dose de rappel","La 1ère dose","La 3ème dose","Aucune","2","Document: '1ère dose protectrice ; 2ème dose - offrir une opportunité supplémentaire'","Medium"
"Les vaccins inactivés sont-ils affectés par les anticorps maternels circulants ?","Oui, ils sont inefficaces","Non, ils ne sont pas affectés","Partiellement","Seulement pour certains","2","Document: 'Non affectés par les Ac maternels circulants et induisent une réponse immunitaire chez un nourrisson'","Difficult"
"Quel est le principal inconvénient des vaccins à base d'anatoxine ?","Ils sont toxiques","Ils ne sont pas très immunogènes et nécessitent des doses de rappel","Ils provoquent des convulsions","Ils sont contre-indiqués chez l'enfant","2","Document: 'Pas très immunogènes et nécessitent des doses de rappel'","Medium"
"Qu'est-ce qu'un vaccin conjugué ?","Vaccin associant un antigène polysaccharidique à une protéine porteuse","Vaccin associant plusieurs virus","Vaccin associant bactérie et virus","Vaccin associant anatoxine et adjuvant","1","Document: 'Conjugué : anti-Hib, antiméningococcique A et B, PCV7, PCV10, PCV13'","Medium"
"Quel vaccin est recommandé pour les voyageurs en zone d'endémie ?","BCG","Hépatite A","ROR","DTCP","2","Document: 'Hépatite A : Voyageurs en zone d'endémie Inde'","Medium"
"Quel vaccin est recommandé pour les personnes exposées à des risques particuliers de contamination par l'hépatite A ?","Personnels traitant les eaux usées","Personnels de santé","Enfants scolarisés","Femmes enceintes","1","Document: 'Personnels traitant les eaux usées'","Medium"
"Quel vaccin est recommandé pour les splénectomisés ?","Pneumocoque","Hépatite B","Grippe","ROR","1","Document: 'Pneumocoque : Splénectomisés'","Medium"
"Quelle est la conduite à tenir chez une personne allergique aux œufs pour le vaccin contre la fièvre jaune ?","Ne pas vacciner","Faire d'abord un prick-test chez un allergologue","Vacciner avec antihistaminique","Vacciner à demi-dose","2","Document: 'Pour la fièvre jaune, faire d'abord un prick-test (test allergologique chez un allergologue)'","Difficult"
"Quel vaccin est contre-indiqué chez la femme enceinte ?","Vaccin inactivé","Vaccin vivant atténué","Anatoxine","Vaccin conjugué","2","Document: 'Contre-indications : Vaccins vivants atténués : immunodépression, femme enceinte'","Easy"
"Qu'est-ce qu'une réaction liée à l'anxiété due à la vaccination ?","Une catégorie de MAPI","Une contre-indication","Un effet secondaire grave","Une réaction allergique","1","Document: 'Réaction liée à l'anxiété due à la vaccination' (5 catégories)","Medium"
"Qu'est-ce qu'un évènement concomitant dans la classification MAPI ?","Lié à un défaut de qualité","Lié à une erreur de vaccination","La cause est autre que le produit vaccinal","Lié à l'anxiété","3","Document: 'Evènement concomitant : La cause est autre que le produit vaccinal'","Medium"
"Quel vaccin contient de la néomycine ?","BCG","ROR et VPI","DTCP","Hépatite B","2","Document: 'Ex : ROR et VPI contenant moins de 25 grames de Néomycine par dose'","Difficult"
"Quel est le rôle des antibiotiques dans les vaccins ?","Stimuler l'immunité","Empêcher la contamination bactérienne des cellules en culture tissulaire","Conserver le vaccin","Stabiliser le vaccin","2","Document: 'Utilisés pendant la phase de fabrication pour empêcher la contamination bactérienne des cellules en culture tissulaire'","Medium"
"Pourquoi les vaccins vivants atténués sont-ils généralement plus immunogènes que les vaccins inactivés ?","Car ils contiennent plus d'adjuvants","Car ils imitent une infection naturelle","Car ils sont administrés par voie orale","Car ils contiennent des conservateurs","2","Document: 'Réponse immunitaire pratiquement identique à celle produite par une infection naturelle'","Difficult"
"Quel est le risque de l'utilisation de vaccins vivants atténués chez un immunodéprimé ?","Aucun risque","Réversion à la virulence","Allergie sévère","Convulsions","2","Document: 'Possibilité de réversion de pathogène chez les immunodéprimés (VIH)'","Difficult"
"Quel est le programme élargi de vaccination (PEV) à Madagascar pour un enfant de 14 semaines ?","BCG-polio 0","DTCP HepB Hib-3 PCV10-3","Rota-2","Anti-rougeoleux","2","Document: '14 semaines : DTCP HepB Hib-3 PCV10-3'","Easy"
"Quel est le programme élargi de vaccination (PEV) à Madagascar pour un enfant de 10 semaines ?","BCG-polio 0","DTCP HepB Hib-2 Rota-2 PCV10-2","DTCP HepB Hib-1 Rota-1 PCV10-1","Anti-rougeoleux","2","Document: '10 semaines : DTCP HepB Hib-2 Rota-2 PCV10-2'","Easy"
"Quel est le programme élargi de vaccination (PEV) à Madagascar pour un enfant de 6 semaines ?","BCG-polio 0","DTCP HepB Hib-1 Rota-1 PCV10-1","DTCP HepB Hib-3 PCV10-3","Anti-rougeoleux","2","Document: '6 semaines : DTCP HepB Hib-1 Rota-1 PCV10-1'","Easy"
"Quel est le programme élargi de vaccination (PEV) à Madagascar pour un enfant à la naissance ?","BCG-polio 0","DTCP HepB Hib-1","Rota-1","PCV10-1","1","Document: 'Naissance (avant 14 jours) : BCG-polio 0'","Easy"
"Quel vaccin est administré à 9 mois à Madagascar ?","ROR","Anti-rougeoleux","DTCP","Hépatite B","2","Document: '9 mois : Anti-rougeoleux'","Easy"
"Quelle est la particularité des vaccins conjugués par rapport aux vaccins polysaccharidiques ?","Ils sont moins chers","Ils sont immunogènes chez les jeunes enfants grâce à la protéine porteuse","Ils sont administrés par voie orale","Ils ne nécessitent pas de rappel","2","Document: 'Conjugué' (car les polysaccharides seuls ne sont pas immunogènes avant 2 ans)","Difficult"
"Quel vaccin est recommandé pour les enfants préscolaires contre la grippe ?","Oui, dans certaines conditions","Non","Uniquement si asthme","Uniquement si cardiopathie","1","Document: 'Enfants préscolaires, traitement prolongé par aspirine (Maladie de Kawasaki)'","Medium"
"Quelle est la conduite à tenir pour la vaccination d'un enfant allergique à la néomycine ?","Ne pas vacciner","Vérifier que le vaccin ne contient pas cet antibiotique","Vacciner avec antihistaminique","Vacciner à demi-dose","2","Document: 'S'assurer que le vaccin utilisé ne contient pas d'ATB réputés dangereux (streptomycine, néomycine, kanamycine)'","Difficult"
"Quel vaccin peut provoquer une éruption cutanée de type infectieux différée ?","Vaccin inactivé","Vaccin rougeole","BCG","Hépatite B","2","Document: 'Vaccin rougeole : éruption infectieuse différée'","Medium"
"Quel vaccin peut provoquer une éruption cutanée allergique précoce ?","Vaccin rougeole","Vaccin inactivé","BCG","Anti-ourlien","2","Document: 'Vaccins inactivés : éruption allergique précoce'","Medium"
