"front","back","cognitive_level"
"Quels éléments de l’anamnèse orientent le diagnostic étiologique du choc ?","- Trouble de l’hémostase, traumatisme, saignement, pâleur → hémorragie
- Antécédents de cardiopathie
- Contexte infectieux
- Notion d’allergie, exposition à un allergène, symptômes respiratoires ou digestifs","Analysis"
"Quels signes cliniques orientent vers un choc hypovolémique ?","Signes de déshydratation.","Application"
"Quels signes cliniques orientent vers un choc cardiogénique ?","Hépatomégalie, turgescence des veines jugulaires (TVJ), reflux hépato-jugulaire (RHJ).","Application"
"Quels signes cliniques orientent vers un choc septique ?","Fièvre, foyer infectieux (syndrome alvéolaire, crépitants, otite), purpura (purpura fébrile = méningocoque jusqu’à preuve du contraire).","Application"
"Quels signes cliniques orientent vers un choc anaphylactique ?","Teint rouge, signes cutanés (urticaire).","Application"
"Citez les principales étiologies du choc septique selon l’âge.","- Nouveau-né : streptocoque B, E. coli
- Enfant : pneumocoque, staphylocoque doré, haemophilus, méningocoque +++ (purpura fébrile)
- Immunodéprimé : entérobactéries, staphylocoque doré, candida, herpes/CMV","Recall"
"Citez 6 étiologies du choc cardiogénique.","1. Cardiopathies malformatives
2. Myocardites aiguës
3. Troubles du rythme ou de la conduction
4. Cardiomyopathies
5. Post-chirurgie cardiaque
6. Cardiopathies valvulaires","Recall"
"Citez 5 étiologies du choc hypovolémique.","1. Gastro-entérite aiguë
2. Hémorragies
3. Pertes plasmatiques (brûlure, syndrome néphrotique)
4. Pathologies endocriniennes (diabète sucré, insuffisance surrénalienne)
5. Utilisation de diurétiques","Recall"
"Quels sont les deux buts du traitement de l’état de choc ?","1. Rétablir une pression artérielle satisfaisante
2. Optimaliser l’oxygénation tissulaire","Recall"
"Quels sont les moyens non médicamenteux dans le traitement du choc ?","- Hospitalisation en réanimation
- Mise en condition avec monitoring, mise en place de 2 voies veineuses périphériques (VVP)","Recall"
"Quels sont les moyens médicamenteux généraux du traitement du choc ?","- Oxygénation
- Remplissage vasculaire avec SSI 0,9% (20 ml/kg)
- Catécholamines (adrénaline, noradrénaline, dopamine, dobutamine)
- Antibiotiques","Recall"
"Décrivez la prise en charge spécifique du choc septique.","- Remplissage vasculaire
- Dopamine, +/- dobutamine, noradrénaline ou adrénaline si nécessaire
- Corticothérapie (hydrocortisone)
- Antibiothérapie
- Oxygène","Recall"
"Décrivez la prise en charge spécifique du choc cardiogénique.","- Oxygène
- Diurétique
- Restriction hydrique
- Dobutamine
- Traitement de la cause","Recall"
"Décrivez la prise en charge spécifique du choc anaphylactique.","- Arrêt de l’exposition à l’allergène
- Adrénaline : 10 µg/kg en IM renouvelable après 5-10 min ou perfusion continue 0,1 µg/kg/min (stylo prérempli : ANAPEN)
- Expansion volémique
- Oxygène, ventilation mécanique
- Antihistaminique, corticoïde","Recall"
"Décrivez la prise en charge spécifique du choc hypovolémique.","- Oxygène
- Remplissage vasculaire
- Noradrénaline si nécessaire
- Si hémorragie : contrôler l’origine du saignement, correction de l’anémie","Recall"
"Quels sont les éléments de surveillance clinique d’un enfant en état de choc ?","- Température
- TA, FC, signes d’hypoperfusion cutanée, signes congestifs (OMI, hépatomégalie, TVJ, RHJ)
- SpO2, FR
- Diurèse (reprise de la diurèse = très bon signe de redistribution de la perfusion vers le myocarde)","Recall"
"Quelle est la conclusion du document sur les chocs chez l’enfant ?","- Urgence diagnostique et thérapeutique
- Diagnostic clinique +++
- Traitement symptomatique et étiologique","Recall"
