"question","answer","explanation","difficulty"
"La lactatémie > 1 fois la normale est un signe d'hypoperfusion dans le choc septique.","False","Il faut > 2 fois la normale.","Medium"
"La différence de température centrale et périphérique > 3°C est un signe d'hypoperfusion.","True","Le document le donne.","Medium"
"Les mécanismes compensateurs du choc hypovolémique incluent une vasodilatation.","False","Il s'agit d'une vasoconstriction.","Medium"
"Les organes 'nobles' préservés en cas de choc hypovolémique sont le cerveau et le myocarde.","True","Le document le précise.","Medium"
"L'hépatomégalie et la turgescence jugulaire orientent vers un choc cardiogénique.","True","Le document : 'Hépatomégalie, TVJ, RHJ -> choc cardiogénique'.","Medium"
"L'urticaire oriente vers un choc anaphylactique.","True","Le document : 'signes cutanés (urticaires)-> choc anaphylactique'.","Medium"
"Les signes de déshydratation orientent vers un choc hypovolémique.","True","Le document : 'Signes de déshydratation -> choc hypovolémique'.","Medium"
"La fièvre et le purpura orientent vers un choc septique à méningocoque.","True","Le document : 'purpura fébrile = infection à méningocoque'.","Medium"
"Le choc cardiogénique chez l'enfant est principalement dû à des myocardites.","False","Les cardiopathies malformatives sont citées en premier.","Medium"
"Le traitement du choc septique inclut systématiquement la corticothérapie par hydrocortisone.","Non systématique","Le document mentionne 'Corticothérapie : Hydrocortisone' mais sans préciser la systématique.","Medium"
"L'adrénaline en perfusion continue dans le choc anaphylactique est à 0,1 µg/kg/min.","True","Le document : 'ou perfusion continue 0,1 µg/kg/min'.","Medium"
"Le choc hypovolémique d'origine hémorragique nécessite un contrôle du saignement et une correction de l'anémie.","True","Le document le précise.","Medium"
"La bradycardie est un signe précoce du choc.","False","C'est un signe tardif de gravité.","Medium"
"La diurèse normale chez l'enfant est > 0,5 ml/kg/h.","True","Le document donne l'oligurie < 0,5 ml/kg/h.","Medium"
"Le remplissage vasculaire dans le choc se fait par bolus de 10 ml/kg.","False","C'est 20 ml/kg.","Medium"
"La dopamine est une catécholamine utilisée dans le choc septique.","True","Le document : 'Dopamine, +/- dobutamine, noradrénaline ou adrénaline'.","Medium"
"Le choc anaphylactique est dû à une hypovolémie absolue.","False","C'est une hypovolémie relative par vasodilatation.","Medium"
"Un enfant avec un choc septique et une TAS normale ne peut pas être en choc.","False","Le choc septique peut avoir une TA normale initialement.","Medium"
"L'extrême prématuré a une teneur en eau de 90% de son poids.","True","Le document le donne.","Difficult"
"Le critère de fréquence cardiaque dans le SRIS est une FC > 2DS pour l'âge.","True","Le document le donne.","Difficult"
"Le critère de fréquence respiratoire dans le SRIS est une FR > 2DS pour l'âge.","True","Le document le donne.","Difficult"
"Le choc septique nécessite au moins deux signes d'hypoperfusion après remplissage.","True","Le document donne 'ou 2 signes d’hypoperfusion au moins' dans la définition.","Difficult"
"L'hypotension artérielle est un signe précoce du choc chez l'enfant.","False","La tachycardie précède l'hypotension.","Difficult"
"Le traitement du choc cardiogénique inclut un remplissage vasculaire agressif.","False","Il inclut diurétique et restriction hydrique.","Difficult"
"L'adrénaline IM dans le choc anaphylactique peut être renouvelée après 5 à 10 minutes.","True","Le document le dit.","Difficult"
"Les antibiotiques dans le choc septique doivent être débutés après l'hémoculture.","Non précisé","Le document ne précise pas le délai.","Difficult"
"La surveillance du choc repose uniquement sur la clinique.","False","Il y a aussi la paraclinique (lactate, GDS, bilan hépatique, ECG).","Difficult"
"Le choc vasoplégique est caractérisé par une vasoconstriction intense.","False","C'est une vasodilatation.","Difficult"
"La dobutamine est contre-indiquée dans le choc cardiogénique.","False","Elle est indiquée.","Difficult"
