"question","answer","explanation","difficulty"
"Quels sont les facteurs de risque cardiovasculaire communs et spécifiques à l'IRC ?","Communs : HTA, dyslipidémie, tabagisme, diabète, âge. Spécifiques : troubles métabolisme phosphocalcique (médiacalcose), hyperhomocysténémie, anémie, insulino-résistance, toxines urémiques.","Le document donne le tableau comparatif.","Medium"
"Quels sont les mécanismes de l'hyponatrémie de dilution dans l'IRC ?","Liée au défaut de concentration des urines, à la rétention hydrosodée, et à un apport hydrique excessif.","Le document l'explique.","Medium"
"Quels sont les signes cliniques et ECG de l'hyperkaliémie dans l'IRC ?","Cliniques : hyperexcitabilité musculaire, paresthésie péribuccale et des extrémités, bradycardie, arythmie. ECG : T ample pointue, allongement PR, BAV, élargissement QRS, TV, FA, asystolie.","Le document détaille ces signes.","Medium"
"Quelles sont les causes de fausse hyperkaliémie à éliminer ?","Garrot trop serré au cours du prélèvement (→ hémolyse), transport retardé au laboratoire.","Le document les mentionne.","Medium"
"Quelle est la prévention de l'hyperkaliémie dans l'IRC ?","Limitation des apports en potassium (fruits, légumes), correction de l'acidose métabolique, résines échangeuses d'ions (Resikali, Kayexalate).","Le document détaille la prévention.","Medium"
"Quelles sont les anomalies lipidiques dans l'IRC ?","Hypertriglycéridémie associée à une diminution du HDL-cholestérol + hypercholestérolémie majeure.","Le document les décrit.","Medium"
"Quelles sont les complications digestives de l'intoxication urémique ?","Nausées, vomissements, gastrite et ulcère, dénutrition protéino-énergétique (porte d'entrée aux infections opportunistes).","Le document les liste.","Medium"
"Quand faut-il arrêter les IPP chez les patients dialysés et pourquoi ?","Arrêt en dialyse car sinon entraîne une résistance à l'IPP.","Le document le précise.","Medium"
"Quelles sont les conséquences neurologiques de l'IRC ?","Polynévrites urémiques (douleurs des membres), troubles du sommeil, crampes (dyskaliémie, hypocalcémie, hypomagnésémie), encéphalopathie urémique (crises convulsives, coma), encéphalopathie hypertensive.","Le document liste ces conséquences.","Medium"
"Quelle est la particularité de la dénutrition protéino-énergétique dans l'IRC ?","Elle est liée à l'intoxication urémique, est une porte d'entrée aux infections opportunistes, et le syndrome urémique maltoléré nécessite la mise en dialyse.","Le document l'explique.","Medium"
"Quelles sont les deux formules d'évaluation de la fonction rénale citées dans le document et quand les utiliser ?","Cockcroft et Gault : dans la brousse, pour prescription médicamenteuse (évaluation clairance). MDRD : moins sensible au-delà de 60 ml/mn. CKD EPI : formule recommandée pour DFG.","Le document détaille leur utilisation.","Difficult"
"Un patient a une clairance calculée à 55 ml/mn. Quel est son stade de MRC et quelle est la conduite à tenir selon le document ?","Stade G2 (60-90 ml/mn) : généraliste + NEPHROPROTECTION. Consultation néphrologue à partir de G3a (45-60).","Le document donne la classification.","Difficult"
"Un patient a une protéinurie à 3g/24h avec albuminurie >80%, des œdèmes, une HTA, une hématurie microscopique. Quelle est l'origine la plus probable et pourquoi ?","Origine glomérulaire. Signes : œdème/HTA (syndrome glomérulaire), hématurie avec cylindres, protéinurie à prédominance albuminurique (>50%).","Le document décrit l'origine glomérulaire.","Difficult"
"Un patient a une HTA sévère, un souffle abdominal, des flash OAP, une hypokaliémie, une asymétrie rénale. Quelle est l'origine la plus probable ?","Origine vasculaire (sténose de l'artère rénale). Signes : HTA réfractaire, souffle abdominal, flash OAP, hypokaliémie (hyperaldostéronisme secondaire), asymétrie rénale.","Le document décrit l'origine vasculaire.","Difficult"
"Un patient a une protéinurie à 0,8g/24h, une leucocyturie aseptique, une acidose tubulaire hyperchlorémique, une HTA tardive. Quelle est l'origine la plus probable ?","Origine interstitielle. Signes : HTA tardive, protéinurie tubulaire <1g/24h, leucocyturie sans germes, acidose tubulaire.","Le document décrit l'origine interstitielle.","Difficult"
"Un patient a des antécédents familiaux de néphropathie, une surdité et une hématurie microscopique. Quelle est l'origine la plus probable ?","Origine héréditaire, probablement syndrome d'Alport (surdité, hématurie, antécédents familiaux).","Le document associe ces signes.","Difficult"
"Un patient en IRC a une PTH à 15 fois la normale malgré un traitement médical bien conduit (vitamine D, chélateurs du phosphore). Quelle est l'indication selon le document ?","Parathyroïdectomie tertiaire (indiquée en cas d'échec de traitement médical).","Le document le confirme.","Difficult"
"Un patient dialysé depuis 3 ans présente des douleurs osseuses, une PTH basse (15 pg/ml), une hypercalcémie modérée. Il est diabétique. Quel diagnostic évoquer ?","Ostéopathie adynamique (diabète et âge sont FDR, PTH basse, hypercalcémie possible). Biopsie osseuse pour confirmation.","Le document décrit l'ostéopathie adynamique.","Difficult"
"Un patient a une hémoglobine à 8,5 g/dl, une ferritinémie à 300 ng/ml, un coefficient de saturation à 25%. Quelle est la prise en charge selon le document ?","Stock martial correct (ferritine >200, saturation >20%). Démarrer les agents stimulants d'érythropoïèse (érythropoïétine) pour atteindre l'objectif d'hémoglobine (10 ou 11-12 selon comorbidités).","Le document donne les critères.","Difficult"
"Un patient sous érythropoïétine voit son hémoglobine monter de 8,5 à 12 g/dl en 3 semaines. Il se plaint de céphalées sévères et sa PA est à 180/100 mmHg. Quelle est la complication et comment la prévenir ?","Correction trop rapide de l'anémie → HTA sévère, risque thrombotique. Prévention : cibles plus basses (10-12 g/dl), augmentation progressive des doses.","Le document mentionne les cibles prudentes.","Difficult"
"Un patient en IRC a une kaliémie à 7,2 mmol/l avec ECG montrant des T pointues et un élargissement des QRS. Quel est le traitement le plus indiqué selon le document ?","Dialyse (30 minutes), car le potassium est rapidement éliminé. Le document indique ''Dialyse : 30mn dia tafidina ilay potassium, le plus indiqué''.","Difficult"
"Un patient en IRC a une hyperuricémie à 750 µmol/l asymptomatique. Faut-il traiter et pourquoi ?","Ne pas traiter. L'hyperuricémie asymptomatique ne doit pas être traitée sauf en cas de crise de goutte.","Le document le précise.","Difficult"
"Un patient sous IEC voit sa créatinine passer de 120 à 150 µmol/l (augmentation de 25%). Quelle est la conduite à tenir ?","Diminuer la dose, utiliser la dose optimale. Si augmentation >15% par rapport à la créatinine de base : diminuer la dose.","Le document le précise.","Difficult"
"Quelle est la différence fondamentale entre hémodialyse (suppléance) et greffe rénale (remplacement) concernant la fonction endocrinienne ?","Hémodialyse : ne remplace pas les fonctions endocriniennes (persistance de l'anémie, troubles phosphocalciques). Greffe : assure les fonctions endocriniennes (production d'EPO, de vitamine D active).","Le document distingue suppléance et remplacement.","Difficult"
"Pourquoi les patients insuffisants rénaux sont-ils immunodéprimés selon le document ?","Baisse de la réponse aux vaccinations. Ils deviennent de moins en moins sensibles aux vaccinations.","Le document l'explique.","Difficult"
"Quel est le mécanisme de l'acidose métabolique dans l'IRC ?","Défaut d'élimination de la charge acide et diminution de l'absorption de bicarbonates.","Le document l'explique.","Difficult"
"Quels sont les effets délétères de l'acidose métabolique chronique ?","Catabolisme protéique musculaire excessif (augmentation rapide de la créatinine), aggravation de la maladie rénale osseuse, majoration du risque d'hyperkaliémie.","Le document liste ces effets.","Difficult"
"Quelle est l'attitude thérapeutique en cas de syndrome urémique maltoléré ?","Le syndrome urémique maltoléré nécessite la mise en dialyse.","Le document le précise.","Difficult"
"Quels sont les facteurs de risque cardiovasculaire spécifiques à l'IRC liés au métabolisme phosphocalcique ?","Hyperphosphatémie (médiacalcose), hyperparathyroïdie secondaire, calcifications vasculaires (calcification en perle des parois vasculaires).","Le document les décrit.","Difficult"
"Pourquoi la calcémie est-elle corrigée dans l'IRC ?","Car l'hypoalbuminémie (fréquente dans l'IRC) fausse la mesure de la calcémie totale. La calcémie corrigée = calcémie mesurée + 0,02 x (40 - albumine).","Le document mentionne ''Calcémie corrigée normale''.","Difficult"
"Quel est le risque d'une phosphatémie >3 mmol/l dans l'IRC ?","Risque de calcification diffuse des vaisseaux.","Le document le précise.","Difficult"
"Quelle est la particularité de la prescription des BSRAA (IEC/ARA2) chez l'insuffisant rénal ?","Débuter à faible dose (quart de cp le soir) avec augmentation progressive toutes les semaines. Surveillance de la créatinine et du potassium.","Le document le détaille.","Difficult"
"Comment différencier une agression rénale aiguë d'une progression chronique de l'IRC ?","Toute élévation de la créatinine est une IRA jusqu'à preuve du contraire (recherche de stigmates de chronicité : atrophie rénale, anémie, hypocalcémie).","Le document le précise.","Difficult"
"Quels sont les trois types de fonction du rein et quelles sont les complications associées à leur altération ?","1) Épuration : accumulation de déchets azotés (urée, créatinine) → syndrome urémique. 2) Homéostasie : troubles hydro-électrolytiques (hyperK, acidose, hyponatrémie). 3) Endocrinienne : anémie (déficit EPO), troubles phosphocalciques (déficit vitamine D active).","Le document détaille ces complications.","Difficult"
"Pourquoi l'hypertrophie ventriculaire gauche (HVG) est-elle quasi-constante dans l'IRC ?","Secondaire à l'HTA chronique (post-charge augmentée) et à l'anémie (débit cardiaque augmenté, précharge augmentée).","Le document mentionne ''HVG secondaire à l'HTA et anémie''.","Difficult"
"Quel est le mécanisme de la calcification vasculaire dans l'IRC ?","Troubles minéraux et osseux : hyperphosphatémie, hyperparathyroïdie, déficit en vitamine D active, médiacalcose (calcification de la média).","Le document explique les TMO-MRC.","Difficult"
"Quelle est l'indication de la biopsie osseuse avant traitement par biphosphonates chez un insuffisant rénal ?","Car les biphosphonates peuvent aggraver une ostéopathie adynamique sous-jacente ; la biopsie osseuse permet de connaître le type d'atteinte osseuse.","Le document mentionne cette indication.","Difficult"
"Quelle est la particularité de l'ostéomalacie par rapport à l'ostéite fibreuse sur le plan biologique ?","Ostéomalacie : diminution de la 25-OH-vitamine D3 native, PTH variable mais souvent élevée. Ostéite fibreuse : hyperphosphatémie, hypocalcémie, PTH très élevée.","Le document les distingue.","Difficult"
"Pourquoi les patients insuffisants rénaux ont-ils une tendance hémorragique ?","Syndrome urémique : l'urée (6 Daltons, facilement diffusible) pénètre dans les muqueuses (gingivale → gingivorragie ; digestive → hémorragie digestive ; génitale → hémorragie génitale).","Le document l'explique.","Difficult"
"Quel est le mécanisme des crampes fréquentes dans l'IRC ?","Anomalies électrolytiques : dyskaliémie, hypocalcémie, hypomagnésémie.","Le document les mentionne.","Difficult"
