"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel signe ophtalmologique peut être associé au craniopharyngiome ?","Œdème papillaire, cécité","Rétinopathie","Cataracte","Glaucome","1","Document: 'signes ophtalmologiques (divers : œdème papillaire, cécité)'","Medium"
"Quel est le diagnostic différentiel d'un retard statural avec prise de poids concomitante ?","Hypothyroïdie","Déficit en GH","Retard simple de puberté","Syndrome de Turner","1","Document: 'RC staturale avec prise de poids concomitante : Hypothyroïdies'","Medium"
"Quel est le diagnostic différentiel d'un retard statural sans prise de poids concomitante ?","Déficit en hormone de croissance","Hypothyroïdie","Hypercorticisme","Maladie cœliaque","1","Document: 'RC staturale sans prise de poids concomitante : Déficit en hormone de croissance'","Medium"
"Quelle est la cause de l'hypercorticisme iatrogène ?","Corticothérapie orale prolongée","Tumeur hypophysaire","Adénome surrénalien","Syndrome de Cushing","1","Document: 'Hypercorticisme : Iatrogène : corticothérapie orale prolongée'","Medium"
"Quelle est la vitesse de croissance normale pendant la puberté ?","5-6 cm/an","7-9 cm/an","3-4 cm/an","10-12 cm/an","2","Document: 'Phase de croissance rapide au cours de la puberté (7-9cm par an)'","Easy"
"Quel est l'âge de la poussée de croissance pubertaire chez les filles ?","Non précisé","Variable","Environ 11-12 ans","Environ 13-14 ans","2","Document: non précisé, mais classique","Medium"
"Quel est le premier paramètre à s'infléchir dans les maladies chroniques sévères ?","Poids","Taille","Périmètre crânien","Âge osseux","1","Document: 'Retard pondéral isolé ou antérieur au retard statural : maladies chroniques sévères'","Medium"
"Quel est le signe clinique de l'hypothyroïdie acquise ?","Goitre","Exophtalmie","Tremblements","Palpitations","1","Document: 'Clinique : goitre'","Medium"
"Quel examen permet de visualiser un craniopharyngiome ?","Scanner et IRM hypothalamo-hypophysaire","Radiographie du crâne","Échographie transfontanellaire","TDM thoracique","1","Document: 'Imageries : scanner et IRM hypothalamo-hypophysaire'","Medium"
"Quel est le retentissement du syndrome de Turner sur la puberté ?","Insuffisance ovarienne, absence d'accélération de la croissance","Puberté précoce","Puberté normale","Virilisation","1","Document: 'Insuffisance ovarienne : absence d'accélération de la croissance à l'âge pubertaire'","Medium"
"Quel est le risque cardiovasculaire dans le syndrome de Turner ?","Cardiopathie","HTA","Aucun","Troubles du rythme","1","Document: 'Complications : cardiovasculaire'","Medium"
"Quel est le signe radiologique de la maturation osseuse dans l'hypothyroïdie ?","Maturation osseuse très retardée","Maturation osseuse accélérée","Âge osseux normal","Signes de rachitisme","1","Document: 'Maturation osseuse très retardée'","Difficult"
"Un enfant a une taille à -2,5 DS, une vitesse de croissance normale, des parents de petite taille. Quel diagnostic probable ?","Petite taille constitutionnelle","Déficit en GH","Hypothyroïdie","Maladie cœliaque","1","Document: 'Petite taille constitutionnelle ou idiopathique : fréquente, souvent mère ou père de petite taille'","Difficult"
"Un enfant de 2 ans a un retard statural avec un poids normal, une hypotonie, une constipation. Quel diagnostic suspecter ?","Hypothyroïdie","Déficit en GH","Maladie cœliaque","Syndrome de Turner","1","Document: 'Hypothyroïdies : RC staturale avec prise de poids concomitante'","Difficult"
"Quel est le traitement du retard de croissance par déficit en GH ?","Hormone de croissance","Supplémentation nutritionnelle","Corticoïdes","Lévothyroxine","1","Document: 'Traitement par hormone de croissance : Insuffisance en hormone de croissance'","Medium"
"Un enfant a un retard statural, un goitre, une fatigue. Quel bilan demander ?","TSH, T4","IGF-1","Cortisol","Caryotype","1","Document: 'TSH, T4' dans examens paracliniques","Medium"
"Quelle est la particularité de la taille cible génétique chez un enfant avec un retard de croissance ?","Elle doit être concordante à +/- 1,5 DS","Elle doit être inférieure de 2 DS","Elle n'a pas d'importance","Elle doit être supérieure de 2 DS","1","Document: 'Concordance (+/- 1,5 DS) avec la taille cible génétique'","Medium"
"Quel est le rôle de la ghréline ?","Stimule la sécrétion de GH","Inhibe la sécrétion de GH","Stimule l'IGF-1","Inhibe l'IGF-1","1","Document: 'Sécrétion stimulée par la GHRH (hypothalamique) et la ghréline (stomacale)'","Difficult"
"Un enfant de 10 ans a un retard statural, une absence de signes pubertaires, des antécédents familiaux de puberté tardive. Quel diagnostic ?","Retard simple de puberté","Déficit en GH","Hypothyroïdie","Syndrome de Turner","1","Document: 'Retard simple de puberté : Antécédents familiaux : retard pubertaire'","Medium"
"Quel est le signe rénal du syndrome de Turner ?","Rein en fer à cheval","Hydronéphrose","Rein polykystique","Hypoplasie rénale","1","Document: 'In utero : rein en fer à cheval'","Difficult"
"Quelle est la complication ORL du syndrome de Turner ?","Infections ORL répétées","Surdité de transmission","Otite séreuse","Aucune","1","Document: 'Enfance : infections ORL répétées'","Medium"
"Quel est le traitement du retard de croissance lié à un RCIU ?","Hormone de croissance","Nutrition parentérale","Corticothérapie","Transfusion","1","Document: 'Traitement par hormone de croissance : Déficit statural secondaire à un RCIU'","Medium"
"Quelle est la vitesse de croissance normale d'un nourrisson de 0 à 1 an ?","25 cm par an","15 cm par an","10 cm par an","20 cm par an","1","Document: Taille naissance 50 cm, 1 an 75 cm, soit +25 cm","Medium"
"Quelle est la valeur normale de l'âge osseux par rapport à l'âge chronologique dans une croissance normale ?","Âge chronologique = âge statural = âge osseux","Âge osseux < âge chronologique","Âge osseux > âge chronologique","Âge osseux non corrélé","1","Document: 'Age chronologique = âge statural = âge osseux'","Medium"
"Un enfant a une taille à -3 DS, un retard de maturation osseuse sévère, une prise de poids normale. Quel diagnostic ?","Déficit en GH","Hypothyroïdie","Maladie cœliaque","Syndrome de Turner","1","Document: 'Déficit en GH : infléchissement de la croissance staturale, maturation osseuse retardée'","Difficult"
"Quelle est la particularité de l'hypothyroïdie congénitale non traitée ?","Retard de croissance, retard de maturation osseuse, anomalie du développement neuropsychologique","Croissance normale","Retard de croissance isolé","Hyperactivité","1","Document: 'Évolution sévère sans traitement : retard de croissance, retard de maturation osseuse, anomalie du développement neuropsychologique'","Difficult"
"Quel est le bilan hormonal à demander devant un retard de croissance ?","TSH, T4, IGF-1, cortisol","NFS, CRP, ferritine","Ionogramme, urée, créatinine","Caryotype","1","Document: 'TSH, T4, IGF-1, cortisol' dans examens paracliniques","Medium"
"Quel est le rôle de la GH dans la croissance ?","Stimule la croissance linéaire via l'IGF-1","Stimule la prise de poids","Stimule la maturation osseuse","Stimule la puberté","1","Document: 'Génère au niveau du foie un facteur de croissance : IGF-1'","Medium"
