"question","answer","explanation","difficulty"
"Quels sont les trois examens paracliniques de première intention devant un retard de croissance ?","NFS, VS, CRP (syndrome inflammatoire) ; ionogramme, urée, créatinine ; ferritine ; TSH, T4, IGF-1, cortisol ; radiographie main gauche.","Document: 'Examens paracliniques'","Medium"
"Quelle est la différence entre un retard pondéral isolé et un retard statural prédominant ?","Retard pondéral isolé : ralentissement de la prise de poids antérieur à celui de la taille, oriente vers maladies chroniques (digestives, rénales, etc.). Retard statural prédominant : ralentissement statural antérieur ou concomitant, oriente vers causes endocriniennes.","Document: 'Retard pondéral isolé ou antérieur au retard statural ; Retard statural prédominant'","Medium"
"Citez 4 causes de retard pondéral isolé (maladies chroniques sévères).","1. Pathologies digestives (APLV, maladie cœliaque, mucoviscidose) ; 2. Pathologies rénales (IRC) ; 3. Pathologies cardiovasculaires et pulmonaires ; 4. Causes nutritionnelles (marasme, kwashiorkor) ; 5. Carence affective.","Document: 'ÉTIOLOGIES : Retard pondéral isolé'","Medium"
"Quels sont les signes de malabsorption à rechercher devant un retard de croissance ?","Anémie, carence martiale, ostéopénie.","Document: 'Signes de malabsorption : anémie, carence martiale, ostéopénie'","Medium"
"Quel est le bilan spécifique de la mucoviscidose ?","Test de la sueur.","Document: 'test de la sueur (spécifique à la mucoviscidose)'","Medium"
"Quelles sont les causes d'hypothyroïdie acquise ?","Thyroïdite de Hashimoto, tumeur hypothalamo-hypophysaire.","Document: 'Causes : Thyroïdite de Hashimoto ; Tumeur hypothalamo-hypophysaire'","Medium"
"Quels sont les signes cliniques de l'hypothyroïdie acquise ?","Goitre, autres signes frustres (fatigue, constipation, ralentissement).","Document: 'Clinique : goitre, autres signes frustres'","Medium"
"Quel est le traitement de l'hypothyroïdie congénitale ?","Lévothyroxine (non mentionné mais implicite).","Document: non détaillé","Medium"
"Quels sont les signes du craniopharyngiome ?","Retard de croissance (début après 4 ans), HTIC, signes ophtalmologiques (œdème papillaire, cécité), signes endocriniens (diabète insipide).","Document: 'Craniopharyngiome'","Medium"
"Quel est l'âge de début du déficit en GH congénital ?","Entre 0 et 3 ans (taille normale à la naissance, puis infléchissement).","Document: 'Infléchissement de la croissance staturale entre 0 et 3 ans'","Medium"
"Quelles sont les causes de déficit en GH secondaire ?","Tumeur hypothalamo-hypophysaire, irradiation intracrânienne, traumatisme crânien.","Document: 'Déficit en GH secondaire : Tumeur hypothalamo-hypophysaire ; Irradiation intracrânienne, traumatisme crânien'","Medium"
"Quels sont les critères du retard simple de puberté ?","Fréquent chez le garçon, antécédents familiaux de retard pubertaire, retard statural à l'adolescence, absence de pathologie endocrinienne.","Document: 'Retard simple de puberté'","Medium"
"Quels sont les signes du syndrome de Turner chez le nouveau-né ?","Nuque épaisse (in utero), lymphoedème des extrémités, PAG, cardiopathie, rein en fer à cheval.","Document: 'In utero : nuque épaisse, cardiopathie, retard de croissance, rein en fer à cheval ; Naissance : lymphoedème des extrémités, nouveau-né PAG'","Medium"
"Quels sont les signes du syndrome de Turner chez l'enfant ?","Ralentissement de la croissance, infections ORL répétées, intelligence normale, signes morphologiques (aspect trapu, cou court, implantation basse des cheveux et oreilles, thorax large).","Document: 'Enfance'","Medium"
"Quels sont les signes du syndrome de Turner chez l'adolescente ?","Absence d'accélération de la croissance, retard pubertaire, signes morphologiques.","Document: 'Adolescente'","Medium"
"Quels sont les signes du syndrome de Turner chez l'adulte ?","Petite taille, signes morphologiques, imberbisme et/ou aménorrhée et/ou infertilité, surdité de perception.","Document: 'Adulte'","Medium"
"Quel est l'examen de confirmation du syndrome de Turner ?","Caryotype standard ou étude du nombre du chromosome X par immunofluorescence.","Document: 'Confirmation du diagnostic'","Medium"
"Quelles sont les complications du syndrome de Turner ?","Cardiovasculaire, rénale, ORL, auto-immune.","Document: 'Complications'","Medium"
"Quelle est la définition d'un nouveau-né PAG (petit pour l'âge gestationnel) ?","Poids de naissance < 2500 g selon OMS, ou taille ou PN < -2DS pour l'âge gestationnel selon courbes AUDIPOG.","Document: 'PAG : nouveau-né de petit poids ou de petite taille pour son âge gestationnel ; OMS : poids de naissance (PN) < 2500 g ; Courbes AUDIPOG : taille ou PN < -2DS pour l'âge gestationnel'","Medium"
"Quel est le pronostic de la taille des enfants PAG ?","90% normalisent leur taille dans les 2 premières années ; 10% gardent un retard statural.","Document: '90% : normalisation de la taille dans les 2 premières années de la vie ; 10% : pas de rattrapage'","Medium"
"Quels sont les critères de la petite taille constitutionnelle ?","Vitesse de croissance régulière, âge osseux peu retardé ou en rapport avec l'âge chronologique, retard harmonieux isolé, sans malformation ni anomalie hormonale, parents souvent de petite taille.","Document: 'Petite taille constitutionnelle ou idiopathique'","Medium"
"Quels sont les traitements possibles d'un retard de croissance ?","Traitement de l'affection causale, prise en charge nutritionnelle, prise en charge psycho-sociale, traitement par hormone de croissance (RCIU, syndrome de Turner, déficit en GH).","Document: 'PRISE EN CHARGE'","Medium"
"Quelles sont les indications de l'hormone de croissance ?","Déficit statural secondaire à un RCIU, anomalies chromosomiques (syndrome de Turner), insuffisance en hormone de croissance.","Document: 'Traitement par hormone de croissance'","Medium"
"Un enfant de 2 ans a une taille à -3 DS, un poids normal, une hypotonie, une constipation. Quel diagnostic suspecter et quel bilan ?","Hypothyroïdie. Bilan : TSH, T4 libre, âge osseux, échographie thyroïdienne.","Document: 'Hypothyroïdies : RC staturale avec prise de poids concomitante'","Difficult"
"Un enfant de 6 ans a un retard statural, une vitesse de croissance régulière à 4 cm/an, des parents de petite taille (père 160 cm, mère 150 cm). Quel diagnostic et quelle attitude ?","Petite taille constitutionnelle. Attitude : rassurer, surveillance de la vitesse de croissance, pas de traitement.","Document: 'Petite taille constitutionnelle'","Difficult"
"Une adolescente de 14 ans a une taille à -2,5 DS, une absence de signes pubertaires, des antécédents familiaux de puberté tardive. Quel diagnostic ?","Retard simple de puberté (rare chez la fille mais possible). Bilan hormonal pour éliminer un syndrome de Turner.","Document: 'Retard simple de puberté : rare chez la fille'","Difficult"
"Un enfant de 8 ans a un retard statural, un goitre, une fatigue. Quel diagnostic et quel traitement ?","Hypothyroïdie acquise (thyroïdite de Hashimoto). Traitement : lévothyroxine.","Document: 'Hypothyroïdies acquises'","Difficult"
"Un enfant de 5 ans a un retard statural avec une cassure de la courbe de taille à 4 ans, des céphalées matinales, des vomissements. Quel diagnostic suspecter ?","Craniopharyngiome (tumeur suprasellaire). Bilan : IRM cérébrale, fond d'œil, dosage des hormones hypophysaires.","Document: 'Craniopharyngiome : Retard de croissance après 4 ans, HTIC'","Difficult"
"Un nourrisson de 9 mois a un retard de croissance, une diarrhée chronique, un abdomen ballonné. Quel diagnostic et quel bilan ?","Maladie cœliaque ou allergie aux protéines de lait de vache. Bilan : sérologie cœliaque (anti-transglutaminase), biopsie intestinale, éviction du gluten.","Document: 'Pathologies digestives'","Difficult"
"Un enfant de 3 ans a une taille à -2 DS, un poids à -3 DS, des infections ORL répétées, un aspect trapu, un cou court. Quel diagnostic ?","Syndrome de Turner (chez une fille). Bilan : caryotype.","Document: 'Syndrome de Turner : infections ORL répétées, aspect trapu, cou court'","Difficult"
"Un garçon de 12 ans a une taille à -2 DS, un poids normal, une absence de signes pubertaires, des antécédents familiaux de puberté tardive (père a eu sa poussée à 15 ans). Quel diagnostic ?","Retard simple de puberté. Surveillance, pas de traitement hormonal.","Document: 'Retard simple de puberté : fréquent chez le garçon, antécédents familiaux'","Difficult"
"Un enfant de 18 mois a un retard de croissance avec une hypotrophie à la naissance (PN 2100 g à 38 SA). Sa taille est à -2,5 DS. Quel diagnostic et quel traitement ?","RCIU avec PAG. Traitement : surveillance nutritionnelle, hormone de croissance si absence de rattrapage après 2 ans.","Document: 'RCIU ; 10% pas de rattrapage ; traitement par hormone de croissance'","Difficult"
"Quelle est la vitesse de croissance normale à l'adolescence ?","7-9 cm par an pendant la poussée pubertaire.","Document: 'Phase de croissance rapide au cours de la puberté (7-9cm par an)'","Easy"
"Quel est le rôle de l'IGF-1 dans le diagnostic du déficit en GH ?","Un taux bas d'IGF-1 oriente vers un déficit en GH.","Document: non détaillé mais logique","Medium"
"Quel est le traitement du retard de croissance par carence affective ?","Prise en charge psycho-sociale (retrait de l'enfant si nécessaire, soutien psychologique).","Document: 'Prise en charge psycho-sociale'","Medium"
"Quel est le risque d'une corticothérapie prolongée sur la croissance ?","Retard de croissance par hypercorticisme iatrogène.","Document: 'Hypercorticisme : Iatrogène : corticothérapie orale prolongée'","Medium"
"Quel est le signe radiologique de maturation osseuse dans l'hypothyroïdie ?","Âge osseux très retardé par rapport à l'âge chronologique.","Document: 'Maturation osseuse très retardée'","Medium"
"Quel est le signe radiologique de maturation osseuse dans le déficit en GH ?","Retard de maturation osseuse.","Document: non détaillé","Medium"
"Quel est le traitement du craniopharyngiome ?","Chirurgie, radiothérapie, traitement hormonal substitutif.","Document: non détaillé","Difficult"
"Quel est le pronostic de la taille dans le syndrome de Turner sous traitement ?","Amélioration de la taille finale (peut dépasser 142 cm) sous hormone de croissance.","Document: non détaillé","Difficult"
"Quel est l'âge de la poussée de croissance chez les garçons ?","Environ 13-14 ans (non précisé).","Document: non détaillé","Medium"
"Quel est l'âge de la poussée de croissance chez les filles ?","Environ 11-12 ans (non précisé).","Document: non détaillé","Medium"
"Quel est le premier signe de puberté chez les filles ?","Développement mammaire (stade Tanner).","Document: 'Développement mammaire' dans cotation de la puberté","Medium"
"Quel est le premier signe de puberté chez les garçons ?","Augmentation du volume testiculaire.","Document: non détaillé","Medium"
"Quel est l'intérêt de la radiographie de la main gauche ?","Déterminer l'âge osseux.","Document: 'Radiographie de la main gauche (face)'","Easy"
"Quel est le risque de l'absence de traitement de l'hypothyroïdie congénitale ?","Retard mental sévère et retard de croissance irréversible.","Document: 'anomalie du développement neuropsychologique'","Difficult"
