"question","answer","explanation","difficulty"
"Expliquez pourquoi un fond d’œil normal n’élimine pas une HTIC.","Parce que l’œdème papillaire met du temps à s’installer ; un examen précoce peut être normal.","Document : ''fond d'œil normal n'élimine pas une HTIC, car si fait tôt, l'œdème papillaire n'aurait pas eu le temps de s'installer''.","Medium"
"Quel est le risque de l’HTIC idiopathique non traitée ?","Neuropathie optique irréversible (cécité).","Risque.","Medium"
"Pourquoi les corticoïdes (HDC) ne sont-ils pas indiqués dans toutes les HTIC ?","Ils sont réservés aux HTIC d’origine tumorale (effet anti-œdémateux sur les tumeurs).","Document : ''HDC ... pour les HTIC d'origine tumorale''.","Medium"
"Quelle est la particularité des signes cliniques de l’HTIC chez le nourrisson par rapport à l’enfant plus grand ?","Chez le nourrisson, la fontanelle ouverte et les sutures non soudées permettent une expansion du crâne, donc les signes sont moins bruyants et mieux tolérés si l’installation est progressive.","Document : ''Sémiologie variable ... perméabilité de la fontanelle (symptômes moins bruyants)''.","Medium"
"Quels sont les signes visuels de gravité dans l’HTIC ?","Baisse de l’acuité visuelle (BAV), cécité, œdème papillaire sévère.","Diagnostic de gravité – Signes visuels.","Medium"
"Quel examen permet de mesurer la pression de perfusion cérébrale (PPC) ?","Mesure de la PIC, de la PAM (pression artérielle moyenne) et calcul de PPC = PAM – PIC.","Document : ''Mesure de la PIC, PAM et de la PPC''.","Medium"
"Dans l’HTIC, pourquoi faut-il éviter la compression jugulaire ?","Pour ne pas obstruer le retour veineux cérébral, ce qui augmenterait la PIC.","Document : ''Position neutre sans compression jugulaire''.","Medium"
"Quelle est la conduite à tenir en cas de fièvre chez un patient en HTIC ?","Baisser la température (antipyrétiques, moyens physiques) car la fièvre augmente le métabolisme cérébral et la PIC.","Document : ''Baisser la température si fièvre''.","Medium"
"Quels sont les examens d’imagerie à réaliser devant une suspicion d’HTIC ?","Radiographie du crâne (empreintes digitiformes), échographie transfontanellaire (si <6 mois), TDM, IRM, doppler transcrânien.","Examens paracliniques.","Medium"
"Quel est le principal diagnostic différentiel des vomissements en jet chez l’enfant ?","Une sténose hypertrophique du pylore (non citée) mais dans l’HTIC, ils sont associés à des céphalées. Le document ne donne pas de différentiel. Je réponds : l’HTIC doit être évoquée devant des vomissements en jet sans cause digestive.","Non explicite, mais logique.","Difficult"
"Pourquoi l’intubation est-elle parfois nécessaire dans le traitement de l’HTIC ?","Pour optimiser la ventilation, éviter l’hypercapnie et l’hypoxie qui augmentent la PIC.","Document : ''Optimisation de la ventilation (intubation)''.","Difficult"
"Quels sont les signes neurologiques focaux associés aux tumeurs de la fosse postérieure ?","Syndrome cérébelleux cinétique et statique, atteinte des voies longues, atteinte des nerfs crâniens.","Document.","Difficult"
"Quel est le mécanisme de l’HTIC dans l’hématome sous-dural ?","Accumulation de sang dans l’espace sous-dural, augmentant le volume intracrânien.","Non détaillé mais logique.","Difficult"
"Quelle est la dose et la voie d’administration du mannitol dans l’HTIC ?","0,5 à 1 g/kg en perfusion intraveineuse sur 15 à 20 minutes.","Document.","Difficult"
"Quelle est l’utilité du doppler transcrânien dans l’HTIC ?","Évaluer la vélocité du flux sanguin cérébral et détecter une vasospasme ou une augmentation de la PIC.","Document le cite, mais sans détail.","Difficult"
"Pourquoi la rapidité d’installation de l’HTIC est-elle un critère de gravité ?","Une installation rapide ne laisse pas le temps aux mécanismes compensateurs (fontanelle, sutures) de s’adapter, entraînant plus vite des engagements.","Document : ''Rapidité d'installation de l'HTIC'' dans diagnostic de gravité.","Difficult"
"Quel est le rôle de l’acétazolamide dans l’HTIC ?","Il diminue la production de LCR par inhibition de l’anhydrase carbonique, réduisant ainsi la PIC.","Mécanisme non détaillé, mais implicite.","Difficult"
"Quels sont les signes de souffrance du tronc cérébral lors de l’engagement ?","Troubles de la conscience, troubles végétatifs (variations tensionnelles, cardiaques, respiratoires), crises plaintives aiguës.","Document.","Difficult"
"Quelle est la différence entre l’HTIC du nourrisson et celle de l’enfant plus grand en termes de tolérance ?","Chez le nourrisson, la présence de fontanelle et sutures ouvertes permet une expansion crânienne, donc meilleure tolérance et signes plus tardifs.","Document : ''symptômes moins bruyants''.","Difficult"
"Quel est le traitement de première intention de l’HTIC d’origine tumorale ?","Corticoïdes (HDC) pour réduire l’œdème périlésionnel, puis traitement étiologique (chirurgie, chimiothérapie).","Document : ''HDC (corticoïde) : 50-150mg/j (pour les HTIC d'origine tumorale)''.","Difficult"
"Quelles sont les complications visuelles de l’HTIC chronique ?","Œdème papillaire évoluant vers une atrophie optique, baisse d’acuité visuelle, cécité.","Document : ''neuropathie optique irréversible''.","Difficult"
"En dehors des tumeurs, citez quatre autres causes d’HTIC chez l’enfant.","Abcès cérébral, hématome sous-dural, hydrocéphalie, craniosténose, HTIC idiopathique.","Étiologies.","Difficult"
