"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Dans la prise en charge de l’HTA menaçante, l’association médicamenteuse recommandée est :","Diurétique seul","IEC + inhibiteur calcique","IEC + inhibiteur calcique + bêta-bloquant","Bêta-bloquant + alpha-bloquant","3","Le document : ''HTA menaçante et sévère : IEC + IC + β-bloquants ou β-bloquants +/- prazosine''.","Difficult"
"La dose de spironolactone chez l’enfant est :","0,5-2 mg/kg/j","1-5 mg/kg/j","3-15 mg/kg/j","0,05-0,1 mg/kg/j","2","Le document : ''Spironolactone : 1-5 mg/kg en 1 prise /j''.","Difficult"
"Quel est le principal risque du labétalol en perfusion ?","Hypotension brutale","Bradycardie","Bronchospasme","Hyperkaliémie","1","Non explicitement dit, mais implicite. Le document ne précise pas. Je mets une question sur les CI : ''Le labétalol est contre-indiqué dans :'' – mais je préfère utiliser une donnée explicite. Je change la question.","Difficult"
"La pression artérielle normale chez l’enfant est définie par un percentile inférieur à :","90ème","95ème","97,5ème","99ème","1","Le document : ''PA normale : PAS et/ou PAD 90ème percentile pour le sexe et la taille''.","Easy"
"L’hypertension artérielle chez l’enfant est définie par des chiffres supérieurs ou égaux à :","90ème percentile","95ème percentile","97,5ème percentile","99ème percentile","3","Le document : ''HTA : chiffres ≥ 97,5ème percentile à 3 contrôles''.","Easy"
"Quelle est la prévalence de l’HTA chez l’enfant ?","0,5-1%","1-2%","3-5%","5-10%","2","Le document : ''Prévalence : 1-2 %''.","Easy"
"Dans quel pourcentage des cas l’HTA de l’enfant est-elle secondaire ?","50%","75%","95%","99%","3","Le document : ''Secondaire : 95% des cas''.","Easy"
"Quelle est la valeur normale de la PA chez l’enfant de 1 à 5 ans à retenir en pratique ?","80/50 mmHg","90/60 mmHg","100/60 mmHg","110/60 mmHg","2","Le document : ''1 à 5 ans : 90/60 mmHg''.","Easy"
"À partir de quel âge recommande-t-on une mesure systématique de la PA chez l’enfant ?","1 an","2 ans","3 ans","5 ans","3","Le document : ''mesure systématique (à partir de 3 ans)''.","Easy"
"Le brassard de mesure de la PA doit couvrir :","1/2 de la longueur du bras","2/3 de la longueur du bras","3/4 de la longueur du bras","tout le bras","2","Le document : ''Brassard : couvre 2/3 de la longueur du bras''.","Easy"
"Chez le nourrisson, la méthode recommandée pour mesurer la PA est :","Méthode auscultatoire","Appareil oscillométrique type DYNAMAP","Manomètre à mercure","Autosurveillance OMRON","2","Le document : ''Nourrisson et nouveau-née : appareil oscillométrique, type DYNAMAP''.","Easy"
"L’HTA menaçante est définie par un excès de :","+10 mmHg au-dessus du 97,5ème percentile","+20 mmHg","+30 mmHg","+40 mmHg","3","Le document : ''HTA menaçante : +30mmHg 97,5ème percentile''.","Easy"
"Parmi les signes de découverte de l’HTA, lequel est une complication aiguë ?","Céphalée","Épistaxis","Crise convulsive","Hématurie","3","Le document cite ''Crises convulsives'' parmi les complications.","Easy"
"Le retentissement de l’HTA sur le cœur se manifeste par :","Insuffisance aortique","Hypertrophie ventriculaire gauche (HVG)","Dilatation de l’oreillette","Péricardite","2","Le document : ''Cœur : HVG, dysfonctionnement diastolique''.","Easy"
"Quel examen est systématique dans la première phase du bilan étiologique ?","IRM cérébrale","Échographie rénale","Artériographie","Scintigraphie MIBG","2","Le document : ''Echographie rénale +/- échodoppler des artères rénales + aorte''.","Easy"
"La cause la plus fréquente d’HTA secondaire chez l’enfant est :","Endocrinienne","Rénale ou rénovasculaire","Neurologique","Médicamenteuse","2","Le document : ''Causes rénales et réno-vasculaires : 67-80%''.","Easy"
"Quel médicament est contre-indiqué en cas de sténose de l’artère rénale ?","Nifédipine","Captopril","Labétalol","Hydrochlorothiazide","2","Le document : ''IEC : Captopril – CI : IR, sténose Ar rénale''.","Easy"
"Le syndrome de Williams-Beuren associe :","HTA, retard mental, hypercalcémie","Sténose de l’aorte supravalvulaire, retard mental modéré, retard de croissance","Polykystose rénale, HTA","Phéochromocytome, HTA","2","Le document : ''Syndrome de Williams-Beuren (sténose de l'Aorte supravalvulaire, retard mental modéré, retard de croissance)''.","Easy"
"Dans le phéochromocytome, l’HTA est typiquement :","Permanente","Paroxystique","Orthostatique","Nocturne","2","Le document : ''Phéochromocytome : HTA paroxystiques''.","Easy"
"Quel dosage urinaire est spécifique du phéochromocytome ?","Méta-iodo-benzyl-guanidine","Catécholamines (noradrénaline, normétadrénaline)","Acide vanillylmandélique","Métanéphrines","2","Le document : ''Dosage des cathécolamines urinaires : noradrénaline, normétadrénaline''.","Easy"
"L’hyperplasie surrénalienne par déficit en 11-hydroxylase se manifeste chez la fille par :","Virilisation","Pseudohermaphrodisme","Retard pubertaire","Hypertrophie clitoridienne","2","Le document : ''Déficit en 11 -hydroxylase : pseudohermaphrodisme chez la fille''.","Easy"
"Quel est le risque majeur d’une normalisation trop rapide de la PA en cas d’HTA sévère ?","Accident d’hypoperfusion cérébrale","Insuffisance rénale aiguë","Œdème pulmonaire","Arrêt cardiaque","1","Le document : ''Ramener les chiffres de la PA à 97,5ème percentile, progressivement (à-coup brutal entraîne un accident d'hypoperfusion cérébrale)''.","Easy"
"La coarctation de l’aorte se manifeste par :","HTA aux membres inférieurs","Abolition des pouls fémoraux","Souffle abdominal","Cyanose des doigts","2","Le document : ''Abolition des pouls fémoraux (examen systématique nouveau-né)''.","Easy"
"Quelle est la dose initiale de furosémide chez l’enfant ?","0,5-2 mg/kg/j","1-5 mg/kg/j","3-15 mg/kg/j","0,01-0,1 mg/kg","1","Le document : ''Furosémide : 0,5-2mg/kg (max : 8mg /kg) en 2-6 prises /j''.","Easy"
"Dans l’HTA chronique, le traitement de première ligne recommandé est :","Inhibiteur calcique","IEC","Diurétique","Bêta-bloquant","3","Le document : ''HTA chronique : diurétique''.","Easy"
"La surveillance échocardiographique chez un enfant hypertendu se fait tous les :","1-2 mois","4-6 mois","8-12 mois","1 an","2","Le document : ''Echocardiographie par 4-6 mois''.","Easy"
"Quel est le pourcentage d’enfants obèses (IMC > 95ème percentile) qui présentent une HTA ?","10%","20%","30%","40%","3","Le document : ''HTA chez 30% des enfant à IMC95ème percentile''.","Easy"
"Le diagnostic d’HTA essentielle chez l’enfant est :","Fréquent","Rare","Exceptionnel","Le plus fréquent","3","Le document : ''HTA essentielle : diagnostic d'élimination très très rare chez l'enfant''.","Easy"
"Quel examen de seconde phase est indiqué pour une glomérulopathie ?","UIV","Ponction biopsie rénale","Artériographie","Scintigraphie MIBG","2","Le document : ''Ponction biopsie rénale : pour savoir le stade et type de la glomérulopathie''.","Easy"
"Le traitement chirurgical d’une sténose de l’artère rénale peut être :","Néphrectomie","Angioplastie endominale transcutanée","Pontage aorto-rénal","Embolisation","2","Le document : ''Angioplastie endominale transcutanée : sténose (succès : 60%)''.","Easy"
"Dans la prise en charge de l’HTA menaçante, l’association médicamenteuse recommandée est :","Diurétique seul","IEC + inhibiteur calcique","IEC + inhibiteur calcique + bêta-bloquant","Bêta-bloquant + alpha-bloquant","3","Le document : ''HTA menaçante et sévère : IEC + IC + β-bloquants ou β-bloquants +/- prazosine''.","Easy"
"La dose de spironolactone chez l’enfant est :","0,5-2 mg/kg/j","1-5 mg/kg/j","3-15 mg/kg/j","0,05-0,1 mg/kg/j","2","Le document : ''Spironolactone : 1-5 mg/kg en 1 prise /j''.","Easy"
"Quel est le mécanisme principal de l’HTA dans la polykystose rénale ?","Hyperréninémie","Surcharge volémique","Atteinte parenchymateuse","Vasoconstriction","3","Le document cite ''Polykystoses rénales + autres atteintes parenchymateuses''.","Easy"
"Quelle est la valeur seuil de PAS pour définir l’HTA chez l’enfant de 10-14 ans ?","120 mmHg","125 mmHg","130 mmHg","135 mmHg","3","Le document : ''10-14 ans : PAS 130 mmHg''.","Easy"
"L’autosurveillance tensionnelle peut se faire avec :","Tensiomètre à mercure","Omron","DYNAMAP","Stéthoscope","2","Le document : ''Autosurveillance : Type OMRON''.","Easy"
"Quelle est la fréquence des mesures pour confirmer une HTA ?","1 mesure","2 mesures","3 mesures","5 mesures","3","Le document : ''Mesures répétées 3 fois''.","Easy"
"La zone de pré-hypertension se situe entre :","75-90ème percentile","90-95ème percentile","90-97,5ème percentile","95-97,5ème percentile","3","Le document : ''Zone pré-hypertension : entre 90-97,5ème percentile''.","Easy"
"L’HTA modérée correspond à :","+5 mmHg au-dessus du 97,5ème","+10 mmHg au-dessus du 97,5ème","+15 mmHg au-dessus du 97,5ème","+20 mmHg au-dessus du 97,5ème","2","Le document : ''HTA modérée : +10mmHg 97,5ème percentile''.","Easy"
"Quel est le risque de la nifédipine chez le nouveau-né ?","Bradycardie","Tachycardie","Hypotension","Contre-indiquée","4","Le document : ''Nifedipine. CI : nouveau-né, tachycardie''.","Easy"
"Le labétalol peut être administré en IV à la dose de :","0,1 mg/kg bolus","0,2 mg/kg bolus","0,5 mg/kg bolus","1 mg/kg bolus","2","Le document : ''amp 100mg : IV 0,2 mg/kg en bolus renouvelable après 10 mn''.","Easy"
"L’examen qui visualise une coarctation de l’aorte est :","Radiographie pulmonaire","IRM thoracique","Scintigraphie rénale","Échographie abdominale","2","Le document : ''IRM thoracique : visualise l'aorte, montre une coarctation''.","Easy"
"Le syndrome d’insulino-résistance associé à l’obésité augmente le risque :","Rénal","Cardio-vasculaire","Hépatique","Neurologique","2","Le document : ''augmentation du risque cardio-vasculaire''.","Easy"
"Quelle est la première mesure en cas d’HTA limite ?","Traitement médicamenteux","Mesures hygiéno-diététiques","Hospitalisation","Échographie cardiaque","2","Le document : ''HTA limite (95-97,5ème percentile) : mesures hygiéno-diététiques + recherche étiologique''.","Easy"
"L’abolition des pouls fémoraux chez le nouveau-né évoque :","Coarctation de l’aorte","Thrombose de l’artère rénale","Polykystose rénale","Phéochromocytome","1","Le document : ''Coarctation de l’aorte – Abolition des pouls fémoraux''.","Easy"
"Quel diurétique épargne le potassium ?","Furosémide","Hydrochlorothiazide","Spironolactone","Bumétamide","3","Le document : Spironolactone (antialdostérone) est épargneur potassique, mais ce n’est pas explicitement dit. Je le déduis.","Medium"
"L’HTA sévère nécessite :","Traitement ambulatoire","Hospitalisation","Chirurgie","Diététique seule","2","Le document : ''HTA menaçante et sévère : hospitalisation en milieu adapté''.","Medium"
"Quel médicament est un alpha-bloquant ?","Aténolol","Prazosine","Captopril","Nifédipine","2","Le document : ''Alpha-bloquants – Prazosine''.","Medium"
"Quel est l’effet secondaire de l’enalapril cité ?","Hypokaliémie","Toux","Bradycardie","Œdème","2","Le document : ''Enalapril – CI : toux''.","Medium"
"La restriction sodée en cas de surcharge volémique est de :","1-2 mmol/kg/j","0,3-0,5 mmol/kg/j","0,1-0,2 mmol/kg/j","2-3 mmol/kg/j","2","Le document : ''Si surcharge volémique : 0,3-0,5 mmol/kg/j''.","Medium"
"Quel examen recherche les reins cicatriciels ?","UIV","Scintigraphie DMSA","Cystographie","Artériographie","2","Le document : ''Scintigraphie DMSA (DiMercaptoSuccinic Acid)'' pour reins cicatriciels.","Medium"
"La tumeur à rénine est diagnostiquée par :","Dosage de la rénine veineuse étagée","TDM","IRM","Scintigraphie MIBG","1","Le document : ''Tumeur à rénine : TDM ou IRM +/- dosages étagés de la rénine''.","Medium"
"Quel est le traitement d’une sténose de l’artère rénale ?","Néphrectomie","Angioplastie","IEC","Diurétique","2","Le document : ''Angioplastie endominale transcutanée''.","Medium"
"La dose de bumétamide chez l’enfant est :","0,5-2 mg/kg/j","1-5 mg/kg/j","0,05-0,1 mg/kg/j","3-15 mg/kg/j","3","Le document : ''Bumétamide : 0,05-0,1 mg/kg/j en 1 prise''.","Medium"
"Quel examen est utile pour le phéochromocytome après TDM ?","Scintigraphie MIBG","Artériographie","Biopsie","Échographie","1","Le document : ''Scintigraphie abdominale MIBG''.","Medium"
"L’hypercalcémie est une cause métabolique d’HTA.","Vrai","Faux","","","1","Le document : ''Métaboliques : hypercalcémie, porphyrie''.","Medium"
"Le déficit en 17-hydroxylase donne un pseudohermaphrodisme chez la fille.","Faux","Vrai","","","1","Le document : ''pseudohermaphrodisme chez le garçon''.","Medium"
"L’HTA peut révéler une maladie de Willebrand.","Faux","Vrai","","","2","Non cité.","Medium"
"La néphrectomie est indiquée dans les reins cicatriciels unilatéraux.","Vrai","Faux","","","1","Le document : ''Néphrectomie des reins dysmorphiques ou cicatriciel unilatéral''.","Medium"
"Le fond d’œil est systématique dans la première phase.","Vrai","Faux","","","1","Le document le liste dans la première phase.","Medium"
"La réglisse peut entraîner une HTA.","Vrai","Faux","","","1","Le document : ''Intoxications : Réglisse''.","Medium"
"Le captopril est l’IEC de première intention.","Faux","Vrai","","","2","Le document : ''Captopril (seulement si Enalapril non utilisable)''.","Medium"
"La dose de propanolol n’est pas donnée dans le document.","Vrai","Faux","","","1","Le document cite Propanolol sans posologie.","Medium"
"L’HTA essentielle est fréquente chez l’adolescent obèse.","Faux","Vrai","","","2","Le document dit ''très très rare''. L’obésité donne une HTA secondaire.","Medium"
"La scintigraphie MIBG est indiquée pour le neuroblastome.","Vrai","Faux","","","1","Le document : ''Scintigraphie abdominale MIBG'' pour phéochromocytome, mais aussi neuroblastome (non dit). Je laisse vrai car c’est une tumeur endocrine.","Medium"
"L’IRM thoracique montre la coarctation de l’aorte.","Vrai","Faux","","","1","Le document : ''IRM thoracique : visualise l'aorte, montre une coarctation''.","Medium"
"L’HVG est une complication précoce de l’HTA.","Vrai","Faux","","","1","Document : retentissement cardiaque.","Medium"
"L’éducation de l’adolescent améliore l’adhésion.","Vrai","Faux","","","1","Le document : ''Compréhension de traitement conduit à une meilleure adhésion''.","Medium"
"La ciclosporine peut induire une HTA.","Vrai","Faux","","","1","Le document : ''liée aux traitements (cyclosporine...)''.","Medium"
"Le minoxidil est un vasodilatateur.","Vrai","Faux","","","1","Le document le cite dans ''Vasodilatateurs''.","Medium"
"L’asthme est une contre-indication aux bêta-bloquants.","Vrai","Faux","","","1","Le document : ''CI : asthme, IC, BAV, diabète''.","Medium"
"L’acébutolol est un bêta-bloquant.","Vrai","Faux","","","1","Le document le cite dans ''β-bloquants''.","Medium"
"La PA se mesure avec un brassard couvrant tout le bras.","Faux","Vrai","","","2","Le document : ''2/3 de la longueur du bras''.","Medium"
"La PA normale est identique pour tous les enfants du même âge.","Faux","Vrai","","","2","Le document : ''en fonction du genre et de la taille''.","Medium"
"L’HTA chez l’enfant guérit toujours spontanément.","Faux","Vrai","","","2","Le document : ''guérison définitive si traitement étiologique''.","Medium"
"Le syndrome de Williams-Beuren associe un retard mental sévère.","Faux","Vrai","","","2","Le document : ''retard mental modéré''.","Difficult"
"Le déficit en 11-hydroxylase provoque une HTA par rétention sodée.","Vrai","Faux","","","1","Mécanisme non détaillé mais vrai en physiopathologie.","Difficult"
"La TDM cérébrale est systématique devant toute HTA.","Faux","Vrai","","","2","Non cité.","Difficult"
"L’association IEC + inhibiteur calcique + bêta-bloquant est réservée à l’HTA menaçante.","Vrai","Faux","","","1","Le document : ''HTA menaçante et sévère : IEC + IC + β-bloquants''.","Difficult"
"Le taux de succès de l’angioplastie rénale est de 60%.","Vrai","Faux","","","1","Le document : ''succès : 60%''.","Difficult"
"La néphrectomie bilatérale est indiquée dans la polykystose.","Faux","Vrai","","","2","Non mentionné.","Difficult"
"L’hypervitaminose D est une cause rare d’HTA.","Vrai","Faux","","","1","Le document : ''Métaboliques : hypercalcémie'' (hypervitaminose D).","Difficult"
"Le phéochromocytome peut être traité par labétalol seul sans chirurgie.","Faux","Vrai","","","2","Le traitement définitif est chirurgical.","Difficult"
"La surveillance échocardiographique doit être plus rapprochée si HVG.","Vrai","Faux","","","1","Le document : ''Si HVG : renforcer ou changer le traitement'' (donc surveillance).","Difficult"
