"question","answer","explanation","difficulty"
"Quelle est la particularité de l’HTA chez l’enfant obèse ?","L’obésité (IMC > 95ème percentile) est associée à une HTA chez 30% des enfants, avec un syndrome d’insulino-résistance et un risque cardiovasculaire accru.","Comorbidité.","Medium"
"Quels sont les deux déficits enzymatiques de l’hyperplasie surrénalienne cités comme causes d’HTA ?","Déficit en 11-hydroxylase (pseudohermaphrodisme chez la fille) et déficit en 17-hydroxylase (pseudohermaphrodisme chez le garçon).","Causes endocriniennes.","Difficult"
"Pourquoi la recherche d’une HTA est-elle importante chez un enfant ayant des antécédents d’infection urinaire récidivante ?","Car les infections urinaires répétées peuvent entraîner des reins cicatriciels, une cause fréquente d’HTA secondaire (3-30% des cas).","Étiologies – reins cicatriciels.","Difficult"
"Quelle est l’attitude en cas d’HVG persistante sous traitement ?","Renforcer ou changer le traitement.","Surveillance.","Medium"
"Quels sont les examens de seconde phase pour une suspicion d’atteinte rénovasculaire ?","Artériographie +/- scintigraphie au DMSA.","Document.","Medium"
"Quel est le traitement de référence du phéochromocytome ?","Exérèse chirurgicale de la tumeur surrénalienne, après préparation par labétalol ou prazosine.","Chirurgicaux et Indications.","Difficult"
"Quelle est la différence entre l’HTA modérée et l’HTA sévère selon le document ? (malgré l’ambiguïté)","Le document donne le même excès (+10 mmHg) pour les deux, mais la distinction peut reposer sur la présence de retentissement. Je réponds : l’HTA sévère nécessite une hospitalisation.","Interprétation.","Difficult"
"Quels sont les deux types d’intoxications non médicamenteuses pouvant provoquer une HTA ?","Mercure, plomb, réglisse (trois).","Causes rares – intoxications.","Medium"
"Quel est le but de l’éducation de l’adolescent hypertendu ?","Améliorer l’adhésion au traitement par la compréhension.","Surveillance.","Easy"
"Que recherche l’échocardiographie de surveillance tous les 4-6 mois ?","Une hypertrophie ventriculaire gauche (HVG). Si présente, adapter le traitement.","Surveillance.","Medium"
"Selon la conclusion, que faut-il toujours faire devant une HTA de l’enfant ?","S’acharner à trouver une cause, car l’étiologie est le plus souvent évidente.","Conclusion.","Easy"
"Quels sont les quatre objectifs principaux concernant l’HTA chez l’enfant selon le document ?","1. Décrire les techniques de prise de la PA et les chiffres normaux et d’HTA selon l’âge. 2. Citer les circonstances de découverte et les facteurs de risque. 3. Citer les complications. 4. Citer les étiologies. 5. Décrire la prise en charge.","Liste dans ''Objectifs : (QE)''.","Easy"
"Définissez la PA systolique et diastolique.","PAS : pression lorsque le cœur se contracte. PAD : pression lorsque le cœur se relâche.","Introduction.","Easy"
"Quels sont les trois niveaux de sévérité de l’HTA chez l’enfant (selon l’excès par rapport au 97,5ème percentile) ?","HTA modérée : +10 mmHg ; HTA sévère : +10 mmHg (identique ?) ; HTA menaçante : +30 mmHg. Le document présente une ambiguïté mais cite deux valeurs : +10 et +30.","Document.","Medium"
"Citez quatre circonstances de découverte de l’HTA chez l’enfant.","Asymptomatique (mesure systématique), céphalées, épistaxis récidivants, crise convulsive.","Circonstances de découverte.","Easy"
"Quels sont les facteurs de risque justifiant la mesure de la PA chez l’enfant de moins de 3 ans ?","Antécédent de prématurité ou RCIU, cardiopathie congénitale, infections urinaires récidivantes/hématurie/protéinurie, pathologie rénale connue, prise de certains médicaments, HTIC, surcharge pondérale, HTA familiale/AVC familial.","Liste dans ''Facteurs de risque''.","Medium"
"Donnez les valeurs normales de PA à retenir en pratique pour les tranches d’âge suivantes : avant 1 an, 1-5 ans, 5-10 ans, 10-14 ans.","Avant 1 an : 80/50 mmHg ; 1-5 ans : 90/60 mmHg ; 5-10 ans : 100/60 mmHg ; 10-14 ans : 110/60 mmHg.","Chiffres.","Easy"
"Quels sont les quatre organes cibles du retentissement de l’HTA ?","Vaisseaux cérébraux et périphériques, yeux (rétinopathie), reins (altération fonction glomérulaire, microalbuminurie), cœur (HVG, dysfonction diastolique).","Diagnostic de gravité.","Medium"
"Quels examens sont recommandés en première phase du bilan étiologique ?","Anamnèse, examen clinique, dosages sanguins (créatinine, ionogramme, acide urique, glucose, cholestérol, triglycérides), dosages urinaires (protéinurie/microalbuminurie), échographie rénale +/- échodoppler, +/- échographie cardiaque, fond d’œil, +/- rénine/aldostérone/catécholamines.","Première phase d'investigations.","Medium"
"Quelle est la place de la ponction biopsie rénale dans le bilan d’une HTA ?","Indiquée en seconde phase, en cas de suspicion de glomérulopathie, pour préciser le stade et le type.","Document : ''Ponction biopsie rénale : pour savoir le stade et type de la glomérulopathie''.","Medium"
"Quelles sont les trois grandes catégories de causes rénales d’HTA secondaire ?","Glomérulonéphropathies chroniques (30-40%), atteintes réno-vasculaires (8-12%), séquelles de SHU (6-14%), reins cicatriciels (3-30%), polykystoses (5-10%), tumeurs rénales, transplantation rénale.","Étiologies – causes rénales.","Medium"
"Quels sont les signes d’appel du phéochromocytome ?","HTA paroxystique, céphalées, sueurs, palpitations, +/- troubles vasomoteurs.","Document.","Medium"
"Expliquez le mécanisme de l’HTA dans la coarctation de l’aorte.","Obstruction de l’aorte thoracique entraînant une HTA en amont (membres supérieurs) et une hypotension ou abolition des pouls en aval (membres inférieurs).","Particularités nourrissons.","Medium"
"Quels sont les examens d’imagerie pour confirmer une coarctation de l’aorte ?","Radiographie thoracique (image en double bouton aortique), échocardiographie + doppler, IRM thoracique.","Document.","Medium"
"Citez trois médicaments antihypertenseurs de la classe des diurétiques avec leur posologie.","Furosémide : 0,5-2 mg/kg/j ; Spironolactone : 1-5 mg/kg/j ; Hydrochlorothiazide : 0,5-1 mg/kg/j.","Prise en charge – Médicaments.","Medium"
"Quelles sont les mesures hygiéno-diététiques recommandées dans l’HTA de l’enfant ?","Correction de la surcharge pondérale (réduction calories et graisses animales), modération des apports sodés (1-2 mmol/kg/j, voire 0,3-0,5 en cas de surcharge volémique), activités physiques régulières, abstention tabagique.","Moyens non médicamenteux.","Medium"
"Quelle est la conduite à tenir devant une HTA limite (95-97,5ème percentile) ?","Mesures hygiéno-diététiques + recherche étiologique, pas de traitement médicamenteux d’emblée.","Indications.","Medium"
"En cas de crise hypertensive menaçante, quels sont les objectifs thérapeutiques et les précautions ?","Ramener la PA progressivement au 97,5ème percentile pour éviter un accident d’hypoperfusion cérébrale. Hospitalisation en milieu adapté. Utilisation d’IEC, inhibiteurs calciques, bêta-bloquants, diurétiques si rétention.","Prise en charge.","Difficult"
"Quel est le risque de l’utilisation des sympathomimétiques (type gouttes nasales Otrivin) chez l’enfant ?","Ils peuvent induire une HTA iatrogène.","Document : ''Médicamenteuses : vasoconstricteurs (sympathomimétiques dans les gouttes nasales Otrivin*)''.","Difficult"
"Comment évolue l’HTA après traitement étiologique réussi ?","Guérison définitive.","Document : ''Évolution : guérison définitive si traitement étiologique''.","Medium"
"Quelle est la particularité de l’HTA chez l’enfant obèse ?","L’obésité (IMC > 95ème percentile) est associée à une HTA chez 30% des enfants, avec un syndrome d’insulino-résistance et un risque cardiovasculaire accru.","Comorbidité.","Medium"
"Quels sont les deux déficits enzymatiques de l’hyperplasie surrénalienne cités comme causes d’HTA ?","Déficit en 11-hydroxylase (pseudohermaphrodisme chez la fille) et déficit en 17-hydroxylase (pseudohermaphrodisme chez le garçon).","Causes endocriniennes.","Difficult"
"Pourquoi la recherche d’une HTA est-elle importante chez un enfant ayant des antécédents d’infection urinaire récidivante ?","Car les infections urinaires répétées peuvent entraîner des reins cicatriciels, une cause fréquente d’HTA secondaire (3-30% des cas).","Étiologies – reins cicatriciels.","Difficult"
"Quelle est l’attitude en cas d’HVG persistante sous traitement ?","Renforcer ou changer le traitement.","Surveillance.","Medium"
"Quels sont les examens de seconde phase pour une suspicion d’atteinte rénovasculaire ?","Artériographie +/- scintigraphie au DMSA.","Document.","Medium"
"Quel est le traitement de référence du phéochromocytome ?","Exérèse chirurgicale de la tumeur surrénalienne, après préparation par labétalol ou prazosine.","Chirurgicaux et Indications.","Difficult"
"Quelle est la différence entre l’HTA modérée et l’HTA sévère selon le document ? (malgré l’ambiguïté)","Le document donne le même excès (+10 mmHg) pour les deux, mais la distinction peut reposer sur la présence de retentissement. L’HTA sévère nécessite une hospitalisation.","Interprétation.","Difficult"
"Quels sont les deux types d’intoxications non médicamenteuses pouvant provoquer une HTA ?","Mercure, plomb, réglisse (trois).","Causes rares – intoxications.","Medium"
"Quel est le but de l’éducation de l’adolescent hypertendu ?","Améliorer l’adhésion au traitement par la compréhension.","Surveillance.","Easy"
"Que recherche l’échocardiographie de surveillance tous les 4-6 mois ?","Une hypertrophie ventriculaire gauche (HVG). Si présente, adapter le traitement.","Surveillance.","Medium"
"Selon la conclusion, que faut-il toujours faire devant une HTA de l’enfant ?","S’acharner à trouver une cause, car l’étiologie est le plus souvent évidente.","Conclusion.","Easy"
"Quelle est la valeur de la PAS normale pour un enfant de 5-10 ans ?","100 mmHg.","Chiffres.","Easy"
"Quelle est la valeur de la PAS définissant l’HTA chez un enfant de 1-5 ans ?","115 mmHg.","Chiffres.","Easy"
"Citez trois examens d’imagerie de seconde phase pour une tumeur à rénine.","TDM, IRM, dosages étagés de la rénine.","Document.","Medium"
"Quel est le traitement d’une HTA sévère avec rétention hydrosodée ?","Ajouter un diurétique.","Document : ''Diurétique si rétention hydrosodée''.","Medium"
"Quelle est la contre-indication des bêta-bloquants ?","Asthme, insuffisance cardiaque, bloc auriculo-ventriculaire, diabète.","Document.","Medium"
"Quel est le risque de l’hypoperfusion cérébrale en cas de baisse trop rapide de la PA ?","Accident vasculaire cérébral ischémique ou œdème cérébral.","Document.","Difficult"
"Quelle est la dose de perfusion de labétalol en continu ?","1 mg/kg/h (max 20 mg/kg/j).","Document.","Medium"
"Quel est le traitement de l’HTA du nouveau-né dans le cadre d’une coarctation ?","Chirurgie.","Document.","Medium"
"Quelle est la particularité de la sténose de l’artère rénale dans la neurofibromatose ?","C’est une cause d’atteinte rénovasculaire (Von Recklinghausen).","Document.","Difficult"
"Quel examen visualise la sténose des artères rénales proximales ?","Artériographie.","Document.","Medium"
"Quel est le but du traitement antihypertenseur chez l’enfant ?","Ramener la PA au 97,5ème percentile et éviter les complications sur les organes cibles.","Buts.","Easy"
"Quelle est la dose de l’hydrochlorothiazide ?","0,5-1 mg/kg/j en 1-2 prises.","Document.","Easy"
"Quelle est la dose de l’acébutolol ?","3-15 mg/kg en 2-3 prises/j.","Document.","Easy"
"Quel est le traitement de l’HTA dans la glomérulonéphrite aiguë ?","Diurétiques si surcharge, IEC après contrôle. Non détaillé.","Non dit, mais implicite.","Difficult"
"Quelle est la place de l’angioplastie rénale dans la dysplasie fibromusculaire ?","Traitement de choix avec 60% de succès.","Document.","Medium"
"Quel est le risque de la nifédipine chez le nouveau-né ?","Contre-indication absolue.","Document.","Easy"
"Quel est l’alpha-bloquant utilisé dans le phéochromocytome ?","Prazosine.","Document.","Medium"
"Quel est le traitement de l’HTA dans le syndrome de Williams-Beuren ?","Chirurgical si sténose aortique.","Document.","Difficult"
"Quelle est la fréquence de l’HTA dans la polykystose rénale ?","5-10% des causes.","Document.","Medium"
"Quel est le rôle du fond d’œil dans l’HTA ?","Rechercher une rétinopathie hypertensive (hémorragies, exsudats, œdème papillaire).","Document.","Medium"
"Quel est le traitement de l’encéphalopathie hypertensive ?","Urgence : nicardipine IV, labétalol, diurétiques.","Document (non détaillé mais implicite).","Difficult"
"Quelle est la dose de bumétamide ?","0,05-0,1 mg/kg/j en 1 prise.","Document.","Easy"
"Quel est le risque de la spironolactone ?","Hyperkaliémie (non dit, mais connu).","Non documenté.","Medium"
"Quel est le traitement de l’HTA post-transplantation rénale ?","IEC, inhibiteurs calciques, diurétiques.","Document.","Medium"
"Quel est le mécanisme de l’HTA dans la sténose de l’artère rénale ?","Hyperréninémie.","Document.","Medium"
"Quel est l’examen de référence pour le diagnostic de sténose de l’artère rénale ?","Artériographie.","Document.","Medium"
"Quel est le traitement de l’HTA dans la maladie de Takayasu ?","Corticoïdes + angioplastie.","Document.","Difficult"
"Quelle est la particularité de l’HTA dans le neuroblastome ?","Sécrétion de catécholamines.","Document.","Medium"
"Quel est le bilan de première intention devant une HTA sévère ?","Hospitalisation, bilan rénal, échographie rénale, fond d’œil, ECG.","Document.","Medium"
"Quelle est la conduite à tenir devant une HTA asymptomatique découverte fortuitement ?","Confirmer par 3 mesures, puis bilan étiologique.","Document.","Easy"
"Quelle est la prévention de l’HTA chez l’enfant ?","Mesures hygiéno-diététiques, lutte contre l’obésité, activité physique.","Document.","Easy"
"Quelle est la valeur de la PA chez un enfant de 1 an ?","80/50 mmHg.","Document.","Easy"
"Quel est le risque de l’obésité sur la PA ?","HTA chez 30% des obèses.","Document.","Easy"
"Quel est le traitement de première intention de l’HTA modérée ?","Inhibiteur calcique, IEC, bêta-bloquant.","Document.","Medium"
"Quelle est la différence entre l’HTA essentielle et secondaire ?","La seconde a une cause identifiable, la première non.","Document.","Easy"
"Quel est l’examen clé pour le diagnostic de phéochromocytome ?","Dosage des catécholamines urinaires.","Document.","Medium"
"Quel est le traitement de l’HTA dans la maladie de Cushing ?","Traitement de la cause.","Non cité.","Difficult"
"Quelle est l’attitude devant une HTA résistante au traitement ?","Rechercher une cause secondaire, augmenter les doses, associer un diurétique.","Document (implicite).","Difficult"
