"question","answer","explanation","difficulty"
"Expliquez la différence entre hernie hiatale et reflux gastro-œsophagien.","La hernie hiatale est un phénomène anatomopathologique correspondant au passage d''une partie de l''estomac dans le thorax à travers l''orifice hiatale. Le reflux gastro-œsophagien (RGO) est un phénomène physiopathologique correspondant au passage permanent ou intermittent d''une partie du contenu gastrique dans l''œsophage à travers le cardia.","Le document définit clairement les deux entités.","Easy"
"Quels sont les trois types de complications du RGO chez le nourrisson mentionnées dans le document ?","1) Complications sévères : œsophagite ; 2) Complications inattendues : laryngites à répétition ; 3) Troubles du sommeil.","Le document : ""son expression clinique s''étend des régurgitations les plus banales ... aux complications les plus sévères (œsophagite) ou inattendues (laryngites à répétition, troubles du sommeil)"".","Easy"
"À partir de quel âge le RGO physiologique diminue-t-il significativement ?","La plupart des régurgitations simples disparaissent spontanément avant 5-6 mois, parfois jusqu''à 9 mois, exceptionnellement un an.","Le document : ""Régurgitations simples : Evolution : disparition spontanée avant 5-6 mois, parfois 9 mois, exceptionnellement un an"".","Easy"
"Citez les deux mécanismes de l'incompétence de la jonction œso-gastrique dans le RGO pathologique.","1) Relaxations transitoires et inappropriées du sphincter inférieur de l''œsophage (SIO) en dehors de la déglutition ; 2) Hypotonic permanente du SIO.","Le document : ""RGO pathologique : Relaxations transitoires et inappropriée du SIO, en dehors de la déglutition, soit à une hypotonie permanente du SIO"".","Easy"
"Quelle est la différence entre la dompéridone et le cisapride en termes de conditions de prescription ?","La dompéridone est utilisée en première intention sans restriction particulière. Le cisapride a une restriction de prescription médicale hospitalière et nécessite une vérification de l''espace QT à l''ECG et de la kaliémie.","Le document précise ces conditions pour le cisapride.","Easy"
"Expliquez le rôle de l'endoscopie œsophagienne dans la prise en charge du RGO.","L''endoscopie œsophagienne permet le diagnostic de l''œsophagite. Son avantage majeur est qu''elle permet d''attribuer formellement l''agitation de l''enfant à l''œsophagite. Son inconvénient est qu''elle est très invasive et non physiologique (anesthésie générale et œsophagoscopie).","Le document : ""Diag de l'oesophagite"" ; ""Avantages : permet d'attribuer formellement l'agitation de l'enfant à l'oesophagite"" ; ""Inconvénient : invasif et non physiologique (AG et CE)"".","Easy"
"Quels sont les avantages et inconvénients de la pHmétrie œsophagienne ?","Avantages : applicable à tout âge, peu invasive, complète l''imagerie, précise la concordance entre les épisodes de reflux acide et la symptomatologie (troubles du sommeil). Inconvénients : n''explore que les reflux acides (estomac vide), nécessite la plupart du temps une hospitalisation.","Le document liste ces éléments.","Easy"
"Quelle est la conduite à tenir pour l'administration de l'oméprazole chez le nourrisson ?","L''oméprazole est dosé à 1 mg/kg/24h en une prise quotidienne vespérale. Il n''existe pas de présentation adaptée au nourrisson ; il faut ouvrir une gélule à 10 mg. L''AMM n''est valable qu''à partir de 1 an.","Le document : ""Omeprazole : 1mg/kg/24h, 1 prise quotidienne vespérale, pas de présentation adaptée au nourrisson : ouvrir la gélule à 10mg, AMM à partir de 1 an"".","Easy"
"Expliquez le lien entre RGO et allergie alimentaire selon le document.","Le document mentionne l''intolérance aux protéines du lait de vache (IPLV) qui se manifeste par des vomissements ou régurgitations, une cassure pondérale puis staturale. Certaines poussées de RGO pourraient être déclenchées par une IPLV. Inversement, il n''est pas exclu que le RGO puisse être un facteur de sensibilisation aux protéines du lait de vache.","Le document : ""RGO et allergie alimentaire : Intolérance aux protéines du lait de vache ... Certaines poussées de RGO pourraient être déclenchées par une IPLV. Il n'est pas exclu que le RGO pourrait être un facteur de sensibilisation aux PLV."","Medium"
"Comparez l'échographie post-prandiale et le TOGD dans l'exploration du RGO.","Tous deux explorent le RGO à estomac plein, sont limités dans le temps (30 minutes), ont une fiabilité incertaine avant 4 à 5 mois, nécessitent un observateur expérimenté et sont peu invasifs. Le TOGD visualise en plus la cinétique œsophagienne et la vidange gastrique, alors que l''échographie visualise le cardia et quantifie les reflux.","Le document décrit les deux examens avec des similitudes et différences.","Medium"
"Pourquoi le cisapride nécessite-t-il une surveillance de l'espace QT et de la kaliémie ?","Le cisapride peut allonger l''espace QT, exposant à un risque de torsades de pointes. La kaliémie doit être vérifiée car une hypokaliémie favorise également l''allongement de l''espace QT. Le document impose ces vérifications avant prescription.","Raisonnement basé sur les précautions mentionnées dans le document.","Medium"
"Quels sont les mécanismes par lesquels le spasme pylorique peut aggraver un RGO ?","Le spasme pylorique augmente le gradient de pression gastro-œsophagienne, ce qui favorise la remontée du contenu gastrique vers l''œsophage.","Le document : ""Le spasme pylorique, peut, chez certains patients, créer ou aggraver un RGO par augmentation du gradient de pression gastro-œsophagienne"".","Medium"
"Expliquez l'intérêt de la manométrie œsophagienne par rapport aux autres examens.","La manométrie œsophagienne explore la dynamique de l''œsophage, en particulier le fonctionnement du couple SIO-SSO (sphincter inférieur et sphincter supérieur de l''œsophage). Elle permet de mettre en évidence des asynchronismes œsophagiens qui peuvent nécessiter des traitements antispasmodiques. Elle est brève et peu invasive.","Le document décrit ces spécificités.","Medium"
"Quels sont les différents types de formes cliniques du RGO et leurs manifestations principales ?","1) Formes digestives : régurgitations simples (disparition spontanée avant 5-6 mois) et œsophagite. 2) Formes neurologiques : malaise grave non obstructif avec apnée, bradycardie, pâleur simulant une mort subite manquée. 3) Formes respiratoires : asthme, pneumonie récidivante, toux nocturne. 4) Formes ORL : stridor.","Le document liste ces formes.","Medium"
"Quelle est la stratégie thérapeutique médicamenteuse du RGO selon le document ?","En première intention : mesures hygiéno-diététiques (posture proclive dorsale, fractionnement, épaississement du lait). Médicamenteux : prokinétiques (dompéridone en première intention, cisapride en milieu hospitalier sous contrôle ECG). Antisécrétoires : antihistaminiques H2 (ranitidine) ou IPP (oméprazole, esoméprazole) pour les formes plus sévères. Pansements œsophagiens après repas. Antispasmodiques en indications rares.","Synthèse du chapitre ""Moyens thérapeutiques"".","Medium"
"Pourquoi dit-on que le RGO est ""d'une extrême fréquence chez le nourrisson"" et que son diagnostic est ""+/- difficile"" ?","Le RGO est extrêmement fréquent car avant 1 an, 50% des nourrissons présentent des régurgitations, et à 1 mois, 9/10 ont un RGO à l''écho. Cependant, le diagnostic est difficile car il faut distinguer le RGO physiologique (très fréquent, bénin) du RGO pathologique (1/300 avant 1 an) qui peut entraîner des complications. De plus, les examens ont des limites (fiabilité incertaine avant 4-5 mois).","Le document donne les chiffres de fréquence et mentionne ""Diagnostic +/- difficile"".","Medium"
"Un enfant de 3 mois présente des régurgitations abondantes, un refus alimentaire et une stagnation pondérale. La pHmétrie montre des reflux acides. Quel traitement médical de première ligne proposez-vous selon le document ?","Selon le document, on commence par les mesures hygiéno-diététiques (posture proclive dorsale, fractionnement, épaississement du lait). En première intention médicamenteuse : dompéridone (0,75 mg/kg/24h). Si inefficace ou en présence d'œsophagite, ajout d'un antisécrétoire comme la ranitidine ou un IPP (oméprazole 1 mg/kg/24h, mais hors AMM avant 1 an).","Le document : Dompéridone en première intention.","Difficult"
"Expliquez les circonstances dans lesquelles la prescription de cisapride est justifiée et les précautions associées.","Le cisapride est réservé à une prescription médicale hospitalière. Il est indiqué en deuxième intention après échec de la dompéridone ou dans des formes sévères. Avant prescription, il faut vérifier l''espace QT à l''ECG et la kaliémie. La dose est de 0,80 mg/kg/24h sans dépasser 40 mg/24h.","Le document : restrictions et précautions.","Difficult"
"Un nourrisson de 5 mois a une toux nocturne chronique et des épisodes de stridor. Aucun signe digestif franc. Quel diagnostic doit être évoqué et quel examen complémentaire serait le plus utile pour objectiver le lien avec le RGO ?","Il faut évoquer des formes respiratoires (toux nocturne) et ORL (stridor) de RGO. L''examen le plus utile est la pHmétrie œsophagienne, car elle précise la concordance entre les épisodes de reflux acide et la symptomatologie (troubles du sommeil, mais aussi possiblement toux). L''endoscopie pourrait objectiver une œsophagite, mais la pHmétrie est moins invasive.","Le document : formes respiratoires (toux nocturne) et ORL (stridor) ; pHmétrie : ""précise la concordance entre les épisodes de reflux acide et la symptomatologie"".","Difficult"
"Un patient avec RGO sévère ne répond pas au traitement médical bien conduit. Quelle option chirurgicale est proposée et quels sont ses avantages actuels ?","L''option chirurgicale est la fundoplicature de Nissen. Actuellement, elle est réalisée par coelioscopie sous péridurale, ce qui permet des suites écourtées et beaucoup plus simples qu''auparavant.","Le document : ""Fundoplicature de Nissen. Réalisée actuellement par coelioscopie, sous péridurale, suites écourtées et beaucoup plus simple qu'auparavant"".","Difficult"
"Quelles sont les limites respectives de l'échographie post-prandiale, du TOGD et de la pHmétrie dans l'exploration du RGO ?","Échographie et TOGD : n''explorent que les RGO à estomac plein, limités à 30 min, fiabilité incertaine avant 4-5 mois. pHmétrie : n''explore que les reflux acides (estomac vide), nécessite hospitalisation. Aucun des trois n''explore les reflux non acides de façon satisfaisante.","Synthèse des inconvénients mentionnés.","Difficult"
"Un nourrisson de 6 semaines présente des malaises avec apnée et bradycardie. Le RGO est suspecté. Pourquoi ne peut-on pas affirmer formellement le diagnostic par les examens d''imagerie classiques à cet âge ?","Car avant 4 à 5 mois, l''échographie post-prandiale et le TOGD ont une fiabilité incertaine. De plus, la pHmétrie n''explore que les reflux acides, alors que les malaises pourraient être liés à des reflux non acides. L''endoscopie est invasive et non physiologique. Le diagnostic repose sur la clinique et l''élimination d''autres causes.","Le document : fiabilité incertaine avant 4-5 mois pour écho et TOGD ; pHmétrie limitée aux reflux acides.","Difficult"
"Expliquez le raisonnement clinique qui permet de distinguer un RGO physiologique d''un RGO pathologique chez un nourrisson de 3 mois.","Le RGO physiologique est très fréquent (50% avant 1 an), se manifeste par des régurgitations simples, sans retentissement sur la croissance, sans complications (œsophagite, troubles respiratoires, malaises). Il disparaît spontanément avant 5-6 mois. Le RGO pathologique est plus rare (1/300 avant 1 an), s''accompagne de complications : œsophagite (agitation, refus alimentaire), cassure pondérale, formes neurologiques (apnée, bradycardie), respiratoires (toux, asthme), ORL (stridor), ou nécessite un traitement spécifique.","Synthèse des données épidémiologiques et cliniques du document.","Difficult"
