"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Qu''est-ce qu''une hernie hiatale ?","Passage d''une partie de l''estomac dans le thorax","Reflux du contenu gastrique dans l''œsophage","Inflammation de l''œsophage","Malformation du pylore","1","Le document : ""Hernie hiatale : passage d''une partie de l''estomac dans le thorax à travers l''orifice hiatale"".","Easy"
"Qu''est-ce que le reflux gastro-œsophagien (RGO) ?","Passage d''une partie de l''estomac dans le thorax","Passage permanent ou intermittent d''une partie du contenu gastrique dans l''œsophage","Inflammation de la muqueuse gastrique","Vidange gastrique accélérée","2","Le document : ""Reflux gastro-œsophagien (RGO) : passage permanente ou intermittente d''une partie du contenu gastrique dans l''œsophage"".","Easy"
"Quelle est la fréquence du RGO non compliqué chez le prématuré ?","1 à 2 fois par heure","3 à 5 fois par heure","6 à 8 fois par heure","Plus de 10 fois par heure","2","Le document : ""RGO non compliqué : 3 à 5 fois par heure chez le prématuré"".","Easy"
"À 1 mois, quel pourcentage de nourrissons présente un RGO à l''écho symptomatique ?","5 sur 10","7 sur 10","9 sur 10","Tous","3","Le document : ""A 1 mois, écho symptomatique le retrouve sur 9 nourrissons sur 10"".","Easy"
"Avant 1 an, quel est le pourcentage de nourrissons présentant des régurgitations ?","25%","50%","75%","90%","2","Le document : ""Avant 1 an : 50% des nourrissons présentent des régurgitations"".","Easy"
"Quelle est la fréquence du RGO pathologique avant 1 an ?","1 nourrisson pour 100","1 nourrisson pour 300","1 nourrisson pour 500","1 nourrisson pour 1000","2","Le document : ""RGO pathologique : avant 1 an : 1 nourrisson pour 300"".","Easy"
"Entre 1 an et 5 ans, quel pourcentage d''enfants présente un RGO pathologique ?","2%","5%","8%","12%","3","Le document : ""Entre 1 an et 5 ans : 8%"".","Easy"
"Quel est le gène responsable des formes sévères de RGO chez l''enfant et sa localisation ?","GERD1 sur chromosome 13q14","GERD2 sur chromosome 1q21","GERD3 sur chromosome 17p12","GERD4 sur chromosome 9q34","1","Le document : ""1 gène responsable de forme sévère chez l''enfant : GERD 1 localisé sur le Chromosome 13q14"".","Easy"
"Quelles sont les deux sécrétions gastriques les plus agressives pour la muqueuse œsophagienne ?","La bile et le suc pancréatique","L''acidité et la pepsine","Le mucus et le bicarbonate","Les enzymes amylase et lipase","2","Le document : ""La muqueuse œsophagienne tolère très mal deux sécrétions gastriques : l''acidité et la pepsine"".","Easy"
"Quelle est la première intention médicamenteuse prokinétique proposée dans le RGO ?","Cisapride","Dompéridone","Oméprazole","Ranitidine","2","Le document : ""Dompéridone (Motilium, Péridys) ... en première intention"".","Easy"
"Quelle est la posologie de la dompéridone chez l''enfant ?","0,75 mg/kg/24h","1,5 mg/kg/24h","0,5 mg/kg/24h","1 mg/kg/24h","1","Le document : ""Dompéridone ... 0,75 mg/kg/24h = 0,75 ml/kg/24h"".","Easy"
"Quelle est l''efficacité déclarée de la dompéridone ?","30%","40%","50%","60%","3","Le document : ""Efficacité : 50%"".","Easy"
"Quel est le traitement chirurgical du RGO ?","Gastrectomie","Fundoplicature de Nissen","Dérivation biliaire","Pyloroplastie","2","Le document : ""Traitement chirurgical : Fundoplicature de Nissen"".","Easy"
"Comment est réalisée actuellement la fundoplicature de Nissen ?","Par laparotomie","Par coelioscopie sous péridurale","Par endoscopie","Par radiologie interventionnelle","2","Le document : ""Réalisée actuellement par coelioscopie, sous péridurale"".","Easy"
"Quelle forme clinique de RGO peut simuler un accès de mort subite manquée ?","Forme respiratoire","Forme neurologique","Forme ORL","Œsophagite","2","Le document : ""Formes neurologiques : malaise grave ... apnée, bradycardie, pâleur, simulant un accès de 'mort subite manquée'"".","Easy"
"Quelle est la forme ORL du RGO ?","Asthme","Stridor","Pneumonie récidivante","Toux nocturne","2","Le document : ""Formes ORL : Stridor"".","Easy"
"Quel examen explore le RGO à estomac plein et nécessite un examinateur expérimenté ?","pHmétrie","Échographie post-prandiale","Manométrie","Endoscopie","2","Le document : ""L''échographie post-prandiale ... Explore le RGO à estomac plein ... demande un examinateur expérimenté"".","Medium"
"Quelle est la limite de l''échographie post-prandiale en termes d''âge ?","Fiabilité incertaine avant 1 mois","Fiabilité incertaine avant 4 à 5 mois","Non réalisable avant 6 mois","Réalisable seulement après 1 an","2","Le document : ""Fiabilité incertaine avant 4 à 5 mois"".","Medium"
"Quel examen visualise la cinétique œsophagienne et la vidange gastrique ?","Échographie post-prandiale","Radio du TOGD","pHmétrie","Manométrie","2","Le document : ""Radio du TOGD : Visualise ... cinétique oesophagienne, vidange gastrique"".","Medium"
"Quel est l''avantage spécifique de l''endoscopie œsophagienne par rapport aux autres examens ?","Elle est non invasive","Elle permet d''attribuer formellement l''agitation de l''enfant à l''œsophagite","Elle explore les reflux acides","Elle mesure la pression du SIO","2","Le document : ""Endoscopie oesophagienne ... Avantages : permet d''attribuer formellement l''agitation de l''enfant à l''oesophagite"".","Medium"
"Quel est l''inconvénient majeur de la pHmétrie œsophagienne ?","Elle est très invasive","Elle n''explore que les reflux acides (estomac vide)","Elle ne peut être réalisée chez le nourrisson","Elle dure moins de 1 heure","2","Le document : ""Inconvénients : n''explore que les reflux acides (estomac vide)"".","Medium"
"Quelle technique permet d''explorer le fonctionnement du couple SIO-SSO ?","pHmétrie","Manométrie œsophagienne","Échographie post-prandiale","TOGD","2","Le document : ""La manométrie œsophagienne : Permet d''explorer la dynamique de l''œsophage (en particulier le fonctionnement du couple SIO-SSO)"".","Medium"
"Quelle mesure hygiéno-diététique est recommandée pour la posture ?","Proclive ventrale","Proclive dorsale","Décubitus latéral gauche","Position assise","2","Le document : ""Posture : proclive dorsale"".","Medium"
"Quel est l''effet du spasme pylorique sur le RGO ?","Il diminue le RGO","Il crée ou aggrave un RGO par augmentation du gradient de pression gastro-œsophagienne","Il n''a aucun effet","Il augmente la vidange gastrique","2","Le document : ""Le spasme pylorique, peut, chez certains patients, créer ou aggraver un RGO par augmentation du gradient de pression gastro-œsophagienne"".","Medium"
"Quelle est la posologie de la ranitidine chez l''enfant ?","1-2 mg/kg/24h","3-6 mg/kg/24h en deux prises","0,75 mg/kg/24h","1 mg/kg/24h en une prise","2","Le document : ""Ranitidine ... 3mg à 6mg/kg/24h en deux prises quotidiennes"".","Medium"
"Quelle est la posologie de l''oméprazole dans le RGO ?","0,5 mg/kg/24h","1 mg/kg/24h","2 mg/kg/24h","0,75 mg/kg/24h","2","Le document : ""Omeprazole : 1mg/kg/24h"".","Medium"
"À partir de quel âge l''oméprazole a-t-il une AMM ?","Dès la naissance","À partir de 1 an","À partir de 2 ans","À partir de 6 mois","2","Le document : ""AMM à partir de 1 an"".","Medium"
"Quelle est la durée typique de traitement par IPP jugée très efficace ?","1 à 3 jours","7 jours","15 jours à 1 mois","2 à 3 mois","3","Le document : ""15 jours à 1 mois, très efficace"".","Medium"
"Quelle est l''évolution typique des régurgitations simples ?","Disparition spontanée avant 5-6 mois","Disparition après 2 ans","Aggravation progressive","Nécessité d''une chirurgie constante","1","Le document : ""Régurgitations simples : Evolution : disparition spontanée avant 5-6 mois, parfois 9 mois, exceptionnellement un an"".","Medium"
"Quelle forme respiratoire du RGO est mentionnée ?","Bronchiolite","Asthme","Pneumopathie interstitielle","Emphysème","2","Le document : ""Formes respiratoires : Asthme, pneumonie récidivante, toux nocturne"".","Medium"
"Le cisapride nécessite quelles précautions avant prescription ?","Bilan hépatique","Vérification espace QT à l''ECG et kaliémie","Dosage des enzymes pancréatiques","Échographie cardiaque","2","Le document : ""Vérification espace QT à l''ECG, Vérifier la kaliémie"".","Medium"
"Quelle est la particularité de la présentation de la ranitidine pour le nourrisson ?","Existe en sirop","Utiliser la présentation injectable (2ml=50mg)","Non disponible","Utiliser les comprimés écrasés","2","Le document : ""Pas de présentation adaptée au nourrisson : utiliser la présentation injectable : 2ml=50mg"".","Medium"
"Selon le document, quelle est la fréquence du RGO pathologique entre 1 et 5 ans aux USA comme cause d''hospitalisation en pédiatrie ?","1%","4%","8%","12%","2","Le document : ""Aux USA : responsable de 4% des hospitalisations en pédiatrie"".","Difficult"
"Un patient présente un RGO avec cassure pondérale puis staturale. Quelle étiologie doit être recherchée en priorité ?","Hernie hiatale","Intolérance aux protéines du lait de vache (IPLV)","Spasme pylorique","Anomalie génétique GERD1","2","Le document : ""Intolérance aux protéines du lait de vache (IPLV) : Vomissements ou régurgitations, cassure pondérale puis de la courbe staturale"".","Difficult"
"Quels sont les deux mécanismes principaux de l''incompétence de la jonction œso-gastrique dans le RGO pathologique ?","Relaxations transitoires inappropriées du SIO et hypotonie permanente du SIO","Hypertonie du SIO et relaxation prolongée","Achalasie et sténose","Malformation de l''œsophage et sténose pylorique","1","Le document : ""RGO pathologique : Relaxations transitoires et inappropriée du SIO, en dehors de la déglutition, soit à une hypotonie permanente du SIO"".","Difficult"
"Pourquoi la fiabilité de l''échographie post-prandiale et du TOGD est-elle incertaine avant 4 à 5 mois ?","Parce que l''estomac est trop petit","Parce que l''immaturité du cardia rend les reflux physiologiques très fréquents, rendant difficile la distinction avec un RGO pathologique","Parce que les nourrissons ne tiennent pas en position","Parce que les produits de contraste sont contre-indiqués","2","Raisonnement basé sur le document : la grande majorité des nourrissons a des régurgitations avant 1 an (50%), et le RGO physiologique est très fréquent. Avant 4-5 mois, la distinction est difficile. Le document mentionne ""Fiabilité incertaine avant 4 à 5 mois"" pour les deux examens.","Difficult"
"Un enfant sous cisapride présente un allongement de l''espace QT. Quelle est la conduite à tenir selon le document ?","Augmenter la dose","Arrêter ou ne pas prescrire le cisapride (restriction de prescription médicale hospitalière avec contrôle ECG)","Ajouter un IPP","Changer pour de la dompéridone","2","Le document : ""Restriction de prescription : médicale hospitalière ; Vérification espace QT à l''ECG"". Un allongement contre-indique le cisapride.","Difficult"
"Le document mentionne que le RGO pourrait être un facteur de sensibilisation aux protéines du lait de vache (PLV). Quel est le mécanisme suggéré ?","Le RGO altère la muqueuse œsophagienne facilitant l''absorption des PLV","Le reflux expose l''œsophage aux PLV, déclenchant une sensibilisation locale","Le document ne précise pas le mécanisme mais émet l''hypothèse : ""Il n''est pas exclu que le RGO pourrait être un facteur de sensibilisation aux PLV""","Le RGO augmente la perméabilité intestinale","3","Le document indique simplement l''hypothèse sans détailler le mécanisme : ""Il n''est pas exclu que le RGO pourrait être un facteur de sensibilisation aux PLV"". La réponse correcte est que le document ne précise pas le mécanisme.","Difficult"
"Un nourrisson de 2 mois présente des régurgitations abondantes, des troubles du sommeil et une pHmétrie montrant des reflux acides corrélés aux troubles. Quel examen complémentaire est le plus adapté pour attribuer formellement l''agitation à une œsophagite ?","Échographie post-prandiale","TOGD","Endoscopie œsophagienne","Manométrie","3","Le document : ""Endoscopie oesophagienne : ... permet d''attribuer formellement l''agitation de l''enfant à l''oesophagite"".","Difficult"
