"question","answer","explanation","difficulty"
"La manométrie œsophagienne est une technique très répandue.","False","Le document : ""Inconvénients : technique peu répandue"".","Medium"
"L'IPLV peut déclencher certaines poussées de RGO.","True","Le document : ""Certaines poussées de RGO pourraient être déclenchées par une IPLV"".","Medium"
"La dompéridone est un antisécrétoire gastrique.","False","Le document classe la dompéridone parmi les prokinétiques.","Medium"
"La ranitidine est un inhibiteur de la pompe à protons (IPP).","False","Le document : ranitidine = antihistaminique H2.","Medium"
"Le cisapride nécessite une vérification de la kaliémie avant prescription.","True","Le document : ""Vérifier la kaliémie"".","Medium"
"Les antispasmodiques sont largement utilisés en première intention dans le RGO.","False","Le document : ""Indications rares"" et ""pas de spécialité thérapeutique adaptée"".","Medium"
"Le RGO peut être responsable d'une toux nocturne.","True","Le document : ""Formes respiratoires : ... toux nocturne"".","Medium"
"L'endoscopie œsophagienne est un examen non invasif.","False","Le document : ""Très invasif"".","Medium"
"La pHmétrie nécessite la plupart du temps une hospitalisation.","True","Le document : ""nécessite la plupart du temps une hospitalisation"".","Medium"
"La manométrie œsophagienne permet de mettre en évidence des asynchronismes œsophagiens.","True","Le document : ""permet de mettre en évidence les asynchronismes œsophagiens"".","Medium"
"Le traitement par IPP a une efficacité en 2 à 3 jours.","False","Le document : ""15 jours à 1 mois, très efficace"".","Medium"
"La cassure pondérale est un signe d'intolérance aux protéines du lait de vache.","True","Le document : ""IPLV : ... cassure pondérale puis de la courbe staturale"".","Medium"
"Le RGO est responsable de 4% des hospitalisations en pédiatrie aux USA.","True","Le document : ""Aux USA : responsable de 4% des hospitalisations en pédiatrie"".","Medium"
"Le RGO pathologique concerne 1 nourrisson sur 300 avant 1 an.","True","Le document : ""RGO pathologique : avant 1 an : 1 nourrisson pour 300"".","Medium"
"L'immaturité du cardia et la faible capacité gastrique expliquent le RGO chez le nourrisson.","True","Le document : ""Lié à une immaturité du cardia et à une faible capacité gastrique chez le nourrisson"".","Difficult"
"L'échographie post-prandiale et le TOGD ont une fiabilité incertaine avant 4 à 5 mois pour les mêmes raisons physiologiques.","True","Le document mentionne la même limitation pour les deux examens. La raison est la fréquence des reflux physiologiques à cet âge.","Difficult"
"Le cisapride peut être prescrit en ambulatoire sans contrôle ECG selon le document.","False","Le document : ""Restriction de prescription : médicale hospitalière"" et ""Vérification espace QT à l''ECG"".","Difficult"
"Le RGO pourrait être à la fois une conséquence et un facteur de sensibilisation à l'IPLV.","True","Le document : certaines poussées de RGO déclenchées par IPLV ; et ""il n'est pas exclu que le RGO pourrait être un facteur de sensibilisation aux PLV"".","Difficult"
"La fundoplicature de Nissen est indiquée d'emblée devant des régurgitations simples.","False","Le document réserve la chirurgie aux formes compliquées ou après échec médical (non dit explicitement mais implicite).","Difficult"
"La forme neurologique du RGO est obstructive.","False","Le document : ""malaise grave non obstructif"".","Difficult"
"L'oméprazole chez le nourrisson nécessite d'ouvrir une gélule de 10mg.","True","Le document : ""pas de présentation adaptée au nourrisson : ouvrir la gélule à 10mg"".","Difficult"
