question, answer, explanation, difficulty
"Pourquoi l'insertion vélamenteuse du cordon est-elle rare mais grave ?", "Car les vaisseaux traversent les membranes sans protection de Wharton, risquant la rupture lors de la rupture des membranes", "Document : 'Insertion véllamenteuse du cordon ombilical : réalisant une hémorragie de Benkiser'", "Difficult"
"Quel est le rôle de l'échographie dans la classification du placenta praevia ?", "Déterminer la distance entre le bord inférieur du placenta et l'orifice cervical interne", "Document : 'classification'", "Medium"
"Quelle est la conduite à tenir devant un HRP avec souffrance fœtale aiguë ?", "Césarienne en extrême urgence, parfois sans attente des résultats biologiques", "Document : 'URGENCE OBSTETRICALE EXTREME'", "Medium"
"Pourquoi une césarienne antérieure est-elle un facteur de risque de placenta praevia ?", "Car la cicatrice utérine peut altérer l'endomètre, favorisant l'insertion basse du placenta", "Document : 'Cicatrice utérine'", "Medium"
"Expliquez le mécanisme de l'hypertension artérielle gravidique comme facteur de risque d'HRP.", "L'HTA lésionne les vaisseaux utéro-placentaires, entraînant une fragilité et un décollement", "Document : 'HTA gravidique'", "Medium"
"Quels sont les deux types de rupture utérine selon le terrain ?", "Rupture sur utérus sain (travail prolongé, disproportion) et rupture sur utérus cicatriciel", "Document distingue ces deux types", "Easy"
"Pourquoi l'hémorragie de Benkiser est-elle souvent fatale pour le fœtus ?", "Car le volume sanguin fœtal est faible (80-100 ml/kg), une perte rapide entraîne une anémie aiguë sévère", "Document : 'Mortalité foetale importante'", "Difficult"
"Quelle est l'attitude devant une hémorragie du 3ème trimestre avec BDCF normaux et utérus souple ?", "Évoquer un placenta praevia non compliqué, hospitaliser pour surveillance", "Document : 'Utérus souple, BDCF conservés' pour placenta praevia", "Medium"
"Quel est le bilan biologique urgent devant une hémorragie du 3ème trimestre ?", "Groupe sanguin, RAI, NFS, plaquettes, bilan de coagulation", "Document : bilan de réanimation", "Easy"
"Pourquoi la cardiotocographie est-elle indispensable ?", "Pour évaluer le bien-être fœtal (rythme cardiaque, réactivité) et les contractions", "Document : 'Rythme cardiaque fœtal, Contractions utérines'", "Medium"
"Quel est le risque de ne pas traiter un placenta praevia hémorragique ?", "Hémorragie massive maternelle, choc, mort fœtale, nécessité d'hystérectomie d'hémostase", "Document : 'Hémorragie grave'", "Difficult"
"Pourquoi l'utérus est-il indolore dans le placenta praevia ?", "Car l'insertion basse n'entraîne pas de contraction utérine ni d'irritation", "Document : 'pas de douleur'", "Medium"
"Quels sont les facteurs favorisants communs aux trois grandes étiologies ?", "Cicatrice utérine, âge, multiparité, curetage, infections", "Document les énumère partiellement", "Medium"
"Expliquez le terme 'utérus de bois'.", "Hypertonie utérine permanente, utérus dur, contracturé, ne se relâchant pas", "Document : 'Utérus contracturé (utérus de bois)'", "Easy"
"Quelle est la conduite à tenir devant une suspicion d'insertion vélamenteuse diagnostiquée avant la rupture des membranes ?", "Césarienne programmée avant le travail pour éviter la rupture des vaisseaux", "Document non dit, implication clinique", "Difficult"
"Pourquoi la rupture utérine est-elle plus fréquente sur utérus cicatriciel ?", "Car la cicatrice est une zone de faiblesse qui peut se rompre sous l'effet des contractions", "Document : 'Rupture sur utérus cicatriciel : césarienne, myomectomie'", "Medium"
"Quel est le pronostic maternel d'un HRP non traité ?", "Choc hémorragique, CIVD, mort maternelle", "Document : 'Etat de choc, coagulopathie'", "Difficult"
"Pourquoi une hystérectomie peut-elle être nécessaire en urgence ?", "En cas d'hémorragie incoercible sur rupture utérine ou atonie post-décollement", "Document non dit, implication clinique", "Difficult"
"Quelles sont les trois complications majeures de l'HRP ?", "Hémorragie maternelle grave, coagulopathie de consommation (CIVD), MFIU", "Document liste ces complications", "Medium"
"Pourquoi l'échographie est-elle l'examen clé pour différencier HRP et placenta praevia ?", "HRP : visualisation de l'hématome rétro-placentaire ; placenta praevia : insertion basse du placenta", "Document le sous-entend", "Medium"
