"question","answer","explanation","difficulty"
"La survie globale à 5 ans est de 20%.","False","Le document : '10% pour l’ensemble de la population'","Easy"
"Le poisson et les fruits frais ont un rôle protecteur.","True","Le document : 'Rôle protecteur du poisson, des fruits frais et légumes'","Easy"
"L’endobrachy-œsophage est une condition précancéreuse.","True","Le document : 'Endobrachy-œsophage (EBO) est une condition précancer'","Easy"
"La tumeur infiltrante pure représente 20% des cas.","False","Le document : 'Tumeur infiltrante pure (10%)'","Easy"
"Les métastases hépatiques sont fréquentes.","True","Le document : 'Générale : Hépatiques'","Easy"
"La radiothérapie n’a aucun effet sur le cancer épidermoïde.","False","Le document : 'le cancer épidermoïde est radiosensible, théoriquement radiocurable'","Easy"
"La gastrotomie d’alimentation est un traitement curatif.","False","Le document : 'Chirurgie : gastrotomie d’alimentation : en dernier recours' (palliatif)","Easy"
"L’opération de Sweet utilise une thoracotomie droite.","False","Le document : 'Opération de SWEET : Réalisée par thoracotomie gauche'","Medium"
"La pyloroplastie est nécessaire dans l’intervention de Lewis car le nerf X est coupé.","True","Le document : 'Pyloroplastie doit suivre cette intervention (car X coupé)'","Medium"
"L’anastomose cervicale est indiquée pour les tumeurs infra-aortiques.","False","Le document : 'Anastomose cervicale pour les tumeurs sus-aortique et cervicale'","Medium"
"L’intubation endoscopique utilise un tube rigide après dilatation.","True","Le document : 'Intubation endoscopique : tube rigide après dilatation de la tumeur'","Medium"
"Les biopsies permettent le diagnostic dans 95% des cas.","True","Le document : 'Les biopsies permettent le diagnostic dans 95% des cas'","Medium"
"Le stade I correspond à une atteinte jusqu’à la musculeuse.","False","Le document : 'Stade I : strictement pariétal, muqueuse et sous-muqueuse'","Medium"
"Le stade II correspond à une atteinte jusqu’à la musculeuse.","True","Le document : 'Stade II : atteinte jusqu’à la musculeuse'","Medium"
"Le stade III inclut l’envahissement ganglionnaire.","True","Le document : 'Stade III : lésion avec envahissement des ganglions de voisinage'","Medium"
"Le stade IV est métastatique.","True","Le document : 'Stade IV : cancer envahissant d’autre partie de l’organisme (métastatique)'","Medium"
"L’opération d’Akiyama ne comporte pas d’incision cervicale.","False","Le document : '+ Incision cervicale pour l’anastomose oeso-gastrique'","Medium"
"Les formes superficielles endoscopiques peuvent avoir un aspect verruqueux.","True","Le document : 'Aspect verruqueux'","Medium"
"Le bleu de Toluidine est utilisé pour guider les biopsies.","True","Le document : 'colorants vitaux (bleu de Toluidine, Lugol)'","Medium"
"Le cancer épidermoïde est théoriquement radiocurable.","True","Le document : 'théoriquement radiocurable'","Medium"
"La chimiothérapie est un traitement palliatif possible.","True","Le document : 'Chimiothérapie' dans traitements palliatifs","Medium"
"L’œsophagite sidéropénique est également appelée syndrome de Plummer-Vinson.","True","Le document : 'L’œsophagite sidéropénique de Plummer-Vinson ou Kelly-Paterson'","Medium"
"Le diverticule de Zenker peut être une cause de cancer.","True","Le document : 'Cancers sur le diverticule de Zenker'","Medium"
"La tumeur ulcérée a un grand axe vertical.","True","Le document : 'ulcération à grand axe vertical'","Medium"
"La douleur thoracique signe une extension médiastinale.","True","Le document : 'Si douleurs thoraciques = extension médiastinale'","Medium"
"L’hypersialorrhée est un signe de cancer évolué.","True","Le document : 'Hypersialorrhée' dans signes de cancer évolué","Medium"
"L’examen clinique évalue la dénutrition par la mesure du pli cutané.","True","Le document : 'Pli cutané'","Medium"
"L’échographie cervicale fait partie des examens d’extension de base.","True","Le document : 'Examens de base : L’échographie cervicale'","Medium"
"La fibroscopie trachéo-bronchique est un examen de base.","True","Le document : 'La fibroscopie trachéo-bronchique'","Medium"
"Le transit œsophagien peut montrer une fistule oeso-trachéale.","True","Le document : 'Fistule médiastinale [...] oeso-trachéale'","Medium"
"Le papillome est un diagnostic différentiel.","True","Le document : 'Papillome'","Medium"
"La sténose peptique du tiers inférieur peut être confondue avec un cancer.","True","Le document : 'sténose serrée en particulier au tiers inférieur (sténose peptique)'","Medium"
"L’oesogastroplastie palliative est un traitement curatif.","False","Le document : 'Traitement palliatif : Oesogastroplastie palliative'","Medium"
"Le pronostic du cancer de l’œsophage est bon.","False","Le document : 'Résultat : Le pronostic est médiocre'","Difficult"
"La relation dose-effet signifie que plus on consomme d’alcool/tabac, plus le risque est élevé.","True","Le document : 'relation dose-effet'","Difficult"
"L’incidence du cancer de l’œsophage est élevée en Chine et au Japon.","True","Le document : 'Significativement élevé : chine, Japon'","Difficult"
"Les facteurs socio-économiques défavorisés augmentent le risque.","True","Le document : 'Population de bas niveau socio-économique, Zone rurale'","Difficult"
"L’œsophagite de stase du méga-œsophage est un facteur endogène.","True","Le document : 'L’œsophagite de stase du méga-oesophage'","Difficult"
"L’adénocarcinome tend à augmenter jusqu’à 35% dans le segment inférieur.","True","Le document : 'tend à augmenter jusqu’à 35%'","Difficult"
"La lésion de l’œsophage de Barrett est une métaplasie glandulaire.","True","Le document : 'Remplacée [...] par une muqueuse de type glandulaire (= œsophage de Barett)'","Difficult"
"La tumeur polypoïde est souvent sessile ou pédiculée.","True","Le document : 'sessile ou pédiculée'","Medium"
"La radiographie pulmonaire fait partie des examens d’extension de base.","True","Le document : 'La radiographie pulmonaire'","Medium"
"L’anastomose oeso-gastrique peut être réalisée à l’agrafeuse.","True","Le document : 'à la main ou à l’agrafeuse anastomotique'","Medium"
