"question","answer","explanation","difficulty"
"Un patient a un eczéma des mains depuis 3 mois, avec lichénification. Quel traitement local est indiqué et pour quelle durée ?","Dermocorticoïdes d'activité modérée à forte pendant 1 à 2 semaines.","'Dermocorticoïdes d’activité modérée à forte, 1 – 2 semaines'.","Easy"
"Quel est le principe de réalisation des patch-tests (délai, support, lecture) ?","Les allergènes dilués dans la vaseline sont appliqués sous occlusion sur le dos pendant 48 heures. La première lecture se fait après retrait, en attendant 15 minutes.","Document principe.","Easy"
"Pourquoi les faux négatifs aux patch-tests peuvent-ils survenir ?","En raison d'une faible réactivité cutanée du patient ou d'une concentration trop faible de la substance testée.","'Faux-négatifs : faible réactivité cutanée, trop faible concentration de la substance'.","Medium"
"Qu'est-ce qu'un eczéma de contact 'par procuration' ? Donnez un exemple.","C'est un eczéma survenant chez une personne non directement exposée, mais via le contact avec un allergène porté par une autre personne (ex: allergie au parfum du conjoint).","'Allergie au parfum ou autre cosmétique du conjoint'.","Medium"
"Quelles sont les quatre phases successives de l'eczéma de contact aigu ?","Phase érythémateuse (placard érythémateux), phase vésiculeuse (vésicules), phase suintante (rupture des vésicules), phase desquamative (guérison sans cicatrice).","Document signes physiques.","Easy"
"Quel est l'aspect histologique caractéristique de l'eczéma de contact ?","Spongiose (œdème dissociant les kératinocytes avec formation de vésicules intra-épidermiques) et exocytose (infiltrat de cellules mononuclées entre les kératinocytes).","'Epiderme : spongiose ... exocytose'.","Medium"
"Quels sont les trois diagnostics différentiels de l'œdème du visage à connaître en urgence ?","Œdème de Quincke (risque d'atteinte glottique), érysipèle, zona.","Document 'Œdème du visage'.","Medium"
"Quel est le traitement de l'impétiginisation des lésions d'eczéma de contact ?","Antibiothérapie générale.","'Antibiothérapie génale : certaines surinfections'.","Easy"
"Expliquez le mécanisme de l'eczéma de contact photo-induit (photo-allergie).","L'antigène (médicament ou substance) est modifié par les rayons UV et devient immunogène, déclenchant une réaction d'hypersensibilité retardée sur les zones photo-exposées.","'Antigène modifié par les UV et devient immunogène'.","Medium"
"Quels sont les allergènes vestimentaires pouvant toucher le tronc et les plis ?","Colorants et apprêts textiles.","'Colorants et apprêts textiles : tronc et plis +++'.","Easy"
"Quelle est la conduite à tenir devant un eczéma de contact chronique des mains chez un travailleur ?","Identification de l'allergène par patch-tests, éviction, et reclassement professionnel si nécessaire, avec déclaration en maladie professionnelle.","'Handicap +++ ... reclassement professionnel' et 'Penser à la maladie professionnelle'.","Medium"
"Quel est le délai entre le contact avec l'allergène et l'apparition des lésions chez un sujet déjà sensibilisé ?","24 à 48 heures (phase de déclenchement).","'24 48 heures après contact avec la même haptène, chez un sujet sensibilisé'.","Easy"
"Quels sont les deux types de médicaments topiques cités comme cause d'eczéma de contact ?","Néomycine, antiseptiques iodés et mercuriels, AINS topiques, antiprurigineux, baume du Pérou, dermocorticoïdes (par aggravation), sparadrap (colophane).","Section 'Médicament topique'.","Medium"
"Quelle est la signification d'un patch-test '++' ?","Fortement positif : érythème, infiltration et vésicules.","Lecture des patch-tests.","Easy"
"Pourquoi ne faut-il pas réaliser les patch-tests en pleine poussée d'eczéma ?","Parce que la peau peut être hyper-réactive ou au contraire anergique, et aussi pour éviter d'aggraver la poussée. Le document dit 'A faire à distance de la poussé d’eczéma'.","Document.","Medium"
"Quel est l'aspect des lésions d'eczéma chronique ?","Lichénification (épaississement quadrillé de la peau avec hyperpigmentation) et lésions fissuraires et hyperkératosiques aux paumes et plantes.","'Eczéma chronique : Lichénification... Lésion fissuraire et hypikératosique au paumes et plantes'.","Easy"
"Citez trois allergènes professionnels chez les professionnels de santé.","Latex, antiseptiques (iodés, mercuriel, hexamidine), pénicilline, aminosides, AINS, phénothiazines, anesthésiques locaux, acrylates (prothésistes).","Section professionnels de santé.","Medium"
"Quel est l'effet des cytokines LT CD8+ sur les kératinocytes ?","Elles induisent l'apoptose des kératinocytes via les cytokines Tc1 (IL2, IFNg, lymphotoxine, TNF).","'déclenchement des lésions par apoptoses des kératinocytes'.","Difficult"
"Qu'est-ce que la spongiose et dans quelle phase de l'eczéma la trouve-t-on ?","La spongiose est un œdème dissociant les kératinocytes, formant des vésicules intra-épidermiques ; elle est visible en histologie.","Document histologie.","Medium"
"Un patient a un eczéma des avant-bras et du dos des mains en été, qui s'aggrave au soleil. Quel diagnostic évoquer ?","Photo-allergie ou eczéma de contact photo-induit.","'Photosensibilité : induction d’un eczéma de contact qu’après irradiation par les rayons UV, zones photo-exposées'.","Medium"
"Quel est le risque vital immédiat dans le cadre de l'œdème du visage ?","L'atteinte de la glotte au cours d'un œdème de Quincke.","'*** urgence vitale → atteinte de glotte***'.","Difficult"
"Quels sont les deux types de faux résultats aux patch-tests et leurs causes ?","Faux positifs : réaction d'irritation, sensibilisation antérieure sans rapport. Faux négatifs : faible réactivité cutanée, trop faible concentration de l'allergène.","Document.","Medium"
"Quel est le traitement de première intention d'un eczéma de contact aigu localisé ?","Dermocorticoïdes d'activité modérée à forte pendant 1 à 2 semaines, associés à l'éviction de l'allergène.","Document traitement.","Easy"
"Pourquoi l'eczéma de contact peut-il être une maladie professionnelle ?","Parce que l'exposition à l'allergène est liée au travail (ex: ciment, latex, teintures). Le document mentionne la déclaration et la médecine du travail.","'Penser à la maladie professionnelle → médecine du travail'.","Medium"
"Quelle est la différence entre l'eczéma nummulaire et la dysidrose ?","L'eczéma nummulaire est fait de placards arrondis érythémato-vésiculeux de quelques cm, tandis que la dysidrose présente des vésicules dures et enchâssées sur les faces latérales des doigts, paumes, plantes.","Document formes symptomatiques.","Medium"
"Quels sont les allergènes fréquents dans les cosmétiques ?","Parfums, conservateurs, excipients, formaldéhyde (vernis à ongles), déodorants, shampoings, laques.","Section cosmétiques.","Easy"
"Quel est le pronostic de l'eczéma de contact après éviction de l'allergène ?","Absence de rechute, guérison sans cicatrice.","'éviction = absence de rechute' et 'guérison sans cicatrice'.","Easy"
"Expliquez le rôle des cellules de Langerhans dans la phase de sensibilisation.","Elles captent l'allergène dans l'épiderme, migrent vers le derme puis les ganglions lymphatiques, et présentent l'allergène associé aux molécules CMH aux lymphocytes T naïfs.","Document phase de sensibilisation.","Medium"
"Quel est l'intérêt de rechercher une cause professionnelle ?","Permettre l'éviction, le reclassement, et la reconnaissance en maladie professionnelle pour une prise en charge adaptée.","'reclassement professionnel' et 'médecine du travail'.","Medium"
"Quels sont les trois allergènes principaux des métiers du bâtiment ?","Sels de chrome (ciment), cobalt, résines époxy, formaldéhyde, térébenthine, colophane (plusieurs).","Section métiers du bâtiment.","Easy"
"Pourquoi l'eczéma de contact des paupières peut-il être lié au vernis à ongles ?","Par contact indirect (les doigts vernis touchent les paupières). Le document mentionne 'vernis à ongles' dans l'orientation des eczémas des paupières.","'Eczéma des paupières, allergie aux cosmétiques, vernis à ongles'.","Medium"
"Quel est le traitement d'une surinfection bactérienne de l'eczéma de contact ?","Antibiothérapie générale (par voie générale).","'Antibiothérapie génale : certaines surinfections'.","Easy"
"Quels sont les signes cliniques de l'eczéma de contact aigu typique ?","Prurit intense, lésions en placards à contours émiettés, topographie de contact, succession des phases érythémateuse, vésiculeuse, suintante, desquamative.","Document forme typique.","Easy"
"Expliquez la notion de 'sensibilisation de groupe' dans les patch-tests.","C'est une réaction croisée entre des substances chimiquement apparentées. Le document mentionne 'Sensibilisation de groupe' sans plus de détails.","Document.","Difficult"
"Quelle est la particularité de l'eczéma de contact des organes génitaux ?","Aspect très œdémateux.","'Visage (paupière +++) et organes génitaux : aspect très œdémateux'.","Medium"
"Quel est le rôle de l'interrogatoire dans le diagnostic positif ?","Rechercher la topographie initiale (valeur d'orientation), les circonstances de déclenchement, la chronologie (amélioration le week-end), les traitements locaux, et les produits d'hygiène.","Document anamnèse.","Medium"
"Quels sont les trois types de formes topographiques de l'eczéma de contact ?","Visage/paupières/organes génitaux (œdémateux), mains/pieds (vésicules dures enchâssées).","Document formes topographiques.","Easy"
"Quel est le risque de l'utilisation de dermocorticoïdes sur un eczéma de contact non diagnostiqué ?","Aggravation de l'eczéma (car l'allergène reste présent et le corticoïde peut masquer ou aggraver).","'Dermocorticoïdes → aggravation de l’eczéma'.","Difficult"
"Comment évolue un eczéma de contact non traité après éviction de l'allergène ?","Guérison sans cicatrice après la phase desquamative.","'guérison sans cicatrice'.","Easy"
"Quel est l'aspect des lésions de dysidrose ?","Vésicules très prurigineuses, dures, enchâssées sur les faces latérales des doigts, paumes, plantes.","Document dysidrose.","Easy"
"Quelle est la conduite à tenir devant un patch-test positif mais sans rapport clinique évident ?","Il faut interpréter comme une sensibilisation ancienne sans rapport avec la poussée actuelle ; rechercher d'autres allergènes.","'sensibilisation ancienne sans rapport avec la lésion récente'.","Medium"
"Citez deux exemples de médicaments par voie systémique pouvant induire une photo-allergie.","Sulfamides, phénothiazines, fénofibrate.","Section photo allergie.","Easy"
"Quel est le principal handicap lié à l'eczéma de contact chronique ?","Handicap socio-professionnel, surtout des mains, pouvant nécessiter un reclassement.","'Handicap +++ induit par les eczémas de contact chorique (mains ++) → reclassement professionnel'.","Medium"
"Quelle est la différence de symptomatologie entre eczéma de contact (prurit) et dermite d'irritation (brûlure) ?","L'eczéma provoque un prurit, la dermite d'irritation une sensation de brûlure.","Tableau comparatif.","Easy"
"Quels sont les allergènes potentiels dans les produits d'hygiène et cosmétiques ?","Parfums, conservateurs, excipients, formaldéhyde.","Section cosmétiques.","Easy"
"Quel est l'intérêt de réaliser des patch-tests avec les produits apportés par le patient ?","Pour tester des substances spécifiques non présentes dans les batteries standard (ex: cosmétiques, produits professionnels).","'produit apportée par les malades, batterie spécialisée orientée'.","Medium"
"Expliquez le mécanisme de l'apoptose des kératinocytes dans l'eczéma de contact.","Les LT CD8+ mémoires sécrètent des cytokines Tc1 (IL2, IFNg, lymphotoxine, TNF) qui induisent la mort programmée des kératinocytes, responsable des lésions vésiculeuses.","Document phase de déclenchement.","Difficult"
"Quelle est la définition d'un eczéma de contact allergique ?","Phénomène inflammatoire cutané dû à une sensibilisation à des substances en contact avec la peau, avec réaction immunitaire lymphocytaire T d'hypersensibilité retardée.","Définition.","Easy"
