"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel médicament topique peut paradoxalement aggraver un eczéma de contact ?","Antibiotiques","Dermocorticoïdes","Antihistaminiques","Antiseptiques","2","'Dermocorticoïdes → aggravation de l’eczéma' (dans la section médicament topique).","Easy"
"Quel est l'allergène le plus fréquemment en cause dans l'eczéma de contact ?","Parfums","Nickel","Latex","Conservateurs","2","'Allergène les plus franc : métaux, en particulier le nickel'.","Easy"
"Quelle complication correspond à la généralisation des lésions sous forme d'érythème disséminé prurigineux ?","Surinfection","Erythrodermie","Lichénification","Dysidrose","2","'Erythrodermie : Généralisation des lésions sous forme d’érythème disséminé prurigineux'.","Easy"
"Quel est le principe fondamental du traitement de l'eczéma de contact allergique ?","Désensibilisation","Eviction de l'allergène","Corticoïdes systémiques","Antibiothérapie systématique","2","'Eviction de l’allergène ++ : préventif et curative' et 'Pas de possibilité de désensibilisation'.","Easy"
"Quel type d'hypersensibilité est impliqué dans l'eczéma de contact allergique ?","Hypersensibilité immédiate (type I)","Hypersensibilité retardée (type IV)","Hypersensibilité médiée par les complexes immuns (type III)","Hypersensibilité cytotoxique (type II)","2","'faisant intervenir l’hypersensibilité retardée'.","Easy"
"Dans la phase de déclenchement, quel type de lymphocytes T est responsable de l'apoptose des kératinocytes ?","LT CD4+","LT CD8+","LT régulateurs","LT B","2","'LTCD8 : cytokines type Tc1 ... déclenchement des lésions par apoptoses des kératinocytes'.","Medium"
"Quelle est la différence de topographie entre l'eczéma de contact allergique et la dermite d'irritation ?","L'eczéma peut déborder la zone de contact, la dermite y est limitée","L'eczéma est strictement limité à la zone de contact","La dermite déborde la zone de contact","Pas de différence","1","Le tableau différentiel indique pour l'eczéma de contact 'Peut déborder la zone de contact' et pour la dermite d'irritation 'Limitée à la zone de contact'.","Medium"
"Quels sont les trois diagnostics différentiels de l'œdème du visage dans l'eczéma de contact allergique ?","Gale, psoriasis, toxidermie","Erysipèle, œdème de Quincke, zona","Dermatite atopique, dysidrose, photo toxicité","Lymphome, toxidermie, néoplasie","2","'Erysipèle : placard inflammatoire... Œdème de Quincke : pâle, indolore... Zona : douleurs, vésicules hémorragiques'.","Medium"
"Quelle est la phase histologique caractéristique de l'eczéma de contact ?","Nécrose épidermique","Spongiose (œdème dissociant les kératinocytes)","Hyperkératose","Acantholyse","2","'Epiderme : spongiose (œdème dissociant les kératinocytes, formation de vésicule intra-épidermique)'.","Medium"
"Dans quels délais effectue-t-on la lecture des patch-tests après retrait ?","Immédiatement","15 minutes","1 heure","24 heures","2","'attendre 15 min après avoir décollée les patch-tests'.","Medium"
"Quelle est la signification d'un test épicutané noté '++' ?","Érythème uniforme non infiltré","Érythème, infiltration et vésicules","Vésicules coalescentes aboutissant à une bulle","Réaction d'irritation","2","'++ : fortement positif : érythème, infiltration vésicule'.","Medium"
"Quels sont les deux types de lymphocytes T impliqués dans la phase de déclenchement ?","LT CD4+ et LT CD8+","LT B et LT NK","LT régulateurs et LT γδ","LT mémoires et LT naïfs","1","Le document mentionne 'recrutement de LT CD8 mémoire et de LTCD4' puis détaille leurs rôles.","Medium"
"Quel produit vestimentaire est incriminé dans l'eczéma de contact des pieds ?","Colorants textiles","Cuir, colle de chaussures, caoutchouc","Nickel des bijoux","Apprêts textiles","2","'Cuir, colle de chaussures, caoutchouc : pieds'.","Medium"
"Quel est le rôle des cytokines Th1 dans la phase de déclenchement ?","Activation des mastocytes","Recrutement de polynucléaires neutrophiles","Régulation négative","Induction de l'apoptose des kératinocytes","2","'LTCD4 : cytokines type Th1 (= IL2, INFg, TNF) : activation des mastocytes ? recrutement de PNN' (PNN = polynucléaires neutrophiles).","Medium"
"Quel est un exemple de médicament par voie topique pouvant induire une photo-allergie ?","Kétoprofène","Amoxicilline","Paracétamol","Ibuprofène","1","'Médicament par voie topique : kétoprofène' (dans la section photo allergie).","Medium"
"Quel est un exemple de dermatose aéroportée ?","Eczéma des mains chez un coiffeur","Lésions du visage, cou, décolleté, avant-bras exposés à l'air","Eczéma des pieds lié aux chaussures","Eczéma du lobe des oreilles","2","'Dermatose aéroportées : Zones du corps exposées à l’aire : visage, cou, décolleté, mains, poignet, avant-bras, jambes'.","Medium"
"Quelle est la conséquence socio-professionnelle majeure des eczémas de contact chroniques des mains ?","Arrêt maladie de courte durée","Reclassement professionnel nécessaire","Invalidité permanente","Déni de maladie professionnelle","2","'Handicap +++ induit par les eczémas de contact chorique (mains ++) → reclassement professionnel'.","Medium"
"Quel agent est un allergène professionnel chez les coiffeurs ?","Ciment","Paraphénylène diamine","Résines époxy","Lactones sesquiterpéniques","2","'Coiffeurs : paraphénylène diamine et paraolyène diamine (teintures)'.","Medium"
"Quelle substance est un allergène chez les professionnels de santé ?","Colophane","Latex (caoutchouc naturel)","Térébenthine","Cobalt","2","'Professionnel de santé... caoutchouc naturel (latex)'.","Medium"
"Quel est le mécanisme de la photo-allergie ?","Brûlure directe par les UV","Antigène modifié par les UV devenant immunogène","Réaction phototoxique non immunologique","Accumulation de métabolites","2","'Antigène modifié par les UV et devient immunogène'.","Medium"
"Quel est le traitement de première ligne de l'eczéma de contact en poussée ?","Antihistaminiques oraux","Dermocorticoïdes d'activité modérée à forte pendant 1-2 semaines","Immunosuppresseurs systémiques","Émollients seuls","2","'Dermocorticoïdes d’activité modérée à forte, 1 – 2 semaines'.","Medium"
"Un patient présente un eczéma des paupières. Quel allergène doit être recherché en priorité ?","Nickel","Cosmétiques ou vernis à ongles","Caoutchouc","Colorants textiles","2","'Eczéma des paupières, allergie aux cosmétiques, vernis à ongles'.","Medium"
"Quelle est la différence épidémiologique entre eczéma de contact allergique et dermite d'irritation ?","L'eczéma atteint quelques sujets, la dermite la majorité","L'eczéma atteint la majorité, la dermite quelques sujets","Les deux atteignent la majorité","Les deux atteignent quelques sujets","1","Tableau : 'Atteinte quelque sujet en contact avec le produit' pour l'eczéma, 'Atteinte la majorité des sujet' pour la dermite.","Medium"
"Quel est le risque vital dans l'œdème du visage différentiel ?","Érysipèle","Œdème de Quincke avec atteinte de la glotte","Zona ophtalmique","Eczéma herpétique","2","'*** urgence vitale → atteinte de glotte***' (sous œdème de Quincke).","Difficult"
"Un patient a un eczéma nummulaire. Quelle forme symptomatique d'eczéma de contact cela correspond-il ?","Dysidrose","Eczéma papulo-vésiculeux","Lésion érythémato-vésiculeuse en placards arrondis de quelques cm","Lichénification","3","'Eczéma nummulaire : lésion érythémato-vésiculeuse en placards arrondie du quelques cm de diamètres'.","Difficult"
"Quelle est la séquence correcte des 4 phases successives de l'eczéma de contact aigu ?","Érythémateuse → suintante → vésiculeuse → desquamative","Vésiculeuse → érythémateuse → suintante → desquamative","Érythémateuse → vésiculeuse → suintante → desquamative","Desquamative → érythémateuse → vésiculeuse → suintante","3","'4 phases successives : Phase érythémateux, Phase vésiculeuse, Phase suintante, Phase desquamative'.","Difficult"
"Un coiffeur a un eczéma des mains. Quels allergènes professionnels spécifiques devez-vous rechercher ? (plusieurs possibles, choisir la liste complète)","Sels de chrome, cobalt, résines époxy","Paraphénylène diamine, thioglycolate, caoutchouc, conservateurs, nickel","Lactones sesquiterpéniques, pesticides","Huile de coupe, détergent, résine acrylique","2","'Coiffeurs : paraphénylène diamine, thioglycolate, caoutchouc, conservateurs, nickel'.","Difficult"
"Quel est le mécanisme des faux négatifs aux patch-tests ?","Réaction d'irritation","Faible réactivité cutanée ou trop faible concentration de la substance testée","Sensibilisation antérieure sans rapport","Lecture trop précoce","2","'Faux-négatifs : faible réactivité cutanée, trop faible concentration de la substance'.","Difficult"
"Un patient a un eczéma du visage et du scrotum. Que suggère cette localisation ?","Allergie aux cosmétiques","Eczéma professionnel initialement localisé aux mains","Photo-allergie","Dermatite atopique","2","'Eczéma du visage ou du scrotum dans le cas eczéma professionnelle initialement localisé au mais' (mains).","Difficult"
"Quelle est la différence entre photo-allergie et phototoxicité ?","La phototoxicité est immunologique, la photo-allergie non","La photo-allergie est une réaction immunologique après modification de l'antigène par les UV, la phototoxicité est une brûlure excessive non immunologique","Les deux sont identiques","La phototoxicité survient uniquement avec les médicaments topiques","2","Photo-allergie : antigène modifié par UV devient immunogène. Phototoxicité : 'Brûlure excessive après exposition solaire due à la présence de métabolites proactifs' sans mécanisme immunologique.","Difficult"
"Quel est l'aspect des lésions de surinfection (impétiginisation) ?","Croûtes jaunâtres, adénopathie, fièvre","Vésicules coalescentes","Lichénification","Érythème disséminé","1","'Impétiginsation des lésions = croûtes jaunâtres, parfois adénopathie, fièvre'.","Difficult"
"Un patient a un eczéma du dos des mains et des avant-bras, s'aggravant au printemps. Quelle étiologie suspecter ?","Allergie aux cosmétiques","Photo-allergie (zones photo-exposées)","Allergie aux gants","Dermatite atopique","2","'Photosensibilité : induction d’un eczéma de contact qu’après irradiation par les rayons UV... Zones photo-exposées : visages, oreilles, dos de mains...'","Difficult"
"Quel est l'effet des cytokines Th2 (IL10) dans la phase de déclenchement ?","Pro-inflammatoire","Régulation négative (anti-inflammatoire)","Recrutement des éosinophiles","Activation des LT CD8","2","'type Th2 (= IL10) : régulation négative'.","Difficult"
"Un patient présente un eczéma des plantes des pieds avec vésicules dures enchâssées. Quel diagnostic différentiel de la dysidrose est cité ?","Psoriasis","Gale","Dermatite atopique","Erysipèle","2","'Dysidrose : vésicules très prurigineuse des faces latérales des doigts (différencier avec la gale)'.","Difficult"
"Quelle est la particularité de l'eczéma de contact chez l'enfant ?","Il n'existe pas","Il est souvent confondu avec la dermatite atopique, et les deux peuvent coexister","Il est toujours sévère","Il se manifeste uniquement par une érythrodermie","2","'Eczéma de contact allergique chez l’enfant : à ne pas confondre avec la dermatite atopique, peuvent coexister'.","Medium"
"Quel est un exemple d'eczéma de contact 'par procuration' ?","Allergie au nickel d'une montre","Allergie au parfum du conjoint","Allergie aux gants en latex","Allergie au ciment","2","'Eczémas de contact « par procuration » : Allergie au parfum ou autre cosmétique du conjoint'.","Easy"
"Quel est l'aspect des lésions d'eczéma chronique ?","Vésicules suintantes","Lichénification (épaississement quadrillé avec hyperpigmentation)","Érythème œdémateux","Croûtes jaunâtres","2","'Eczéma chronique : Lichénification : épaississement quadrillé de la peau avec hyperpigmentation'.","Easy"
"Quel type de médicament par voie systémique peut induire une photo-allergie ?","Amoxicilline","Sulfamides","Paracétamol","AINS oraux","2","'Médicaments par vois systémique : sulfamides, phénothiazines, fénofibrate'.","Medium"
"Quel est le principal risque professionnel chez les prothésistes dentaires ?","Latex","Acrylates des résines composites","Nickel","Formaldéhyde","2","'acrylates des résines composites (prothésistes)'.","Medium"
"Quel est le délai d'apparition des lésions après le contact chez un sujet sensibilisé ?","10-15 jours","24-48 heures","Quelques minutes","1 semaine","2","'24 48 heures après contact avec la même haptène, chez un sujet sensibilisé' (phase de déclenchement).","Medium"
"Quelle est la valeur d'un patch-test négatif ?","Il élimine formellement l'allergie","Il n'élimine pas l'allergie en cas de faible concentration ou faible réactivité","Il indique une irritation","Il est toujours fiable","2","'Faux-négatifs : faible réactivité cutanée, trop faible concentration'.","Medium"
"Quel est le traitement d'une surinfection (impétiginisation) ?","Dermocorticoïdes seuls","Antibiothérapie générale","Éviction seule","Antihistaminiques","2","'Antibiothérapie génale : certaines surinfections'.","Medium"
"Quel est le rôle du complexe allergène + HLA de classe 1 ?","Présentation aux LT CD4+","Présentation aux LT CD8+","Activation des LB","Recrutement des mastocytes","2","'Complexe [allergène + HA classe 1] présenté aux LT CD8+'.","Medium"
"Quel est le risque d'utiliser des dermocorticoïdes sur un eczéma de contact non diagnostiqué ?","Guérison rapide","Aggravation de l'eczéma","Aucun effet","Transformation en psoriasis","2","'Dermocorticoïdes → aggravation de l’eczéma'.","Medium"
"Quel est un exemple d'allergène présent dans le sparadrap ?","Nickel","Colophane","Latex","Parfum","2","'Sparadrap (colophane)'.","Easy"
"Quel est le principal allergène chez les métiers du bâtiment (ciment) ?","Cobalt","Sels de chrome","Résines époxy","Formaldéhyde","2","'Métiers du batiment : sels de chrome (ciment)'.","Medium"
"Quelle est la particularité de l'eczéma des paumes et plantes dans la forme topographique ?","Absence de vésicules","Vésicules prurigineuses dures et enchâssées","Lichénification précoce","Aspect érythrodermique","2","'Mais et/ ou pieds : vésicules prurigineuse dure set enchâssées'.","Medium"
"Quel est l'intérêt de rechercher une maladie professionnelle ?","Pour indemnisation","Pour prise en charge par la médecine du travail et reclassement","Pour éviter les patch-tests","Pour traitement curatif","2","'Penser à la maladie professionnelle → médecine du travail' et 'reclassement professionnel'.","Medium"
"Quelle est la différence histologique entre eczéma de contact et dermite d'irritation ?","Spongiose vs nécrose épidermique","Hyperkératose vs parakératose","Acanthose vs spongiose","Infiltrat éosinophile vs neutrophile","1","Tableau : Eczéma de contact 'Spongiose, exocytose', Dermite d'irritation 'Nécrose épidermique'.","Difficult"
"Quel est l'aspect des vésicules dans la dysidrose ?","Vésicules molles et suintantes","Vésicules dures et enchâssées","Vésicules hémorragiques","Vésicules coalescentes","2","'Dysidrose : vésicules très prurigineuse des faces latérales des doigts' et 'formes topographique : vésicules prurigineuse dures et enchâssées'.","Easy"
"Quel est le pronostic vital de l'eczéma de contact ?","Toujours bénin","Potentiel en cas d'œdème de Quincke avec atteinte glottique","Souvent mortel","Aucun risque","2","'*** urgence vitale → atteinte de glotte***' et 'Pronostic vital' dans intérêt.","Medium"
"Quelle est la conduite à tenir devant un eczéma de contact chronique des mains chez un travailleur ?","Arrêt définitif","Reclassement professionnel après identification de l'allergène","Poursuite du travail avec gants","Traitement immunosuppresseur","2","'Handicap +++ ... reclassement professionnel' et 'Penser à la maladie professionnelle → médecine du travail'.","Medium"
"Un patient a un eczéma des lobes des oreilles et de l'ombilic. Quel allergène suspectez-vous ?","Cobalt","Nickel","Chrome","Parfum","2","'Eczéma du lobe des oreilles, du poignet et de l’ombilic : sensibilisation au nickel'.","Easy"
