"question","answer","explanation","difficulty"
"Citez les cinq topographies d’abcès péri-anal listées dans le document.","1. Abcès sous-muqueux, 2. Abcès sous-cutané, 3. Abcès de l’espace pelvi-rectal supérieur, 4. Abcès de la fosse ischio-rectale (abcès en fer à cheval), 5. Abcès inter-sphinctérien.","Le document : 'Selon leur topographie, on a : 1. Abcès sous-muqueux, 2. Abcès sous-cutané, 3. Abcès de l’espace pelvi-rectal supérieur, 4. Abcès de la fosse ischio-rectale -> abcès en fer à cheval, 5. Abcès inter-sphinctérien'","Easy"
"Quels sont les quatre types de fistules de la classification d’Arnous Bensaude ?","1. Fistule intra-sphinctérienne, 2. Fistule trans-sphinctérienne (avec variantes inférieure et profonde), 3. Fistule supra-sphinctérienne, 4. Fistule intramurale.","Le document : 'CLASSIFICATION DE ARNOUS BENSAUDE : 1. Fistule intra-sphinctérienne ; 2. Fistule trans-sphinctérienne ; 3. Fistule supra-sphincterienne ; 4. Fistule- intramurale'","Easy"
"Quel signe à l’inspection est décrit pour la fistule péri-anale ?","L’orifice externe siège le plus souvent au niveau d’un trou cicatriciel (d’autres épisodes antérieurs) à travers lequel s’écoule le pus. Il peut être multiple.","Le document : 'SP : le plus souvent, l’orifice externe siège au niveau d’un trou cicatriciel (d’autres épisodes antérieurs) à travers lequel s’écoule le pus. Il peut être multiple'","Easy"
"Que signifie 'mise à plat de l’abcès par incision radiée' ?","Il s’agit d’une incision pratiquée en rayon (radiée) en plein milieu de la collection purulente, permettant d’évacuer le pus et de drainer l’abcès.","Le document : 'mise à plat de l’abès par incision radiée en pleine collection et drainage de l’abcès'","Easy"
"Quel est le risque spécifique d’un abcès de l’espace pelvi-rectal supérieur ?","Il peut se fistuliser dans la grande cavité abdominale et provoquer une péritonite.","Le document : 'Un abcès de l’espace pelvi-rectal peut se fistuliser dans la grande cavité abdominale -> péritonite'","Medium"
"Pourquoi la fistulographie est‑elle utile dans le bilan d’une fistule péri-anale ?","Elle permet d’opacifier le trajet fistuleux, de montrer la communication avec le canal anal, et de détecter d’éventuels diverticules (poches) sur le trajet.","Le document liste ces trois apports.","Medium"
"Quelle est la conduite à tenir si un abcès péri-anal est diagnostiqué ?","Il s’agit d’une urgence chirurgicale : mise à plat par incision radiée en pleine collection, avec drainage de l’abcès, dans le but de préserver le pronostic fonctionnel du sphincter.","Le document : 'L’abcès péri-anal est une urgence chirurgicale mise à plat en urgence' ; 'Technique : mise à plat de l’abès par incision radiée' ; 'Buts : Préserver le pronostic fonctionnel du sphincter'","Medium"
"En quoi le traitement d’une fistule péri-anale diffère‑t‑il de celui d’un abcès ?","L’abcès est traité par mise à plat urgente, tandis que la fistule nécessite une fistulectomie (exérèse du trajet). Pour les fistules trans-sphinctériennes, on utilise une section élastique progressive.","Le document : 'Abcès péri-anal : mise à plat' ; 'Fistule péri-anale : fistulectomie' ; 'Dans le cas d’une fistule trans-sphinctérienne, section élastique'","Medium"
"Quel est le signe fonctionnel principal de la fistule péri-anale ?","Un écoulement anal rythmé par la défécation, d’aspect glaireux ou purulent.","Le document : 'SF : écoulement anal rythmé par la défécation, d’aspect glaireux ou purulent'","Easy"
"Quelle est la localisation la plus fréquente de l’abcès péri-anal lors du toucher anal ?","Au niveau de la ligne pectinée, sous forme d’une tuméfaction en forme d’amande.","Le document : 'Au niveau de la ligne pectinée : tuméfaction en forme d’amande qui est le siège le plus fréquent de l’abcès'","Easy"
