"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel examen est indiqué en cas d’hémorragie intravitréenne empêchant la visualisation du fond d’œil ?","IRM","Scanner","Échographie en mode B","Angiographie","3","Le document indique : « L’examen du FO devient impossible imposant le recours à l’échographie en mode B ».","Easy"
"Quel traitement est indiqué pour une déchirure rétinienne isolée sans DR ?","Cerclage laser autour de la déchirure","Vitrectomie","Indentation sclérale","Injection d’huile de silicone","1","Le document précise : « Indiqué en cas de déchirure rétinienne isolée sans DR ».","Easy"
"Quel est l’effet du cerclage laser autour d’une déchirure rétinienne ?","Souder la rétine à la sclère en environ un mois","Remplacer le vitré","Aspirer le liquide sous-rétinien","Indenter la sclère","1","Le document indique : « Soude la rétine à la sclère en environ un mois ».","Easy"
"Dans quel délai faut-il opérer un décollement de rétine ?","Sous 24-48 heures","Sous 1 semaine","Sous 1 mois","Sous 3 mois","1","Le document précise : « Nécessite un traitement chirurgical, En urgence (sous 24 - 48 h) ».","Easy"
"Quelles sont les trois techniques chirurgicales associées dans le traitement du DR ?","Indentation sclérale externe, cryoapplication, vitrectomie + tamponnement interne","Laser, cryothérapie, antiviraux","Cerclage, injection intravitréenne, corticothérapie","Ponction, drainage, antibiothérapie","1","Le document liste : indentation sclérale externe, cryoapplication, vitrectomie + tamponnement interne.","Easy"
"Quel est le type de DR lié à une exsudation sous-rétinienne dépassant les capacités de pompe de l’épithélium pigmentaire ?","DR rhégmatogène","DR tractionnel","DR exsudatif","DR mixte","3","Le document définit : « DR exsudatif : Exsudation sous-rétinienne dépassant les capacités de pompe de l’épithélium pigmentaire ».","Medium"
"Quelles pathologies inflammatoires peuvent causer un DR exsudatif ?","Rétinopathie diabétique, OVCR","Uvéite postérieure, sclérite","DMLA, glaucome","Kératite, conjonctivite","2","Le document indique : « Au décours d’une inflammation intra-oculaire postérieure (uvéite postérieure, sclérite) ».","Medium"
"Quand l’acuité visuelle s’effondre-t-elle dans le DR ?","Dès le début du décollement","Lorsque la macula est soulevée par le décollement","Lorsque le décollement atteint la périphérie","Lorsqu’il y a une hémorragie","2","Le document précise : « L’acuité visuelle s’effondre lorsque la macula est soulevée par le décollement ».","Medium"
"Quel examen est utilisé pour examiner le fond d’œil à la recherche d’un DPV ou d’un DR ?","Lampe à fente sans dilatation","Fond d’œil pupille dilatée au V3M (verre à 3 miroirs)","Tomographie par cohérence optique","Angiographie à la fluorescéine","2","Le document indique : « un examen bilatéral et comparatif du fond d’œil pupille dilatée à l’aide du V3M (verre à 3 miroirs) ».","Medium"
"Quel est le risque de laisser évoluer un DR sans traitement ?","Amélioration spontanée","Destruction rapide des photorécepteurs éloignés de l’épithélium nourricier, BAV irréversible","Fibrose rétinienne","Glaucome secondaire","2","Le document précise : « les photorécepteurs éloignés de leur épithélium nourricier sont rapidement détruits et la BAV devient irréversible ».","Medium"
"Quelles sont les deux options de tamponnement interne lors d’une vitrectomie pour DR ?","Injection d’air ou de sérum physiologique","Injection de gaz ou d’huile de silicone","Injection de corticoïdes ou d’antibiotiques","Injection de colorant ou de produit de contraste","2","Le document indique : « tamponnement interne par injection de gaz dans la cavité vitréenne ou par injection d’huile de silicone ».","Medium"
"Quelle complication du DPV peut rendre l’examen du fond d’œil impossible ?","Cataracte","Hémorragie intravitréenne","Œdème maculaire","Décollement choroidien","2","Le document précise : « le DPV peut s’accompagner d’une hémorragie intravitréenne. L’examen du FO devient impossible ».","Medium"
"Un patient de 55 ans, myope fort, se plaint de myiodésopsies et de photopsies. Il est asymptomatique par ailleurs. Quel est le diagnostic probable et quelle est la conduite à tenir ?","DR constitué – chirurgie en urgence","Décollement postérieur du vitré (DPV) – information, éducation, surveillance des signes d’amputation du CV","DR exsudatif – bilan inflammatoire","Déchirure rétinienne – laser","2","Le document : DPV isolé, pas de traitement mais éducation et consultation en urgence si amputation.","Medium"
"Pourquoi l’indentation sclérale externe permet-elle de traiter le DR ?","Elle rapproche la paroi sclérale de la rétine, diminuant l’espace sous-rétinien et favorisant la réapplication","Elle ablate le vitré","Elle draine le liquide sous-rétinien","Elle cautérise les vaisseaux","1","Le document : « Indentation sclérale externe (rapproche la paroi sclérale à la rétine) ».","Difficult"
