"front","back","cognitive_level"
"Quels dosages dans le liquide amniotique permettent d’évaluer la maturation fœtale ?","Estradiol/HPL : suivi évolution fœtale. Bilirubine : maturation du foie. Lécithine/sphingomyéline : maturation pulmonaire. Alpha-fœtoprotéine (AFP) : dépistage malformation SNC.","Recall"
"À quoi servent les cellules fœtales dans le liquide amniotique ?","À effectuer le caryotype du fœtus (cellules épithéliales de l’arbre urinaire ou du vagin).","Recall"
"Quel est l’intérêt des cellules anucléées dans le liquide amniotique ?","Elles se colorent en orange par le bleu du Nil – permettent d’évaluer le terme et de confirmer la rupture des membranes.","Recall"
"Citez six rôles du liquide amniotique pendant la grossesse.","1) Hydratation. 2) Développement. 3) Déplacement du fœtus. 4) Isolement thermique. 5) Protection contre traumatisme. 6) Protection contre compression du cordon.","Recall"
"Citez trois rôles du liquide amniotique pendant l’accouchement.","1) Protection contre l’infection et les traumatismes. 2) Formation de la poche des eaux avec les membranes. 3) Lubrification de la voie génitale.","Recall"
"Quelles sont les caractéristiques physiologiques du liquide amniotique à terme ?","Clair, transparent (blanchâtre avec vermix caseosa en fin de grossesse). Odeur fade. Quantité : 500 à 1000 ml à 37-41 SA.","Recall"
"Quelles pathologies évoquent un hydramnios (excès de liquide amniotique) ?","Profoetus ou macrosomie, diabète, malformations digestives, cérébrales ou musculaires.","Recall"
"Quelles pathologies évoquent un oligoamnios (insuffisance de liquide amniotique) ?","Fissuration, ischémie fœtale, malformations rénales ou de l’appareil urinaire.","Recall"
"Que signifie un liquide amniotique vert (« méconial » ou « purée de pois ») ?","Ischémie fœtale.","Recall"
"Que signifie un liquide amniotique rouge ?","Mort fœtale.","Recall"
"Que signifie un liquide amniotique nauséabond ?","Infection = chorioamniotite.","Recall"
"Quelles sont les caractéristiques du cordon ombilical à terme ?","Tige conjonctivo-vasculaire torse (spiralée), engainée par l’amnios. Longueur : 50 cm (30-70 cm). Diamètre : 1,5 cm. Contient 3 vaisseaux : 2 artères (fœtus → placenta) et 1 veine (placenta → fœtus).","Recall"
"Quels sont les deux rôles principaux du cordon ombilical ?","1) Voie des éléments nutritifs vers le fœtus (O2, glucose, protéines, acides gras, acides aminés). 2) Voie d’élimination des déchets fœtaux (CO2, azote).","Recall"
"À quoi sert le doppler de l’artère ombilicale ?","À évaluer la résistance placentaire (dépistage d’une hypoxie fœtale).","Recall"
"Quelle est la particularité du sang ombilical en thérapeutique ?","Présence de cellules souches multipotentes permettant des greffes d’organe (moelle osseuse dans la leucémie).","Recall"
"Quelles sont les pathologies liées à la longueur du cordon ?","Trop court (< 30 cm) → dystocie. Trop long (> 70 cm) → favorise : procidence, circulaire(s), écharpe, nœud du cordon.","Recall"
"Quelle malformation du cordon ombilical est citée ?","Artère unique.","Recall"
