"question","answer","explanation","difficulty"
"Quel est l’aspect microscopique de la linite plastique ?","Cellules en bague à chaton.","Le document : 'aspect de cellules en “bague à chaton”'","Easy"
"Quel examen d’imagerie donne des signes indirects comme l’image d’addition ?","Transit aux hydrosolubles.","Le document : 'Transit aux hydrosolubles : signes indirects'","Easy"
"Que signifie M1 ?","Présence de métastase à distance.","Le document : 'M1 : présence de métastase à distance'","Easy"
"Quel est le risque du cancer médio-gastrique ?","Sténose entraînant des vomissements.","Le document : 'Cancer médio-gastrique : risque de sténose (vomissements)'","Easy"
"Décrivez la séquence évolutive de la gastrite atrophique au cancer.","Gastrite atrophique -> métaplasie intestinale -> dysplasie modérée -> dysplasie sévère -> cancer in-situ -> cancer invasif.","Le document donne cette séquence.","Medium"
"Quel est le traitement d’une tumeur superficielle T1N0M0 ?","Mucosectomie endoscopique avec examen anatomopathologique.","Le document : 'Mucosectomie endoscopique'","Medium"
"Quel est le schéma de chimiothérapie péri-opératoire pour une tumeur résécable ?","3 cycles avant et 3 cycles après la chirurgie.","Le document : '3 cycle avant - 3 cycles après'","Medium"
"Quel est le traitement du cancer de l’antre pylorique ?","Gastrectomie des 4/5 + anastomose gastro-jéjunale + curage ganglionnaire.","Le document : 'Gastrectomie de 4/5 + anastomose gastro-jéjunale + curage'","Medium"
"Quel est le traitement du cancer du 1/3 supérieur ou de la linite gastrique ?","Gastrectomie totale + anastomose oeso-jéjunale + curage + vitamine B12 à vie.","Le document : 'Gastrectomie totale + ... + vitaminothérapie B12'","Medium"
"Quelles sont les options pour une tumeur non résécable chez un patient opérable ?","Gastro-entérostomie de dérivation, jéjunostomie d’alimentation, ou gastrectomie partielle de propreté/d’hémostase.","Le document : 'Gastro-entérostomie de dérivation ou jéjunostomie ; Gastrectomie partielle de propreté'","Medium"
"Quel est le traitement d’une tumeur métastatique ?","Chimiothérapie.","Le document : 'Tumeur métastatique : chimiothérapie'","Medium"
"Que comprend le curage D1 pour une gastrectomie totale ?","Grand épiploon + ganglions 1 à 6.","Le document : 'D1 : grand épiploon + les ganglions 1 à 6 en cas de gastrectomie totale'","Medium"
"Que comprend le curage D2 pour une gastrectomie totale ?","D1 + groupes 7,8,9 + 10,11 (avec splénectomie).","Le document : 'D1 + groupes 7, 8 et 9 + 10 et 11 (splénectomie)'","Medium"
"Quel est le résultat comparatif des curages D1 et D2 ?","Le résultat après D1 n’est pas meilleur que D2 (équivalence).","Le document : 'Le résultat thérapeutique après curage D1 n’est pas meilleure que D2'","Medium"
"Quel traitement endoscopique palliatif en cas d’occlusion haute ?","Endoprothèse.","Le document : 'Endoprothèse si occlusion haute (sténose)'","Medium"
"Quel est le rythme de la surveillance fibroscopique après traitement ?","À 6 mois, 1 an, 2 ans, 5 ans.","Le document : 'Fibroscopie de contrôle (6 mois, 1 an, 2 ans, 5 ans)'","Medium"
"Quelle est la survie à 5 ans en cas d’atteinte séreuse ?","40%.","Le document : '40% si atteinte séreuse'","Medium"
"Quelle est la survie à 5 ans au stade N1 ?","30%.","Le document : '30% au stade N1'","Medium"
"Quelle est la survie à 5 ans au stade N2 ?","15%.","Le document : '15% a stade N2'","Medium"
"Quelle est la survie à 5 ans au stade N3 ?","Moins de 5%.","Le document : '<5% au stade N3'","Medium"
"Quelle est la survie à 5 ans des cancers indifférenciés et de la linite gastrique ?","Moins de 10%.","Le document : '<10% de survie à 5 ans (mauvais pronostic)'","Medium"
"Quel syndrome paranéoplasique cutané est décrit ?","Acanthosis negricans (peau noire, rugueuse, des plis).","Le document : 'acanthosis negricans : peau noire, rugueuse, crasselée siégeant au niveau des plis'","Medium"
"Quel est le signe physique d’une tumeur épigastrique ?","Tumeur dure et fixée.","Le document : 'Tumeur épigastrique dure, fixée'","Medium"
"Quel est l’aspect endoscopique de la linite gastrique ?","Infiltrante, dure, friable, hémorragique.","Le document : 'linite gastrique : dure, friable, hémorragique'","Medium"
"Après combien d’années un cancer peut-il survenir sur moignon de gastrectomie ?","Environ 15 ans.","Le document : 'au bout de ~15 ans'","Medium"
"Quel est le traitement de la perforation d’un cancer gastrique ?","Chirurgie en urgence pour péritonite.","Le document : 'Perforation (péritonite)' nécessite une intervention.","Medium"
"Quel est le traitement de la forme hémorragique ?","Gastrectomie partielle d’hémostase.","Le document : 'Gastrectomie partielle d’hémostase'","Medium"
"Quel examen est utilisé pour le bilan d’extension ?","Scanner thoraco-abdomino-pelvien.","Le document : 'Bilan d’extension (scanner thoraco-abdomino-pelvien)'","Medium"
"Qu’est-ce que la tumeur de Krukenberg ?","Métastase ovarienne du cancer gastrique.","Le document : 'ovaire (tumeur de KRUKENBERG)'","Medium"
"Quel est le pourcentage de métastases hépatiques ?","90%.","Le document : 'foie (90%)'","Medium"
"Citez les trois chaînes lymphatiques de l’extension.","Chaîne coronaire stomachique, chaîne gastro-épiploïque droite et hépatique, chaîne gastro-épiploïque gauche et splénique.","Le document les énumère.","Medium"
"Quel signe clinique est retrouvé dans la forme sténosante antro-pylorique ?","Clapotage à jeûn.","Le document : 'Clapotage à jeûn'","Medium"
"Quel est le traitement d’une tumeur non résécable chez un patient inopérable ?","Radio-chimiothérapie.","Le document : 'Patient inopérable -> traitement médical palliatif : Radio-chimiothérapie'","Difficult"
"Qu’est-ce que le curage D3 ?","Ablation des ganglions derrière le pancréas (groupes 13,14,15,16).","Le document : 'D3 : il faut enlever les autres ganglions derrière le pancréas'","Difficult"
"Détaillez la séquence complète de la carcinogenèse gastrique depuis la gastrite atrophique.","Gastrite atrophique -> métaplasie intestinale -> dysplasie modérée -> dysplasie sévère -> cancer in-situ -> cancer invasif.","Le document donne cette séquence.","Difficult"
"Un patient a une survie à 5 ans de 30%. Quel est son stade N ?","N1.","Le document : '30% au stade N1'","Difficult"
"Un patient a une survie à 5 ans de 15%. Quel est son stade N ?","N2.","Le document : '15% a stade N2'","Difficult"
"Un patient a une survie à 5 ans inférieure à 5%. Quel est son stade N ?","N3.","Le document : '<5% au stade N3'","Difficult"
"Quel est le rôle de la RCP dans la prise en charge ?","Présenter le patient pour décider collégialement du traitement personnalisé.","Le document : 'Présentation du patient en Réunion de Concertation Pluridisciplinaire (RCP)'","Medium"
"Pourquoi le pronostic des cancers superficiels est-il bien meilleur ?","Car ils sont limités à la muqueuse ou sous-muqueuse, sans envahissement ganglionnaire ni métastase, accessibles à une résection endoscopique ou limitée.","Le document donne 90% de survie vs 15% global.","Medium"
"Quel est l’intérêt du traitement des lésions précancéreuses ?","Permet un diagnostic précoce et améliore le pronostic.","Le document : 'diagnostic précoce -> amélioration du pronostic'","Medium"
"Quelles sont les voies d’extension du cancer gastrique ?","Par contiguïté, par voies lymphatiques, par voie sanguine.","Le document détaille ces trois voies.","Medium"
"Quels sont les quatre types histologiques autres que l’adénocarcinome ?","Lymphome non Hodgkinien (3-5%), sarcome, GIST, linite plastique.","Le document les liste.","Medium"
"Quelle est la particularité du cancer de la grosse tubérosité ?","Il est longtemps muet (asymptomatique).","Le document : 'Cancer de la grosse tubérosité : longtemps muet'","Easy"
"Quel est le traitement de la forme sténosante ?","Le traitement de la tumeur sous-jacente (chirurgie ou endoprothèse) + correction des troubles hydro-électrolytiques.","Le document mentionne la sténose comme complication.","Medium"
"Quel est le bilan pré-opératoire cité ?","Bilan nutritionnel, bilan d’hémostase, NFS, glycémie, créatininémie.","Le document : 'Bilan pré-opératoire (bilan nutritionnel, bilan d’hémostase, NFS, glycémie, créatininémie)'","Medium"
"Quels sont les groupes ganglionnaires du curage D1 pour une gastrectomie des 4/5 ?","Groupes 3 à 6.","Le document : 'les groupes 3 à 6 en cas de gastrectomie de 4/5è'","Difficult"
"Quel est le curage D2 pour une gastrectomie des 4/5 ?","D1 + groupe 1.","Le document : 'D1 + groupe 1 pour les gastrectomies des 4/5è'","Difficult"
