"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quelle est la première cause de PFA à évoquer devant un tableau post-infectieux avec aréflexie ?","Poliomyélite","Polyradiculonévrite aiguë (Guillain-Barré)","Myélite transverse","Botulisme","2","Document: 'Polyradiculonévrite aiguë post-infectieuse (Guillain Barré)' dans maladies du nerf périphérique","Easy"
"La poliomyélite est due à :","Un virus à ARN neurotrope","Une bactérie","Un prion","Une toxine","1","Document: 'poliovirus neurotrope'","Easy"
"Quel signe clinique associé oriente vers une origine centrale (supra-médullaire) ?","Amyotrophie","Douleurs musculaires","Crises convulsives","Aréflexie","3","Document: 'Crises convulsives' dans examen clinique (signes associés à une atteinte centrale)","Easy"
"Dans la PFA d'origine périphérique, la sensibilité est généralement :","Absente","Conservée","Diminuée de façon asymétrique","Augmentée","2","Document: 'Sensibilité conservée'","Easy"
"Quel virus est responsable de la poliomyélite ?","Poliovirus (entérovirus)","Virus ourlien","Virus herpes","Virus EBV","1","Document: 'poliovirus neurotrope'","Easy"
"Quel est le mode de transmission de la poliomyélite ?","Transmission sanguine","Transmission fécale-orale ou oropharyngée","Transmission vectorielle","Transmission sexuelle","2","Document: 'Isolement du virus dans les selles ou dans le pharynx' suggère transmission fécale-orale","Medium"
"Quelle est la particularité de l'amyotrophie dans la poliomyélite par rapport aux autres PFA ?","Elle est tardive","Elle est rapide et précoce","Elle est absente","Elle est progressive sur des mois","2","Document: 'Amyotrophie rapide (atteinte de la corne antérieure)'","Medium"
"Quel diagnostic différentiel évoquer devant une paralysie flasque avec ophtalmoplégie et mydriase ?","Botulisme","Myasthénie","Guillain-Barré","Polio","1","Document: 'Botulisme' dans maladies du nerf périphérique","Medium"
"Quelle pathologie neuromusculaire se caractérise par une fatigabilité avec amélioration après repos ?","Myasthénie","Botulisme","Polio","Myosite","1","Document: 'Myasthénie' dans maladies de la transmission neuromusculaire","Medium"
"Quelle étiologie de PFA est à rechercher en cas d'antécédents de migraine avec aura ?","AVC ischémique","Thrombose veineuse cérébrale","Myélite transverse","Polyradiculonévrite","2","Document: 'ANTECEDENTS FAMILIAUX : Migraine avec aura' associée à pathologie thromboembolique","Medium"
"L'installation claudicante (dysarthrie puis PF puis aphasie puis paralysie) évoque :","Un AVC hémorragique","Un AVC ischémique","Une myélite","Une polio","2","Document: 'Installation claudicante (AVC ischémique)'","Medium"
"Quel examen complémentaire est le plus utile pour le diagnostic topographique entre central et périphérique ?","IRM cérébrale et médullaire","EMG","PL","CPK","1","Document: 'Imagerie : TDM et IRM cérébrales, IRM médullaire' et EMG pour périphérique","Medium"
"Dans la PFA d'origine médullaire aiguë, l'étiologie la plus fréquente est :","Myélite transverse","Abcès","Tumeur","Hématome","1","Document: 'Myélite transverse++'","Medium"
"Quelle est la particularité des réflexes ostéotendineux (ROT) dans la PFA ?","Ils sont augmentés","Ils sont faibles ou abolis","Ils sont normaux","Ils sont dissociés","2","Document: 'ROT faible ou aboli'","Easy"
"La déclaration d'une PFA chez un enfant de moins de 15 ans est :","Optionnelle","Obligatoire","Uniquement si suspicion de polio","Uniquement en cas d'épidémie","2","Document: 'Toutes PFA chez des enfants < 15 ans : Déclaration obligatoire'","Medium"
"Quel est le diagnostic différentiel d'une paralysie flasque aiguë d'origine périphérique avec signes digestifs et fièvre ?","Poliomyélite","Guillain-Barré","Myasthénie","Botulisme","1","Document: 'Poliomyélite : signes digestifs' et 'fièvre'","Medium"
"Quel syndrome associe paralysie flasque, aréflexie et dissociation albuminocytologique du LCS ?","Poliomyélite","Guillain-Barré","Myélite transverse","Botulisme","2","Document: Polyradiculonévrite aiguë post-infectieuse (Guillain Barré) classique, bien que non détaillé dans ce document","Medium"
"Quelle étiologie de PFA est due à une carence vitaminique ?","Carence en vitamine B1, B6, B12, E","Carence en vitamine C","Carence en vitamine D","Carence en vitamine A","1","Document: 'Carence vitaminique en B1, B6, B12 , E'","Difficult"
"Un enfant de 8 ans présente une paralysie flasque du membre inférieur droit survenue brutalement, sans fièvre, avec abolition des ROT, conservation de la sensibilité, et notion de voyage en zone endémique de polio sans vaccination. Quel est le diagnostic le plus probable ?","Guillain-Barré","Poliomyélite antérieure aiguë","Myélite transverse","AVC ischémique","2","Document: arguments: voyage zone endémique, absence vaccination, topographie asymétrique, ROT abolis, sensibilité conservée","Difficult"
"Devant une PFA avec syndrome méningé, fièvre, et LCS lymphocytaire, quelles étiologies sont possibles ?","Poliomyélite et encéphalite herpétique","Guillain-Barré et myasthénie","Botulisme et myosite","AVC et thrombose","1","Document: 'Encéphalite virale à herpès' et 'poliomyélite' peut donner méningite","Difficult"
"Un patient présente une paralysie flasque ascendante avec aréflexie, débutée 2 semaines après un épisode grippal. Le LCS montre une dissociation albuminocytologique. Quel est le diagnostic ?","Polyradiculonévrite aiguë (Guillain-Barré)","Poliomyélite","Myélite transverse","Botulisme","1","Document: 'Polyradiculonévrite aiguë post-infectieuse (Guillain Barré)'","Difficult"
"Quel est le mécanisme de la paralysie dans le botulisme ?","Atteinte de la corne antérieure","Blocage de la libération d'acétylcholine à la jonction neuromusculaire","Démyélinisation des nerfs périphériques","Atteinte du motoneurone central","2","Document: 'Maladies de la transmission neuromusculaire' mais botulisme est une toxine qui bloque l'ACh, classique","Difficult"
"Un enfant de 5 ans non vacciné présente une fièvre, des myalgies, puis une paralysie flasque asymétrique du membre inférieur gauche avec amyotrophie rapide. Quel diagnostic et quel prélèvement clé ?","Poliomyélite ; prélèvement de selles pour PCR","Guillain-Barré ; ponction lombaire","Myélite transverse ; IRM médullaire","Myasthénie ; test à la prostigmine","1","Document: 'Poliomyélite : fièvre, myalgies, paralysie asymétrique, amyotrophie rapide ; isolement du virus dans les selles'","Difficult"
"Quelle est la procédure obligatoire devant une PFA chez l'enfant de moins de 15 ans ?","Déclaration obligatoire, prélèvement de selles, suivi à 60 jours","Hospitalisation systématique, IRM, biopsie musculaire","Antibiothérapie probabilitiste, isolement","Vaccination d'urgence","1","Document: 'PROCEDURE DEVANT UNE PFA : 1. Déclaration obligatoire ; 2. Prélèvements de selles ; 3. Suivi à 60 jours'","Medium"
